23137;18.06.21 11:30:35;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210618091426P0003;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,50;0,01;0,00;0,00;
0,00;0,00;1,55;0,07;0,00;0,00;
0,00;0,00;2,10;0,06;0,00;0,00;
0,00;0,00;3,13;0,06;0,00;0,00;
0,00;0,00;4,68;0,06;0,00;0,00;
0,00;0,00;6,74;0,07;0,00;0,00;
0,00;0,00;9,32;0,05;0,00;0,00;
0,00;0,00;12,40;0,05;0,00;0,00;
0,00;0,00;15,88;0,04;0,00;0,00;
0,00;0,00;19,39;0,04;0,00;0,00;
0,00;0,00;22,91;0,04;0,00;0,00;
0,00;0,00;26,43;0,04;0,00;0,00;
0,00;0,00;29,95;0,02;0,00;0,00;
0,00;0,00;33,47;0,05;0,00;0,00;
0,00;0,00;36,99;0,04;0,00;0,00;
0,00;0,00;40,51;0,04;0,00;0,00;
0,00;0,00;44,03;0,04;0,00;0,00;
0,00;0,00;47,55;0,04;0,00;0,00;
0,00;0,00;51,07;0,05;0,00;0,00;
0,00;0,00;54,59;0,07;0,00;0,00;
0,00;0,00;58,11;0,04;0,00;0,00;
0,00;0,00;61,63;0,04;0,00;0,00;
0,00;0,00;65,15;0,03;0,00;0,00;
0,00;0,00;68,66;0,04;0,00;0,00;
0,00;0,00;72,19;0,04;0,00;0,00;
0,00;0,00;75,71;0,04;0,00;0,00;
0,00;0,00;79,23;0,03;0,00;0,00;
0,00;0,00;82,75;0,04;0,00;0,00;
0,00;0,00;86,27;0,05;0,00;0,00;
0,00;0,00;89,78;0,05;0,00;0,00;
0,00;0,00;93,31;0,04;0,00;0,00;
0,00;0,00;96,83;0,04;0,00;0,00;
0,00;0,00;100,35;0,04;0,00;0,00;
0,00;0,00;103,87;0,04;0,00;0,00;
0,00;0,00;107,38;0,04;0,00;0,00;
0,00;0,00;110,90;0,04;0,00;0,00;
0,00;0,00;114,43;0,04;0,00;0,00;
0,00;0,00;117,95;0,04;0,00;0,00;
0,00;0,00;121,35;0,02;0,00;0,00;
0,00;0,00;124,29;0,02;0,00;0,00;
0,00;0,00;126,74;0,01;0,00;0,00;
0,00;0,00;128,70;0,01;0,00;0,00;
0,00;0,00;130,16;0,02;0,00;0,00;
0,00;0,00;131,12;0,01;0,00;0,00;
0,00;0,00;131,59;0,01;0,00;0,00;
0,00;0,00;131,66;0,02;0,00;0,00;
0,00;0,00;131,67;0,02;0,00;0,00;
0,00;0,00;131,76;0,03;0,00;0,00;
0,00;0,00;131,86;0,02;0,00;0,00;
0,00;0,00;131,95;0,02;0,00;0,00;
0,00;0,00;132,05;0,02;0,00;0,00;
0,00;0,00;132,15;0,02;0,00;0,00;
0,00;0,00;132,24;0,02;0,00;0,00;
0,00;0,00;132,34;0,02;0,00;0,00;
0,00;0,00;132,43;0,02;0,00;0,00;
0,00;0,00;132,53;0,02;0,00;0,00;
0,00;0,00;132,63;0,02;0,00;0,00;
0,00;0,00;132,72;0,02;0,00;0,00;
0,00;0,00;132,82;0,02;0,00;0,00;
0,00;0,00;132,91;0,02;0,00;0,00;
0,00;0,00;133,01;0,02;0,00;0,00;
