9103;04.09.20 13:19:36;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200903145904P0037;
0,00;0,00;137,01;0,01;0,00;0,00;
0,00;0,00;137,09;0,01;0,00;0,00;
0,00;0,00;137,18;0,01;0,00;0,00;
0,00;0,00;137,26;0,01;0,00;0,00;
0,00;0,00;137,34;0,01;0,00;0,00;
0,00;0,00;137,41;0,01;0,00;0,00;
0,00;0,00;137,49;0,01;0,00;0,00;
0,00;0,00;137,58;0,01;0,00;0,00;
0,00;0,00;137,65;0,01;0,00;0,00;
0,00;0,00;137,73;0,01;0,00;0,00;
0,00;0,00;137,81;0,01;0,00;0,00;
0,00;0,00;137,89;0,01;0,00;0,00;
0,00;0,00;137,98;0,01;0,00;0,00;
0,00;0,00;138,05;0,01;0,00;0,00;
0,00;0,00;138,13;0,01;0,00;0,00;
0,00;0,00;138,21;0,01;0,00;0,00;
0,00;0,00;138,29;0,01;0,00;0,00;
0,00;0,00;138,37;0,01;0,00;0,00;
0,00;0,00;138,45;0,01;0,00;0,00;
0,00;0,00;138,53;0,01;0,00;0,00;
0,00;0,00;138,62;0,01;0,00;0,00;
0,00;0,00;138,69;0,01;0,00;0,00;
0,00;0,00;138,78;0,01;0,00;0,00;
0,00;0,00;138,85;0,01;0,00;0,00;
0,00;0,00;138,93;0,01;0,00;0,00;
0,00;0,00;139,01;0,01;0,00;0,00;
0,00;0,00;139,09;0,01;0,00;0,00;
0,00;0,00;139,18;0,01;0,00;0,00;
0,00;0,00;139,26;0,01;0,00;0,00;
0,00;0,00;139,33;0,01;0,00;0,00;
0,00;0,00;139,41;0,01;0,00;0,00;
0,00;0,00;139,49;0,01;0,00;0,00;
0,00;0,00;139,57;0,01;0,00;0,00;
0,00;0,00;139,65;0,01;0,00;0,00;
0,00;0,00;139,73;0,01;0,00;0,00;
0,00;0,00;139,81;0,01;0,00;0,00;
0,00;0,00;139,89;0,01;0,00;0,00;
0,00;0,00;139,97;0,01;0,00;0,00;
0,00;0,00;140,06;0,01;0,00;0,00;
0,00;0,00;140,13;0,01;0,00;0,00;
0,00;0,00;140,21;0,01;0,00;0,00;
0,00;0,00;140,29;0,01;0,00;0,00;
0,00;0,00;140,38;0,01;0,00;0,00;
0,00;0,00;140,46;0,01;0,00;0,00;
0,00;0,00;140,53;0,01;0,00;0,00;
0,00;0,00;140,61;0,01;0,00;0,00;
0,00;0,00;140,70;0,01;0,00;0,00;
0,00;0,00;140,78;0,01;0,00;0,00;
0,00;0,00;140,85;0,01;0,00;0,00;
0,00;0,00;140,93;0,01;0,00;0,00;
0,00;0,00;141,02;0,01;0,00;0,00;
0,00;0,00;141,10;0,01;0,00;0,00;
0,00;0,00;141,17;0,01;0,00;0,00;
0,00;0,00;141,25;0,01;0,00;0,00;
0,00;0,00;141,34;0,01;0,00;0,00;
0,00;0,00;141,42;0,01;0,00;0,00;
0,00;0,00;141,49;0,01;0,00;0,00;
0,00;0,00;141,57;0,01;0,00;0,00;
0,00;0,00;141,65;0,01;0,00;0,00;
0,00;0,00;141,74;0,01;0,00;0,00;
0,00;0,00;141,81;0,01;0,00;0,00;
0,00;0,00;141,89;0,01;0,00;0,00;
0,00;0,00;141,97;0,02;0,00;0,00;
0,00;0,00;142,05;0,01;0,00;0,00;
0,00;0,00;142,13;0,01;0,00;0,00;
0,00;0,00;142,21;0,01;0,00;0,00;
0,00;0,00;142,29;0,01;0,00;0,00;
0,00;0,00;142,37;0,01;0,00;0,00;
0,00;0,00;142,45;0,01;0,00;0,00;
0,00;0,00;142,54;0,04;0,00;0,00;
0,00;0,00;142,61;0,04;0,00;0,00;
0,00;0,00;142,69;0,04;0,00;0,00;
0,00;0,00;142,77;0,04;0,00;0,00;
0,00;0,00;142,85;0,04;0,00;0,00;
0,00;0,00;142,93;0,04;0,00;0,00;
0,00;0,00;143,01;0,04;0,00;0,00;
0,00;0,00;143,09;0,04;0,00;0,00;
0,00;0,00;143,17;0,07;0,00;0,00;
0,00;0,00;143,25;0,06;0,00;0,00;
0,00;0,00;143,33;0,07;0,00;0,00;
0,00;0,00;143,41;0,05;0,00;0,00;
0,00;0,00;143,49;0,10;0,00;0,00;
0,00;0,00;143,57;0,12;0,00;0,00;
0,00;0,00;143,65;0,15;0,00;0,00;
0,00;0,00;143,73;0,19;0,00;0,00;
0,00;0,00;143,81;0,25;0,00;0,00;
0,00;0,00;143,89;0,25;0,00;0,00;
0,00;0,00;143,97;0,26;0,00;0,00;
0,00;0,00;144,05;0,25;0,00;0,00;
0,00;0,00;144,14;0,25;0,00;0,00;
0,00;0,00;144,22;0,25;0,00;0,00;
0,00;0,00;144,29;0,25;0,00;0,00;
0,00;0,00;144,38;0,25;0,00;0,00;
0,00;0,00;144,46;0,25;0,00;0,00;
0,00;0,00;144,54;0,25;0,00;0,00;
0,00;0,00;144,61;0,25;0,00;0,00;
0,00;0,00;144,69;0,23;0,00;0,00;
0,00;0,00;144,78;0,24;0,00;0,00;
0,00;0,00;144,86;0,25;0,00;0,00;
0,00;0,00;144,93;0,22;0,00;0,00;
0,00;0,00;145,01;0,23;0,00;0,00;
0,00;0,00;145,09;0,23;0,00;0,00;
0,00;0,00;145,18;0,22;0,00;0,00;
0,00;0,00;145,25;0,22;0,00;0,00;
0,00;0,00;145,33;0,22;0,00;0,00;
0,00;0,00;145,41;0,22;0,00;0,00;
0,00;0,00;145,49;0,22;0,00;0,00;
0,00;0,00;145,57;0,22;0,00;0,00;
0,00;0,00;145,65;0,22;0,00;0,00;
0,00;0,00;145,73;0,22;0,00;0,00;
0,00;0,00;145,81;0,21;0,00;0,00;
0,00;0,00;145,89;0,22;0,00;0,00;
0,00;0,00;145,98;0,20;0,00;0,00;
0,00;0,00;146,05;0,21;0,00;0,00;
0,00;0,00;146,13;0,22;0,00;0,00;
0,00;0,00;146,21;0,23;0,00;0,00;
0,00;0,00;146,29;0,26;0,00;0,00;
0,00;0,00;146,37;0,28;0,00;0,00;
0,00;0,00;146,45;0,27;0,00;0,00;
0,00;0,00;146,53;0,26;0,00;0,00;
0,00;0,00;146,61;0,28;0,00;0,00;
0,00;0,00;146,69;0,26;0,00;0,00;
0,00;0,00;146,77;0,28;0,00;0,00;
0,00;0,00;146,85;0,28;0,00;0,00;
0,00;0,00;146,93;0,28;0,00;0,00;
0,00;0,00;147,01;0,28;0,00;0,00;
0,00;0,00;147,09;0,28;0,00;0,00;
0,00;0,00;147,18;0,28;0,00;0,00;
0,00;0,00;147,25;0,28;0,00;0,00;
0,00;0,00;147,33;0,29;0,00;0,00;
0,00;0,00;147,41;0,28;0,00;0,00;
0,00;0,00;147,49;0,30;0,00;0,00;
0,00;0,00;147,58;0,29;0,00;0,00;
0,00;0,00;147,65;0,31;0,00;0,00;
0,00;0,00;147,73;0,28;0,00;0,00;
0,00;0,00;147,81;0,28;0,00;0,00;
0,00;0,00;147,90;0,31;0,00;0,00;
0,00;0,00;147,98;0,29;0,00;0,00;
0,00;0,00;148,05;0,31;0,00;0,00;
0,00;0,00;148,13;0,29;0,00;0,00;
0,00;0,00;148,21;0,29;0,00;0,00;
0,00;0,00;148,30;0,29;0,00;0,00;
0,00;0,00;148,37;0,29;0,00;0,00;
0,00;0,00;148,45;0,30;0,00;0,00;
0,00;0,00;148,53;0,31;0,00;0,00;
0,00;0,00;148,61;0,31;0,00;0,00;
0,00;0,00;148,69;0,31;0,00;0,00;
0,00;0,00;148,78;0,30;0,00;0,00;
0,00;0,00;148,85;0,30;0,00;0,00;
0,00;0,00;148,93;0,28;0,00;0,00;
0,00;0,00;149,01;0,31;0,00;0,00;
0,00;0,00;149,09;0,31;0,00;0,00;
0,00;0,00;149,17;0,31;0,00;0,00;
0,00;0,00;149,26;0,31;0,00;0,00;
0,00;0,00;149,33;0,30;0,00;0,00;
0,00;0,00;149,41;0,29;0,00;0,00;
0,00;0,00;149,49;0,28;0,00;0,00;
0,00;0,00;149,57;0,29;0,00;0,00;
0,00;0,00;149,65;0,28;0,00;0,00;
0,00;0,00;149,74;0,31;0,00;0,00;
0,00;0,00;149,81;0,29;0,00;0,00;
0,00;0,00;149,89;0,31;0,00;0,00;
0,00;0,00;149,97;0,29;0,00;0,00;
0,00;0,00;150,06;0,29;0,00;0,00;
0,00;0,00;150,13;0,31;0,00;0,00;
0,00;0,00;150,21;0,28;0,00;0,00;
0,00;0,00;150,29;0,30;0,00;0,00;
0,00;0,00;150,37;0,30;0,00;0,00;
0,00;0,00;150,45;0,31;0,00;0,00;
0,00;0,00;150,53;0,31;0,00;0,00;
0,00;0,00;150,61;0,30;0,00;0,00;
0,00;0,00;150,69;0,31;0,00;0,00;
0,00;0,00;150,78;0,29;0,00;0,00;
0,00;0,00;150,85;0,30;0,00;0,00;
0,00;0,00;150,93;0,28;0,00;0,00;
0,00;0,00;151,02;0,28;0,00;0,00;
0,00;0,00;151,10;0,29;0,00;0,00;
0,00;0,00;151,18;0,28;0,00;0,00;
0,00;0,00;151,26;0,30;0,00;0,00;
0,00;0,00;151,34;0,28;0,00;0,00;
0,00;0,00;151,42;0,29;0,00;0,00;
0,00;0,00;151,49;0,28;0,00;0,00;
0,00;0,00;151,57;0,30;0,00;0,00;
0,00;0,00;151,66;0,31;0,00;0,00;
0,00;0,00;151,74;0,30;0,00;0,00;
0,00;0,00;151,81;0,30;0,00;0,00;
0,00;0,00;151,89;0,30;0,00;0,00;
0,00;0,00;151,97;0,31;0,00;0,00;
0,00;0,00;152,05;0,31;0,00;0,00;
0,00;0,00;152,13;0,31;0,00;0,00;
0,00;0,00;152,21;0,31;0,00;0,00;
0,00;0,00;152,29;0,31;0,00;0,00;
0,00;0,00;152,37;0,31;0,00;0,00;
0,00;0,00;152,46;0,31;0,00;0,00;
0,00;0,00;152,54;0,31;0,00;0,00;
0,00;0,00;152,61;0,29;0,00;0,00;
0,00;0,00;152,69;0,29;0,00;0,00;
0,00;0,00;152,77;0,30;0,00;0,00;
0,00;0,00;152,86;0,28;0,00;0,00;
0,00;0,00;152,94;0,29;0,00;0,00;
0,00;0,00;153,02;0,28;0,00;0,00;
0,00;0,00;153,09;0,28;0,00;0,00;
0,00;0,00;153,17;0,28;0,00;0,00;
0,00;0,00;153,25;0,28;0,00;0,00;
0,00;0,00;153,33;0,29;0,00;0,00;
0,00;0,00;153,41;0,28;0,00;0,00;
0,00;0,00;153,49;0,29;0,00;0,00;
0,00;0,00;153,58;0,28;0,00;0,00;
0,00;0,00;153,65;0,28;0,00;0,00;
0,00;0,00;153,73;0,28;0,00;0,00;
0,00;0,00;153,82;0,28;0,00;0,00;
0,00;0,00;153,89;0,28;0,00;0,00;
0,00;0,00;153,97;0,28;0,00;0,00;
0,00;0,00;154,05;0,29;0,00;0,00;
0,00;0,00;154,14;0,26;0,00;0,00;
0,00;0,00;154,22;0,23;0,00;0,00;
0,00;0,00;154,29;0,19;0,00;0,00;
0,00;0,00;154,38;0,11;0,00;0,00;
0,00;0,00;154,46;0,13;0,00;0,00;
0,00;0,00;154,54;0,08;0,00;0,00;
0,00;0,00;154,61;0,07;0,00;0,00;
0,00;0,00;154,70;0,04;0,00;0,00;
0,00;0,00;154,78;0,04;0,00;0,00;
0,00;0,00;154,86;0,06;0,00;0,00;
0,00;0,00;154,93;0,07;0,00;0,00;
0,00;0,00;155,01;0,12;0,00;0,00;
0,00;0,00;155,09;0,16;0,00;0,00;
0,00;0,00;155,17;0,19;0,00;0,00;
0,00;0,00;155,25;0,20;0,00;0,00;
0,00;0,00;155,33;0,22;0,00;0,00;
0,00;0,00;155,41;0,21;0,00;0,00;
0,00;0,00;155,49;0,20;0,00;0,00;
0,00;0,00;155,57;0,19;0,00;0,00;
0,00;0,00;155,65;0,11;0,00;0,00;
0,00;0,00;155,74;0,01;0,00;0,00;
0,00;0,00;155,81;0,02;0,00;0,00;
0,00;0,00;155,90;0,01;0,00;0,00;
0,00;0,00;155,98;0,01;0,00;0,00;
0,00;0,00;156,05;0,01;0,00;0,00;
0,00;0,00;156,13;0,01;0,00;0,00;
0,00;0,00;156,16;0,02;0,00;0,00;
0,00;0,00;156,16;0,01;0,00;0,00;
0,00;0,00;156,10;-0,04;0,00;0,00;
0,00;0,00;155,56;-0,03;0,00;0,00;
0,00;0,00;154,53;-0,03;0,00;0,00;
0,00;0,00;152,97;-0,04;0,00;0,00;
0,00;0,00;150,91;-0,04;0,00;0,00;
0,00;0,00;148,33;-0,04;0,00;0,00;
0,00;0,00;145,25;-0,04;0,00;0,00;
0,00;0,00;141,77;-0,02;0,00;0,00;
0,00;0,00;138,26;-0,04;0,00;0,00;
0,00;0,00;134,74;-0,03;0,00;0,00;
0,00;0,00;131,23;-0,02;0,00;0,00;
0,00;0,00;127,70;-0,03;0,00;0,00;
0,00;0,00;124,18;-0,01;0,00;0,00;
0,00;0,00;120,66;-0,01;0,00;0,00;
0,00;0,00;117,14;-0,02;0,00;0,00;
0,00;0,00;113,62;-0,03;0,00;0,00;
0,00;0,00;110,11;-0,01;0,00;0,00;
0,00;0,00;106,58;-0,01;0,00;0,00;
0,00;0,00;103,06;-0,02;0,00;0,00;
0,00;0,00;99,54;-0,01;0,00;0,00;
0,00;0,00;96,02;-0,03;0,00;0,00;
0,00;0,00;92,51;-0,02;0,00;0,00;
0,00;0,00;88,98;-0,01;0,00;0,00;
0,00;0,00;85,46;-0,01;0,00;0,00;
0,00;0,00;81,94;-0,01;0,00;0,00;
0,00;0,00;78,42;-0,02;0,00;0,00;
0,00;0,00;74,90;-0,02;0,00;0,00;
0,00;0,00;71,39;-0,01;0,00;0,00;
0,00;0,00;67,86;-0,02;0,00;0,00;
0,00;0,00;64,34;-0,02;0,00;0,00;
0,00;0,00;60,82;-0,01;0,00;0,00;
0,00;0,00;57,30;-0,01;0,00;0,00;
0,00;0,00;53,78;-0,01;0,00;0,00;
0,00;0,00;50,26;-0,01;0,00;0,00;
0,00;0,00;46,74;-0,01;0,00;0,00;
0,00;0,00;43,22;-0,01;0,00;0,00;
0,00;0,00;35,19;0,01;0,00;0,00;
0,00;0,00;33,51;0,01;0,00;0,00;
0,00;0,00;32,34;0,01;0,00;0,00;
0,00;0,00;31,68;0,01;0,00;0,00;
0,00;0,00;31,49;0,01;0,00;0,00;
