37797;12.03.21 13:52:09;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210311093937P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;59,50;-0,02;0,00;0,00;
0,00;0,00;59,77;0,13;0,00;0,00;
0,00;0,00;60,56;0,13;0,00;0,00;
0,00;0,00;61,83;0,09;0,00;0,00;
0,00;0,00;63,62;0,11;0,00;0,00;
0,00;0,00;65,92;0,13;0,00;0,00;
0,00;0,00;68,75;0,11;0,00;0,00;
0,00;0,00;71,91;-0,02;0,00;0,00;
0,00;0,00;75,02;0,06;0,00;0,00;
0,00;0,00;78,25;0,07;0,00;0,00;
0,00;0,00;81,45;0,06;0,00;0,00;
0,00;0,00;84,65;0,11;0,00;0,00;
0,00;0,00;87,85;0,06;0,00;0,00;
0,00;0,00;91,06;0,02;0,00;0,00;
0,00;0,00;94,25;0,02;0,00;0,00;
0,00;0,00;97,45;0,02;0,00;0,00;
0,00;0,00;100,65;0,05;0,00;0,00;
0,00;0,00;103,85;0,04;0,00;0,00;
0,00;0,00;107,05;0,04;0,00;0,00;
0,00;0,00;110,25;0,04;0,00;0,00;
0,00;0,00;113,45;0,05;0,00;0,00;
0,00;0,00;116,65;0,05;0,00;0,00;
0,00;0,00;119,85;0,02;0,00;0,00;
0,00;0,00;123,05;0,02;0,00;0,00;
0,00;0,00;126,25;0,06;0,00;0,00;
0,00;0,00;129,45;0,05;0,00;0,00;
0,00;0,00;132,65;0,07;0,00;0,00;
0,00;0,00;135,85;0,04;0,00;0,00;
0,00;0,00;139,05;0,05;0,00;0,00;
0,00;0,00;142,25;0,02;0,00;0,00;
0,00;0,00;145,45;0,02;0,00;0,00;
0,00;0,00;148,65;0,07;0,00;0,00;
0,00;0,00;151,85;0,02;0,00;0,00;
0,00;0,00;155,05;0,02;0,00;0,00;
0,00;0,00;158,25;0,04;0,00;0,00;
0,00;0,00;161,41;0,02;0,00;0,00;
0,00;0,00;168,14;-0,02;0,00;0,00;
0,00;0,00;169,42;-0,05;0,00;0,00;
0,00;0,00;170,20;-0,09;0,00;0,00;
0,00;0,00;170,48;-0,11;0,00;0,00;
0,00;0,00;170,55;-0,05;0,00;0,00;
0,00;0,00;170,57;-0,05;0,00;0,00;
0,00;0,00;170,57;0,04;0,00;0,00;
0,00;0,00;170,73;-0,05;0,00;0,00;
0,00;0,00;170,88;-0,02;0,00;0,00;
0,00;0,00;171,04;-0,02;0,00;0,00;
0,00;0,00;171,20;-0,02;0,00;0,00;
0,00;0,00;171,36;-0,02;0,00;0,00;
0,00;0,00;171,52;-0,02;0,00;0,00;
0,00;0,00;171,68;-0,02;0,00;0,00;
0,00;0,00;171,84;-0,02;0,00;0,00;
0,00;0,00;172,00;-0,02;0,00;0,00;
0,00;0,00;172,16;-0,02;0,00;0,00;
0,00;0,00;172,32;-0,02;0,00;0,00;
0,00;0,00;172,64;-0,02;0,00;0,00;
0,00;0,00;172,80;-0,02;0,00;0,00;
0,00;0,00;172,96;-0,02;0,00;0,00;
0,00;0,00;173,12;-0,02;0,00;0,00;
0,00;0,00;173,28;-0,02;0,00;0,00;
0,00;0,00;173,44;-0,02;0,00;0,00;
0,00;0,00;173,60;-0,02;0,00;0,00;
0,00;0,00;173,76;-0,02;0,00;0,00;
0,00;0,00;173,92;-0,02;0,00;0,00;
0,00;0,00;174,08;-0,02;0,00;0,00;
0,00;0,00;174,24;-0,02;0,00;0,00;
0,00;0,00;174,88;-0,02;0,00;0,00;
0,00;0,00;175,04;-0,02;0,00;0,00;
0,00;0,00;175,20;-0,02;0,00;0,00;
0,00;0,00;175,36;-0,02;0,00;0,00;
0,00;0,00;175,52;-0,02;0,00;0,00;
0,00;0,00;175,68;0,11;0,00;0,00;
0,00;0,00;175,84;0,16;0,00;0,00;
0,00;0,00;176,00;0,16;0,00;0,00;
0,00;0,00;176,16;0,48;0,00;0,00;
0,00;0,00;176,32;0,93;0,00;0,00;
0,00;0,00;176,47;1,58;0,00;0,00;
0,00;0,00;176,63;2,17;0,00;0,00;
0,00;0,00;176,78;2,56;0,00;0,00;
0,00;0,00;176,95;2,92;0,00;0,00;
0,00;0,00;177,11;3,19;0,00;0,00;
0,00;0,00;177,27;3,50;0,00;0,00;
