59227;07.09.21 10:43:38;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210907081847P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,44;0,30;0,00;0,00;
0,00;0,00;75,05;0,16;0,00;0,00;
0,00;0,00;76,01;0,30;0,00;0,00;
0,00;0,00;77,35;0,08;0,00;0,00;
0,00;0,00;79,09;0,31;0,00;0,00;
0,00;0,00;81,21;0,30;0,00;0,00;
0,00;0,00;83,57;0,08;0,00;0,00;
0,00;0,00;85,93;0,23;0,00;0,00;
0,00;0,00;88,34;0,16;0,00;0,00;
0,00;0,00;90,74;0,08;0,00;0,00;
0,00;0,00;93,15;0,08;0,00;0,00;
0,00;0,00;95,54;0,08;0,00;0,00;
0,00;0,00;97,95;0,16;0,00;0,00;
0,00;0,00;100,35;0,16;0,00;0,00;
0,00;0,00;102,74;0,16;0,00;0,00;
0,00;0,00;105,15;0,08;0,00;0,00;
0,00;0,00;107,54;0,16;0,00;0,00;
0,00;0,00;109,95;0,16;0,00;0,00;
0,00;0,00;112,35;0,16;0,00;0,00;
0,00;0,00;114,74;0,08;0,00;0,00;
0,00;0,00;119,54;0,16;0,00;0,00;
0,00;0,00;121,95;0,16;0,00;0,00;
0,00;0,00;124,35;0,16;0,00;0,00;
0,00;0,00;126,75;0,16;0,00;0,00;
0,00;0,00;129,15;0,16;0,00;0,00;
0,00;0,00;131,54;0,08;0,00;0,00;
0,00;0,00;133,95;0,08;0,00;0,00;
0,00;0,00;136,35;0,16;0,00;0,00;
0,00;0,00;138,74;0,16;0,00;0,00;
0,00;0,00;141,15;0,16;0,00;0,00;
0,00;0,00;143,54;0,31;0,00;0,00;
0,00;0,00;145,95;0,16;0,00;0,00;
0,00;0,00;148,35;0,23;0,00;0,00;
0,00;0,00;150,74;0,16;0,00;0,00;
0,00;0,00;153,15;0,23;0,00;0,00;
0,00;0,00;155,54;0,23;0,00;0,00;
0,00;0,00;157,95;0,23;0,00;0,00;
