4918;30.04.20 11:06:09;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20200429144209A0007;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;47,35;0,08;0,00;0,00;
0,00;0,00;47,81;0,08;0,00;0,00;
0,00;0,00;48,58;0,16;0,00;0,00;
0,00;0,00;49,73;0,22;0,00;0,00;
0,00;0,00;51,27;0,08;0,00;0,00;
0,00;0,00;53,20;0,23;0,00;0,00;
0,00;0,00;55,50;0,16;0,00;0,00;
0,00;0,00;57,84;0,16;0,00;0,00;
0,00;0,00;60,23;0,22;0,00;0,00;
0,00;0,00;62,64;0,08;0,00;0,00;
0,00;0,00;65,05;0,08;0,00;0,00;
0,00;0,00;67,44;0,16;0,00;0,00;
0,00;0,00;69,84;0,08;0,00;0,00;
0,00;0,00;72,25;0,16;0,00;0,00;
0,00;0,00;74,64;0,08;0,00;0,00;
0,00;0,00;77,05;0,16;0,00;0,00;
0,00;0,00;79,45;0,16;0,00;0,00;
0,00;0,00;81,85;0,16;0,00;0,00;
0,00;0,00;84,25;0,08;0,00;0,00;
0,00;0,00;86,64;0,08;0,00;0,00;
0,00;0,00;89,05;0,08;0,00;0,00;
0,00;0,00;91,45;0,16;0,00;0,00;
0,00;0,00;93,85;0,16;0,00;0,00;
0,00;0,00;96,25;0,16;0,00;0,00;
0,00;0,00;98,64;0,08;0,00;0,00;
0,00;0,00;101,05;0,08;0,00;0,00;
0,00;0,00;103,45;0,08;0,00;0,00;
0,00;0,00;108,25;0,16;0,00;0,00;
0,00;0,00;110,64;0,08;0,00;0,00;
0,00;0,00;113,05;0,08;0,00;0,00;
0,00;0,00;115,45;0,16;0,00;0,00;
0,00;0,00;117,85;0,08;0,00;0,00;
0,00;0,00;120,25;0,16;0,00;0,00;
0,00;0,00;122,64;0,08;0,00;0,00;
0,00;0,00;125,05;0,08;0,00;0,00;
0,00;0,00;127,45;0,08;0,00;0,00;
0,00;0,00;129,85;0,08;0,00;0,00;
0,00;0,00;132,25;0,08;0,00;0,00;
0,00;0,00;134,64;0,08;0,00;0,00;
0,00;0,00;137,05;0,08;0,00;0,00;
0,00;0,00;139,45;0,08;0,00;0,00;
0,00;0,00;144,25;0,08;0,00;0,00;
0,00;0,00;146,65;0,08;0,00;0,00;
0,00;0,00;149,05;0,08;0,00;0,00;
0,00;0,00;151,45;0,16;0,00;0,00;
0,00;0,00;153,85;0,08;0,00;0,00;
0,00;0,00;158,64;0,08;0,00;0,00;
0,00;0,00;161,05;0,08;0,00;0,00;
0,00;0,00;163,45;0,16;0,00;0,00;
0,00;0,00;165,85;0,08;0,00;0,00;
0,00;0,00;168,25;0,08;0,00;0,00;
0,00;0,00;170,64;0,08;0,00;0,00;
0,00;0,00;173,05;0,08;0,00;0,00;
0,00;0,00;175,45;0,16;0,00;0,00;
0,00;0,00;177,85;0,16;0,00;0,00;
0,00;0,00;180,25;0,16;0,00;0,00;
0,00;0,00;182,64;0,08;0,00;0,00;
0,00;0,00;185,05;0,08;0,00;0,00;
0,00;0,00;187,45;0,08;0,00;0,00;
0,00;0,00;189,85;0,08;0,00;0,00;
0,00;0,00;192,25;0,08;0,00;0,00;
0,00;0,00;194,64;0,08;0,00;0,00;
0,00;0,00;197,05;0,08;0,00;0,00;
0,00;0,00;199,45;0,08;0,00;0,00;
0,00;0,00;201,85;0,16;0,00;0,00;
0,00;0,00;204,25;0,16;0,00;0,00;
0,00;0,00;206,64;0,16;0,00;0,00;
0,00;0,00;209,05;0,08;0,00;0,00;
0,00;0,00;211,45;0,08;0,00;0,00;
0,00;0,00;213,85;0,16;0,00;0,00;
0,00;0,00;216,25;0,08;0,00;0,00;
0,00;0,00;218,64;0,14;0,00;0,00;
0,00;0,00;222,51;-0,08;0,00;0,00;
0,00;0,00;223,94;1,14;0,00;0,00;
0,00;0,00;224,97;4,86;0,00;0,00;
0,00;0,00;225,63;5,93;0,00;0,00;
0,00;0,00;225,93;6,40;0,00;0,00;
0,00;0,00;226,00;6,70;0,00;0,00;
0,00;0,00;226,02;6,17;0,00;0,00;
0,00;0,00;226,01;5,54;0,00;0,00;
0,00;0,00;226,01;5,33;0,00;0,00;
0,00;0,00;226,01;5,17;0,00;0,00;
0,00;0,00;226,00;4,88;0,00;0,00;
0,00;0,00;226,00;4,88;0,00;0,00;
0,00;0,00;226,00;4,88;0,00;0,00;
0,00;0,00;226,00;4,88;0,00;0,00;
0,00;0,00;226,00;4,80;0,00;0,00;
0,00;0,00;226,00;4,64;0,00;0,00;
