4916;30.04.20 10:31:58;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20200429144209A0007;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;47,35;0,08;0,00;0,00;
0,00;0,00;47,81;0,16;0,00;0,00;
0,00;0,00;48,58;0,16;0,00;0,00;
0,00;0,00;49,73;0,08;0,00;0,00;
0,00;0,00;51,27;0,08;0,00;0,00;
0,00;0,00;53,20;0,16;0,00;0,00;
0,00;0,00;55,50;0,22;0,00;0,00;
0,00;0,00;57,84;0,16;0,00;0,00;
0,00;0,00;60,23;0,16;0,00;0,00;
0,00;0,00;62,64;0,08;0,00;0,00;
0,00;0,00;65,05;0,08;0,00;0,00;
0,00;0,00;67,44;0,08;0,00;0,00;
0,00;0,00;69,84;0,08;0,00;0,00;
0,00;0,00;72,25;0,16;0,00;0,00;
0,00;0,00;74,64;0,08;0,00;0,00;
0,00;0,00;77,05;0,08;0,00;0,00;
0,00;0,00;79,45;0,16;0,00;0,00;
0,00;0,00;81,85;0,08;0,00;0,00;
0,00;0,00;86,64;0,08;0,00;0,00;
0,00;0,00;89,05;0,08;0,00;0,00;
0,00;0,00;91,45;0,08;0,00;0,00;
0,00;0,00;93,85;0,08;0,00;0,00;
0,00;0,00;96,25;0,08;0,00;0,00;
0,00;0,00;98,64;0,08;0,00;0,00;
0,00;0,00;103,45;0,16;0,00;0,00;
0,00;0,00;108,25;0,16;0,00;0,00;
0,00;0,00;110,64;0,08;0,00;0,00;
0,00;0,00;113,05;0,08;0,00;0,00;
0,00;0,00;117,85;0,08;0,00;0,00;
0,00;0,00;120,25;0,16;0,00;0,00;
0,00;0,00;122,64;0,08;0,00;0,00;
0,00;0,00;125,05;0,08;0,00;0,00;
0,00;0,00;127,45;0,16;0,00;0,00;
0,00;0,00;132,25;0,08;0,00;0,00;
0,00;0,00;137,05;0,08;0,00;0,00;
0,00;0,00;139,45;0,08;0,00;0,00;
0,00;0,00;144,25;0,08;0,00;0,00;
0,00;0,00;146,64;0,08;0,00;0,00;
0,00;0,00;149,05;0,08;0,00;0,00;
0,00;0,00;153,85;0,16;0,00;0,00;
0,00;0,00;156,25;0,08;0,00;0,00;
0,00;0,00;158,64;0,08;0,00;0,00;
0,00;0,00;161,05;0,08;0,00;0,00;
0,00;0,00;168,25;0,08;0,00;0,00;
0,00;0,00;173,05;0,08;0,00;0,00;
0,00;0,00;177,85;0,08;0,00;0,00;
0,00;0,00;180,25;0,08;0,00;0,00;
0,00;0,00;182,64;0,08;0,00;0,00;
0,00;0,00;187,45;0,08;0,00;0,00;
0,00;0,00;192,25;0,08;0,00;0,00;
0,00;0,00;194,64;0,08;0,00;0,00;
0,00;0,00;197,05;0,08;0,00;0,00;
0,00;0,00;199,45;0,08;0,00;0,00;
0,00;0,00;204,25;0,08;0,00;0,00;
0,00;0,00;206,65;0,08;0,00;0,00;
0,00;0,00;216,25;0,16;0,00;0,00;
0,00;0,00;218,64;0,14;0,00;0,00;
0,00;0,00;220,74;0,08;0,00;0,00;
0,00;0,00;223,94;0,08;0,00;0,00;
0,00;0,00;224,98;2,51;0,00;0,00;
0,00;0,00;225,64;3,80;0,00;0,00;
0,00;0,00;225,93;4,49;0,00;0,00;
0,00;0,00;226,00;5,33;0,00;0,00;
0,00;0,00;226,02;5,40;0,00;0,00;
0,00;0,00;226,01;4,88;0,00;0,00;
0,00;0,00;226,01;4,56;0,00;0,00;
0,00;0,00;226,01;4,49;0,00;0,00;
0,00;0,00;226,00;4,33;0,00;0,00;
0,00;0,00;226,00;4,27;0,00;0,00;
0,00;0,00;226,00;4,19;0,00;0,00;
0,00;0,00;226,00;4,27;0,00;0,00;
0,00;0,00;226,00;4,19;0,00;0,00;
0,00;0,00;226,00;4,03;0,00;0,00;
0,00;0,00;226,00;3,96;0,00;0,00;
