8376;12.01.21 10:06:04;21;Avvicinamento Pressata Finale;force < min. force (9);20210108164033P0008;
0,00;0,00;237,12;0,04;0,00;0,00;
0,00;0,00;241,92;0,09;0,00;0,00;
0,00;0,00;244,32;0,09;0,00;0,00;
0,00;0,00;246,72;-0,04;0,00;0,00;
0,00;0,00;249,12;0,04;0,00;0,00;
0,00;0,00;251,52;0,04;0,00;0,00;
0,00;0,00;253,92;0,04;0,00;0,00;
0,00;0,00;256,32;0,04;0,00;0,00;
0,00;0,00;258,72;0,04;0,00;0,00;
0,00;0,00;263,52;0,04;0,00;0,00;
0,00;0,00;265,92;-0,04;0,00;0,00;
0,00;0,00;268,32;0,04;0,00;0,00;
0,00;0,00;270,72;0,04;0,00;0,00;
0,00;0,00;273,12;0,09;0,00;0,00;
0,00;0,00;275,52;0,04;0,00;0,00;
0,00;0,00;280,32;0,09;0,00;0,00;
0,00;0,00;282,72;0,13;0,00;0,00;
0,00;0,00;285,12;0,04;0,00;0,00;
0,00;0,00;288,69;0,04;0,00;0,00;
0,00;0,00;290,56;0,04;0,00;0,00;
0,00;0,00;290,60;0,04;0,00;0,00;
0,00;0,00;290,66;0,09;0,00;0,00;
0,00;0,00;290,82;0,04;0,00;0,00;
0,00;0,00;290,97;0,04;0,00;0,00;
0,00;0,00;291,14;0,09;0,00;0,00;
0,00;0,00;291,30;0,04;0,00;0,00;
0,00;0,00;291,46;0,09;0,00;0,00;
0,00;0,00;291,78;0,04;0,00;0,00;
0,00;0,00;291,94;0,04;0,00;0,00;
0,00;0,00;292,10;0,04;0,00;0,00;
0,00;0,00;292,26;0,04;0,00;0,00;
0,00;0,00;292,58;0,09;0,00;0,00;
0,00;0,00;292,74;0,09;0,00;0,00;
0,00;0,00;292,90;0,09;0,00;0,00;
0,00;0,00;293,06;0,04;0,00;0,00;
0,00;0,00;293,22;0,04;0,00;0,00;
0,00;0,00;293,38;0,04;0,00;0,00;
0,00;0,00;293,54;0,09;0,00;0,00;
0,00;0,00;293,70;0,04;0,00;0,00;
0,00;0,00;293,86;0,04;0,00;0,00;
0,00;0,00;294,02;0,04;0,00;0,00;
0,00;0,00;294,18;0,09;0,00;0,00;
0,00;0,00;294,34;0,04;0,00;0,00;
0,00;0,00;294,50;0,13;0,00;0,00;
0,00;0,00;294,66;0,04;0,00;0,00;
0,00;0,00;294,82;0,04;0,00;0,00;
0,00;0,00;294,98;0,09;0,00;0,00;
0,00;0,00;295,14;0,04;0,00;0,00;
0,00;0,00;295,46;0,13;0,00;0,00;
0,00;0,00;295,62;0,04;0,00;0,00;
0,00;0,00;295,78;0,04;0,00;0,00;
0,00;0,00;295,94;0,09;0,00;0,00;
0,00;0,00;296,10;0,09;0,00;0,00;
0,00;0,00;296,26;0,09;0,00;0,00;
0,00;0,00;296,42;0,04;0,00;0,00;
0,00;0,00;296,58;0,09;0,00;0,00;
0,00;0,00;296,74;0,04;0,00;0,00;
0,00;0,00;297,06;0,04;0,00;0,00;
0,00;0,00;297,22;0,13;0,00;0,00;
0,00;0,00;297,38;0,13;0,00;0,00;
0,00;0,00;297,54;0,09;0,00;0,00;
0,00;0,00;297,70;0,09;0,00;0,00;
0,00;0,00;298,18;0,13;0,00;0,00;
0,00;0,00;298,34;0,09;0,00;0,00;
0,00;0,00;298,50;0,04;0,00;0,00;
0,00;0,00;298,82;0,04;0,00;0,00;
0,00;0,00;298,98;0,09;0,00;0,00;
0,00;0,00;299,14;0,09;0,00;0,00;
0,00;0,00;299,30;0,09;0,00;0,00;
0,00;0,00;299,46;0,04;0,00;0,00;
0,00;0,00;299,62;0,13;0,00;0,00;
0,00;0,00;299,78;0,13;0,00;0,00;
0,00;0,00;299,94;0,13;0,00;0,00;
0,00;0,00;300,10;0,09;0,00;0,00;
0,00;0,00;300,26;0,04;0,00;0,00;
0,00;0,00;300,42;0,04;0,00;0,00;
0,00;0,00;300,58;0,13;0,00;0,00;
0,00;0,00;300,74;0,13;0,00;0,00;
0,00;0,00;300,90;0,09;0,00;0,00;
0,00;0,00;301,06;0,13;0,00;0,00;
0,00;0,00;301,22;0,13;0,00;0,00;
0,00;0,00;301,38;0,18;0,00;0,00;
0,00;0,00;301,54;0,13;0,00;0,00;
0,00;0,00;301,70;0,09;0,00;0,00;
0,00;0,00;301,86;0,04;0,00;0,00;
0,00;0,00;302,02;0,13;0,00;0,00;
0,00;0,00;302,18;0,09;0,00;0,00;
0,00;0,00;302,34;0,13;0,00;0,00;
0,00;0,00;302,50;0,13;0,00;0,00;
0,00;0,00;302,66;0,18;0,00;0,00;
0,00;0,00;302,82;0,13;0,00;0,00;
0,00;0,00;302,98;0,18;0,00;0,00;
0,00;0,00;303,14;0,18;0,00;0,00;
0,00;0,00;303,30;0,18;0,00;0,00;
0,00;0,00;303,46;0,18;0,00;0,00;
0,00;0,00;303,62;0,18;0,00;0,00;
0,00;0,00;303,78;0,18;0,00;0,00;
0,00;0,00;303,94;0,18;0,00;0,00;
0,00;0,00;304,10;0,18;0,00;0,00;
0,00;0,00;304,26;0,18;0,00;0,00;
0,00;0,00;304,42;0,18;0,00;0,00;
0,00;0,00;304,58;0,13;0,00;0,00;
0,00;0,00;304,74;0,13;0,00;0,00;
0,00;0,00;304,90;0,09;0,00;0,00;
0,00;0,00;305,06;0,18;0,00;0,00;
0,00;0,00;305,22;0,13;0,00;0,00;
0,00;0,00;305,38;0,13;0,00;0,00;
0,00;0,00;305,54;0,09;0,00;0,00;
0,00;0,00;305,70;0,04;0,00;0,00;
0,00;0,00;305,86;0,09;0,00;0,00;
0,00;0,00;306,02;0,18;0,00;0,00;
0,00;0,00;306,18;0,18;0,00;0,00;
0,00;0,00;306,34;0,18;0,00;0,00;
0,00;0,00;306,50;0,13;0,00;0,00;
0,00;0,00;306,66;0,13;0,00;0,00;
0,00;0,00;306,82;0,18;0,00;0,00;
0,00;0,00;306,98;0,18;0,00;0,00;
0,00;0,00;307,14;0,18;0,00;0,00;
0,00;0,00;307,30;0,18;0,00;0,00;
0,00;0,00;307,46;0,18;0,00;0,00;
0,00;0,00;307,62;0,18;0,00;0,00;
0,00;0,00;307,78;0,13;0,00;0,00;
0,00;0,00;307,94;0,18;0,00;0,00;
0,00;0,00;308,10;0,13;0,00;0,00;
0,00;0,00;308,26;0,18;0,00;0,00;
0,00;0,00;308,42;0,13;0,00;0,00;
0,00;0,00;308,58;0,18;0,00;0,00;
0,00;0,00;308,74;0,18;0,00;0,00;
0,00;0,00;308,90;0,13;0,00;0,00;
0,00;0,00;309,06;0,09;0,00;0,00;
0,00;0,00;309,22;0,13;0,00;0,00;
0,00;0,00;309,38;0,13;0,00;0,00;
0,00;0,00;309,54;0,09;0,00;0,00;
0,00;0,00;309,70;0,18;0,00;0,00;
0,00;0,00;309,86;0,09;0,00;0,00;
0,00;0,00;310,18;0,04;0,00;0,00;
0,00;0,00;310,34;0,09;0,00;0,00;
0,00;0,00;310,50;0,09;0,00;0,00;
0,00;0,00;310,66;0,09;0,00;0,00;
0,00;0,00;310,82;0,09;0,00;0,00;
0,00;0,00;310,98;0,09;0,00;0,00;
0,00;0,00;311,14;0,09;0,00;0,00;
0,00;0,00;311,46;0,04;0,00;0,00;
0,00;0,00;311,62;0,04;0,00;0,00;
0,00;0,00;311,78;0,13;0,00;0,00;
0,00;0,00;311,94;0,04;0,00;0,00;
0,00;0,00;312,10;0,13;0,00;0,00;
0,00;0,00;312,26;0,13;0,00;0,00;
0,00;0,00;312,42;0,04;0,00;0,00;
0,00;0,00;312,58;0,09;0,00;0,00;
0,00;0,00;312,74;0,18;0,00;0,00;
0,00;0,00;312,90;0,09;0,00;0,00;
0,00;0,00;313,06;0,18;0,00;0,00;
0,00;0,00;313,22;0,18;0,00;0,00;
0,00;0,00;313,38;0,26;0,00;0,00;
0,00;0,00;313,54;0,30;0,00;0,00;
0,00;0,00;313,70;0,30;0,00;0,00;
0,00;0,00;313,86;0,30;0,00;0,00;
0,00;0,00;313,94;0,18;0,00;0,00;
0,00;0,00;313,95;0,18;0,00;0,00;
0,00;0,00;313,95;0,18;0,00;0,00;
0,00;0,00;313,95;0,18;0,00;0,00;
0,00;0,00;313,95;0,18;0,00;0,00;
0,00;0,00;313,95;0,18;0,00;0,00;
0,00;0,00;313,95;0,18;0,00;0,00;
0,00;0,00;313,95;0,18;0,00;0,00;
0,00;0,00;313,95;0,18;0,00;0,00;
0,00;0,00;313,95;0,18;0,00;0,00;
0,00;0,00;313,95;0,18;0,00;0,00;
