22574;08.01.21 11:56:54;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210105161052P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;41,96;0,18;0,00;0,00;
0,00;0,00;42,51;0,09;0,00;0,00;
0,00;0,00;43,54;0,13;0,00;0,00;
0,00;0,00;45,06;0,13;0,00;0,00;
0,00;0,00;47,10;0,11;0,00;0,00;
0,00;0,00;49,67;0,16;0,00;0,00;
0,00;0,00;52,72;0,18;0,00;0,00;
0,00;0,00;55,85;0,11;0,00;0,00;
0,00;0,00;59,03;0,11;0,00;0,00;
0,00;0,00;62,24;0,09;0,00;0,00;
0,00;0,00;65,44;0,06;0,00;0,00;
0,00;0,00;68,65;0,09;0,00;0,00;
0,00;0,00;71,85;0,06;0,00;0,00;
0,00;0,00;75,05;0,09;0,00;0,00;
0,00;0,00;78,25;0,09;0,00;0,00;
0,00;0,00;81,45;0,09;0,00;0,00;
0,00;0,00;84,65;0,09;0,00;0,00;
0,00;0,00;87,85;0,06;0,00;0,00;
0,00;0,00;91,05;0,06;0,00;0,00;
0,00;0,00;94,25;0,09;0,00;0,00;
0,00;0,00;97,45;0,06;0,00;0,00;
0,00;0,00;100,65;0,09;0,00;0,00;
0,00;0,00;103,85;0,09;0,00;0,00;
0,00;0,00;107,05;0,06;0,00;0,00;
0,00;0,00;110,25;0,11;0,00;0,00;
0,00;0,00;113,45;0,09;0,00;0,00;
0,00;0,00;116,65;0,11;0,00;0,00;
0,00;0,00;119,85;0,06;0,00;0,00;
0,00;0,00;123,05;0,06;0,00;0,00;
0,00;0,00;126,25;0,09;0,00;0,00;
0,00;0,00;129,45;0,06;0,00;0,00;
0,00;0,00;132,65;0,11;0,00;0,00;
0,00;0,00;135,85;0,06;0,00;0,00;
0,00;0,00;139,05;0,06;0,00;0,00;
0,00;0,00;142,18;-0,07;0,00;0,00;
0,00;0,00;144,80;0,04;0,00;0,00;
0,00;0,00;149,83;-0,02;0,00;0,00;
0,00;0,00;150,48;-0,05;0,00;0,00;
0,00;0,00;150,72;0,06;0,00;0,00;
0,00;0,00;150,88;-0,02;0,00;0,00;
0,00;0,00;151,02;0,05;0,00;0,00;
0,00;0,00;151,19;0,02;0,00;0,00;
0,00;0,00;151,35;0,05;0,00;0,00;
0,00;0,00;151,51;0,05;0,00;0,00;
0,00;0,00;151,67;0,05;0,00;0,00;
0,00;0,00;151,83;0,05;0,00;0,00;
0,00;0,00;151,99;0,05;0,00;0,00;
0,00;0,00;152,15;0,16;0,00;0,00;
0,00;0,00;152,31;0,23;0,00;0,00;
0,00;0,00;152,47;0,90;0,00;0,00;
0,00;0,00;152,61;3,82;0,00;0,00;
0,00;0,00;152,74;6,42;0,00;0,00;
0,00;0,00;152,89;7,96;0,00;0,00;
0,00;0,00;153,00;0,11;0,00;0,00;
0,00;0,00;153,04;0,18;0,00;0,00;
0,00;0,00;153,04;0,22;0,00;0,00;
0,00;0,00;153,04;0,18;0,00;0,00;
0,00;0,00;153,03;0,25;0,00;0,00;
0,00;0,00;153,02;0,25;0,00;0,00;
0,00;0,00;153,02;0,23;0,00;0,00;
0,00;0,00;153,01;0,18;0,00;0,00;
0,00;0,00;153,01;0,20;0,00;0,00;
0,00;0,00;153,01;0,18;0,00;0,00;
0,00;0,00;153,01;0,18;0,00;0,00;
0,00;0,00;153,01;0,20;0,00;0,00;
0,00;0,00;153,01;0,20;0,00;0,00;
