19163;17.05.21 11:39:04;21;Avvicinamento Pressata Finale;position > max position (10);20210517095413P0008;
0,00;0,00;313,72;0,04;0,00;0,00;
0,00;0,00;314,04;0,04;0,00;0,00;
0,00;0,00;314,36;0,04;0,00;0,00;
0,00;0,00;314,68;0,04;0,00;0,00;
0,00;0,00;315,00;0,09;0,00;0,00;
0,00;0,00;315,32;0,18;0,00;0,00;
0,00;0,00;315,64;0,18;0,00;0,00;
0,00;0,00;315,96;0,09;0,00;0,00;
0,00;0,00;316,28;0,04;0,00;0,00;
0,00;0,00;316,60;0,04;0,00;0,00;
0,00;0,00;316,92;0,13;0,00;0,00;
0,00;0,00;317,23;1,48;0,00;0,00;
0,00;0,00;317,56;1,26;0,00;0,00;
0,00;0,00;317,88;1,44;0,00;0,00;
0,00;0,00;318,20;1,44;0,00;0,00;
0,00;0,00;318,52;1,61;0,00;0,00;
0,00;0,00;318,84;1,74;0,00;0,00;
0,00;0,00;319,16;1,87;0,00;0,00;
0,00;0,00;319,48;1,96;0,00;0,00;
0,00;0,00;319,80;2,09;0,00;0,00;
0,00;0,00;320,12;2,13;0,00;0,00;
0,00;0,00;320,44;2,22;0,00;0,00;
0,00;0,00;320,76;2,31;0,00;0,00;
0,00;0,00;321,08;2,48;0,00;0,00;
0,00;0,00;321,40;2,48;0,00;0,00;
0,00;0,00;321,72;2,61;0,00;0,00;
0,00;0,00;322,04;2,66;0,00;0,00;
0,00;0,00;322,36;2,74;0,00;0,00;
0,00;0,00;322,68;2,83;0,00;0,00;
0,00;0,00;323,00;2,83;0,00;0,00;
0,00;0,00;323,32;2,96;0,00;0,00;
0,00;0,00;323,64;3,01;0,00;0,00;
0,00;0,00;323,96;3,13;0,00;0,00;
0,00;0,00;324,28;3,18;0,00;0,00;
0,00;0,00;324,60;3,22;0,00;0,00;
0,00;0,00;324,92;3,35;0,00;0,00;
0,00;0,00;325,24;3,39;0,00;0,00;
0,00;0,00;325,56;3,48;0,00;0,00;
0,00;0,00;325,88;3,48;0,00;0,00;
0,00;0,00;326,20;3,52;0,00;0,00;
0,00;0,00;326,52;3,61;0,00;0,00;
0,00;0,00;326,84;3,83;0,00;0,00;
0,00;0,00;327,16;3,96;0,00;0,00;
0,00;0,00;327,48;4,09;0,00;0,00;
0,00;0,00;327,80;4,09;0,00;0,00;
0,00;0,00;328,12;4,14;0,00;0,00;
0,00;0,00;328,44;4,18;0,00;0,00;
0,00;0,00;328,76;4,22;0,00;0,00;
0,00;0,00;329,08;4,30;0,00;0,00;
0,00;0,00;329,40;4,26;0,00;0,00;
0,00;0,00;329,71;4,35;0,00;0,00;
0,00;0,00;330,04;4,39;0,00;0,00;
0,00;0,00;330,36;4,57;0,00;0,00;
0,00;0,00;330,68;4,61;0,00;0,00;
0,00;0,00;331,00;4,70;0,00;0,00;
0,00;0,00;331,31;4,83;0,00;0,00;
0,00;0,00;331,61;12,96;0,00;0,00;
0,00;0,00;331,61;13,74;0,00;0,00;
0,00;0,00;331,62;14,13;0,00;0,00;
0,00;0,00;331,63;14,44;0,00;0,00;
0,00;0,00;331,63;14,66;0,00;0,00;
0,00;0,00;331,63;14,75;0,00;0,00;
0,00;0,00;331,64;14,84;0,00;0,00;
