10174;29.01.21 13:29:37;21;Avvicinamento Pressata Finale;Alcun errore (0);20210129130705P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;71,80;0,04;0,00;0,00;
0,00;0,00;72,62;0,04;0,00;0,00;
0,00;0,00;75,70;0,04;0,00;0,00;
0,00;0,00;78,00;-0,04;0,00;0,00;
0,00;0,00;82,71;0,04;0,00;0,00;
0,00;0,00;85,12;-0,04;0,00;0,00;
0,00;0,00;87,52;0,04;0,00;0,00;
0,00;0,00;89,92;-0,04;0,00;0,00;
0,00;0,00;92,32;-0,04;0,00;0,00;
0,00;0,00;97,12;0,04;0,00;0,00;
0,00;0,00;99,52;-0,04;0,00;0,00;
0,00;0,00;106,72;-0,04;0,00;0,00;
0,00;0,00;116,32;-0,04;0,00;0,00;
0,00;0,00;121,12;-0,04;0,00;0,00;
0,00;0,00;125,92;-0,04;0,00;0,00;
0,00;0,00;133,12;-0,04;0,00;0,00;
0,00;0,00;137,92;-0,04;0,00;0,00;
0,00;0,00;149,92;0,04;0,00;0,00;
0,00;0,00;152,32;-0,04;0,00;0,00;
0,00;0,00;157,12;-0,04;0,00;0,00;
0,00;0,00;164,32;0,04;0,00;0,00;
0,00;0,00;166,72;-0,04;0,00;0,00;
0,00;0,00;173,92;-0,04;0,00;0,00;
0,00;0,00;181,12;0,04;0,00;0,00;
0,00;0,00;183,52;-0,04;0,00;0,00;
0,00;0,00;185,92;-0,04;0,00;0,00;
0,00;0,00;188,32;0,04;0,00;0,00;
0,00;0,00;190,72;0,04;0,00;0,00;
0,00;0,00;193,12;-0,09;0,00;0,00;
0,00;0,00;197,92;-0,04;0,00;0,00;
0,00;0,00;200,32;-0,04;0,00;0,00;
0,00;0,00;202,72;0,04;0,00;0,00;
0,00;0,00;205,12;-0,04;0,00;0,00;
0,00;0,00;207,52;0,04;0,00;0,00;
0,00;0,00;209,92;-0,04;0,00;0,00;
0,00;0,00;212,32;-0,04;0,00;0,00;
0,00;0,00;214,72;0,04;0,00;0,00;
0,00;0,00;217,12;0,04;0,00;0,00;
0,00;0,00;224,32;0,04;0,00;0,00;
0,00;0,00;226,72;-0,04;0,00;0,00;
0,00;0,00;231,52;-0,04;0,00;0,00;
0,00;0,00;233,92;-0,09;0,00;0,00;
0,00;0,00;255,52;-0,04;0,00;0,00;
0,00;0,00;257,92;-0,04;0,00;0,00;
0,00;0,00;260,32;0,04;0,00;0,00;
0,00;0,00;262,72;0,04;0,00;0,00;
0,00;0,00;265,12;-0,04;0,00;0,00;
0,00;0,00;269,92;0,04;0,00;0,00;
0,00;0,00;272,32;-0,04;0,00;0,00;
0,00;0,00;274,72;-0,04;0,00;0,00;
0,00;0,00;277,12;-0,09;0,00;0,00;
0,00;0,00;281,92;-0,04;0,00;0,00;
0,00;0,00;284,32;-0,04;0,00;0,00;
0,00;0,00;288,65;-0,04;0,00;0,00;
0,00;0,00;291,23;-0,04;0,00;0,00;
0,00;0,00;291,78;-0,04;0,00;0,00;
0,00;0,00;291,90;0,04;0,00;0,00;
0,00;0,00;291,99;0,04;0,00;0,00;
0,00;0,00;294,49;0,04;0,00;0,00;
0,00;0,00;294,68;0,04;0,00;0,00;
0,00;0,00;295,06;0,04;0,00;0,00;
0,00;0,00;296,41;0,04;0,00;0,00;
0,00;0,00;296,89;0,04;0,00;0,00;
0,00;0,00;296,98;0,04;0,00;0,00;
0,00;0,00;297,46;0,04;0,00;0,00;
0,00;0,00;297,94;0,04;0,00;0,00;
0,00;0,00;298,04;0,04;0,00;0,00;
0,00;0,00;298,71;0,04;0,00;0,00;
0,00;0,00;298,90;0,04;0,00;0,00;
0,00;0,00;299,19;0,04;0,00;0,00;
0,00;0,00;299,38;0,04;0,00;0,00;
0,00;0,00;300,53;0,04;0,00;0,00;
0,00;0,00;300,63;0,04;0,00;0,00;
0,00;0,00;300,73;0,09;0,00;0,00;
0,00;0,00;300,82;0,18;0,00;0,00;
0,00;0,00;300,92;0,13;0,00;0,00;
0,00;0,00;301,01;0,18;0,00;0,00;
0,00;0,00;301,11;0,18;0,00;0,00;
0,00;0,00;301,21;0,18;0,00;0,00;
0,00;0,00;301,30;0,18;0,00;0,00;
0,00;0,00;301,40;0,18;0,00;0,00;
0,00;0,00;301,49;0,21;0,00;0,00;
0,00;0,00;301,59;0,26;0,00;0,00;
0,00;0,00;301,69;0,30;0,00;0,00;
0,00;0,00;301,78;0,30;0,00;0,00;
0,00;0,00;301,88;0,35;0,00;0,00;
0,00;0,00;301,97;0,35;0,00;0,00;
0,00;0,00;302,07;0,35;0,00;0,00;
0,00;0,00;302,16;0,35;0,00;0,00;
0,00;0,00;302,26;0,35;0,00;0,00;
0,00;0,00;302,36;0,35;0,00;0,00;
0,00;0,00;302,45;0,35;0,00;0,00;
0,00;0,00;302,55;0,39;0,00;0,00;
0,00;0,00;302,65;0,35;0,00;0,00;
0,00;0,00;302,74;0,39;0,00;0,00;
0,00;0,00;302,84;0,39;0,00;0,00;
0,00;0,00;302,93;0,39;0,00;0,00;
0,00;0,00;303,03;0,44;0,00;0,00;
0,00;0,00;303,13;0,44;0,00;0,00;
0,00;0,00;303,22;0,48;0,00;0,00;
0,00;0,00;303,32;0,44;0,00;0,00;
0,00;0,00;303,41;0,52;0,00;0,00;
0,00;0,00;303,51;0,48;0,00;0,00;
0,00;0,00;303,61;0,52;0,00;0,00;
0,00;0,00;303,70;0,52;0,00;0,00;
0,00;0,00;303,80;0,52;0,00;0,00;
0,00;0,00;303,89;0,52;0,00;0,00;
0,00;0,00;303,99;0,48;0,00;0,00;
0,00;0,00;304,09;0,52;0,00;0,00;
0,00;0,00;304,18;0,60;0,00;0,00;
0,00;0,00;304,28;0,69;0,00;0,00;
0,00;0,00;304,37;0,69;0,00;0,00;
0,00;0,00;304,47;0,74;0,00;0,00;
0,00;0,00;304,57;0,69;0,00;0,00;
0,00;0,00;304,66;0,74;0,00;0,00;
0,00;0,00;304,76;0,69;0,00;0,00;
0,00;0,00;304,85;0,69;0,00;0,00;
0,00;0,00;304,95;0,74;0,00;0,00;
0,00;0,00;305,05;0,74;0,00;0,00;
0,00;0,00;305,14;0,74;0,00;0,00;
0,00;0,00;305,24;0,83;0,00;0,00;
0,00;0,00;305,33;0,83;0,00;0,00;
0,00;0,00;305,43;0,78;0,00;0,00;
0,00;0,00;305,52;0,87;0,00;0,00;
0,00;0,00;305,62;0,87;0,00;0,00;
0,00;0,00;305,72;0,83;0,00;0,00;
0,00;0,00;305,81;0,87;0,00;0,00;
0,00;0,00;305,91;0,87;0,00;0,00;
0,00;0,00;306,01;0,87;0,00;0,00;
0,00;0,00;306,10;0,87;0,00;0,00;
0,00;0,00;306,20;0,87;0,00;0,00;
0,00;0,00;306,29;0,87;0,00;0,00;
0,00;0,00;306,39;0,87;0,00;0,00;
0,00;0,00;306,49;0,87;0,00;0,00;
0,00;0,00;306,58;0,87;0,00;0,00;
0,00;0,00;306,68;0,87;0,00;0,00;
0,00;0,00;306,77;0,87;0,00;0,00;
0,00;0,00;306,87;0,87;0,00;0,00;
0,00;0,00;306,97;0,87;0,00;0,00;
0,00;0,00;307,06;0,91;0,00;0,00;
0,00;0,00;307,16;0,87;0,00;0,00;
0,00;0,00;307,25;0,91;0,00;0,00;
0,00;0,00;307,35;0,91;0,00;0,00;
0,00;0,00;307,45;0,87;0,00;0,00;
0,00;0,00;307,54;0,91;0,00;0,00;
0,00;0,00;307,64;0,95;0,00;0,00;
0,00;0,00;307,73;0,91;0,00;0,00;
0,00;0,00;307,83;0,91;0,00;0,00;
0,00;0,00;307,93;0,95;0,00;0,00;
0,00;0,00;308,02;1,04;0,00;0,00;
0,00;0,00;308,12;0,91;0,00;0,00;
0,00;0,00;308,21;0,95;0,00;0,00;
0,00;0,00;308,31;0,95;0,00;0,00;
0,00;0,00;308,41;0,95;0,00;0,00;
0,00;0,00;308,50;1,00;0,00;0,00;
0,00;0,00;308,60;1,04;0,00;0,00;
0,00;0,00;308,69;1,04;0,00;0,00;
0,00;0,00;308,79;1,00;0,00;0,00;
0,00;0,00;308,89;1,04;0,00;0,00;
0,00;0,00;308,98;1,00;0,00;0,00;
0,00;0,00;309,08;1,04;0,00;0,00;
0,00;0,00;309,17;1,04;0,00;0,00;
0,00;0,00;309,27;1,04;0,00;0,00;
0,00;0,00;309,37;1,04;0,00;0,00;
0,00;0,00;309,46;1,04;0,00;0,00;
0,00;0,00;309,56;1,04;0,00;0,00;
0,00;0,00;309,65;1,04;0,00;0,00;
0,00;0,00;309,75;1,04;0,00;0,00;
0,00;0,00;309,85;1,04;0,00;0,00;
0,00;0,00;309,94;1,04;0,00;0,00;
0,00;0,00;310,04;1,04;0,00;0,00;
0,00;0,00;310,13;1,04;0,00;0,00;
0,00;0,00;310,23;1,04;0,00;0,00;
0,00;0,00;310,33;1,04;0,00;0,00;
0,00;0,00;310,42;1,04;0,00;0,00;
0,00;0,00;310,52;1,04;0,00;0,00;
0,00;0,00;310,61;1,04;0,00;0,00;
0,00;0,00;310,71;1,13;0,00;0,00;
0,00;0,00;310,81;1,22;0,00;0,00;
0,00;0,00;310,90;1,48;0,00;0,00;
0,00;0,00;310,99;1,96;0,00;0,00;
0,00;0,00;311,09;2,82;0,00;0,00;
0,00;0,00;311,09;2,78;0,00;0,00;
0,00;0,00;311,10;2,95;0,00;0,00;
0,00;0,00;311,10;2,95;0,00;0,00;
0,00;0,00;311,03;1,82;0,00;0,00;
0,00;0,00;310,46;-0,09;0,00;0,00;
0,00;0,00;309,41;-0,04;0,00;0,00;
0,00;0,00;307,87;-0,13;0,00;0,00;
0,00;0,00;305,80;-0,04;0,00;0,00;
0,00;0,00;303,44;-0,04;0,00;0,00;
0,00;0,00;301,10;-0,09;0,00;0,00;
0,00;0,00;298,68;-0,04;0,00;0,00;
0,00;0,00;296,28;-0,09;0,00;0,00;
0,00;0,00;293,88;-0,04;0,00;0,00;
0,00;0,00;291,48;-0,04;0,00;0,00;
0,00;0,00;289,08;-0,04;0,00;0,00;
0,00;0,00;286,68;-0,09;0,00;0,00;
0,00;0,00;284,28;-0,04;0,00;0,00;
0,00;0,00;281,88;-0,04;0,00;0,00;
0,00;0,00;279,48;-0,04;0,00;0,00;
0,00;0,00;277,08;-0,04;0,00;0,00;
0,00;0,00;274,68;-0,04;0,00;0,00;
0,00;0,00;272,28;-0,04;0,00;0,00;
0,00;0,00;269,88;-0,09;0,00;0,00;
0,00;0,00;265,08;-0,04;0,00;0,00;
0,00;0,00;262,68;-0,09;0,00;0,00;
0,00;0,00;260,28;-0,04;0,00;0,00;
0,00;0,00;255,48;-0,04;0,00;0,00;
0,00;0,00;253,08;-0,09;0,00;0,00;
0,00;0,00;250,68;-0,04;0,00;0,00;
0,00;0,00;243,48;-0,09;0,00;0,00;
0,00;0,00;238,68;0,04;0,00;0,00;
0,00;0,00;236,28;-0,04;0,00;0,00;
0,00;0,00;233,88;-0,04;0,00;0,00;
0,00;0,00;231,48;0,04;0,00;0,00;
0,00;0,00;229,08;-0,04;0,00;0,00;
0,00;0,00;226,68;-0,09;0,00;0,00;
0,00;0,00;224,28;-0,09;0,00;0,00;
0,00;0,00;221,88;-0,04;0,00;0,00;
0,00;0,00;219,48;-0,04;0,00;0,00;
0,00;0,00;217,08;-0,09;0,00;0,00;
0,00;0,00;214,68;-0,04;0,00;0,00;
0,00;0,00;212,28;-0,04;0,00;0,00;
0,00;0,00;205,08;-0,04;0,00;0,00;
0,00;0,00;202,68;-0,04;0,00;0,00;
0,00;0,00;200,28;-0,04;0,00;0,00;
0,00;0,00;197,88;-0,04;0,00;0,00;
0,00;0,00;195,48;-0,13;0,00;0,00;
0,00;0,00;193,08;-0,04;0,00;0,00;
0,00;0,00;188,28;-0,04;0,00;0,00;
0,00;0,00;183,48;-0,09;0,00;0,00;
0,00;0,00;181,08;-0,04;0,00;0,00;
0,00;0,00;178,68;-0,04;0,00;0,00;
0,00;0,00;176,28;-0,04;0,00;0,00;
0,00;0,00;173,88;-0,04;0,00;0,00;
0,00;0,00;171,48;-0,04;0,00;0,00;
0,00;0,00;169,08;-0,04;0,00;0,00;
0,00;0,00;166,68;-0,04;0,00;0,00;
0,00;0,00;164,28;-0,04;0,00;0,00;
0,00;0,00;161,88;-0,09;0,00;0,00;
0,00;0,00;159,48;-0,04;0,00;0,00;
0,00;0,00;157,08;-0,04;0,00;0,00;
0,00;0,00;154,68;-0,04;0,00;0,00;
0,00;0,00;152,28;-0,04;0,00;0,00;
0,00;0,00;149,88;-0,04;0,00;0,00;
0,00;0,00;142,68;-0,04;0,00;0,00;
0,00;0,00;140,28;-0,04;0,00;0,00;
0,00;0,00;137,88;-0,04;0,00;0,00;
0,00;0,00;135,48;-0,04;0,00;0,00;
0,00;0,00;133,08;-0,09;0,00;0,00;
0,00;0,00;130,68;-0,04;0,00;0,00;
0,00;0,00;128,28;-0,04;0,00;0,00;
0,00;0,00;125,88;0,04;0,00;0,00;
0,00;0,00;123,48;-0,04;0,00;0,00;
0,00;0,00;121,08;-0,04;0,00;0,00;
0,00;0,00;118,68;-0,04;0,00;0,00;
0,00;0,00;116,28;-0,09;0,00;0,00;
0,00;0,00;113,88;-0,04;0,00;0,00;
0,00;0,00;111,48;-0,04;0,00;0,00;
0,00;0,00;106,68;-0,04;0,00;0,00;
0,00;0,00;104,28;0,04;0,00;0,00;
0,00;0,00;99,48;-0,04;0,00;0,00;
0,00;0,00;97,08;-0,09;0,00;0,00;
0,00;0,00;94,68;-0,04;0,00;0,00;
0,00;0,00;85,08;-0,04;0,00;0,00;
0,00;0,00;80,28;-0,04;0,00;0,00;
0,00;0,00;73,95;0,04;0,00;0,00;
0,00;0,00;71,86;0,04;0,00;0,00;
0,00;0,00;71,51;-0,04;0,00;0,00;
