60230;18.06.21 14:44:07;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210618110131P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;2,76;0,29;0,00;0,00;
0,00;0,00;3,31;0,23;0,00;0,00;
0,00;0,00;4,34;0,18;0,00;0,00;
0,00;0,00;5,87;0,23;0,00;0,00;
0,00;0,00;7,92;0,23;0,00;0,00;
0,00;0,00;10,48;0,25;0,00;0,00;
0,00;0,00;13,54;0,23;0,00;0,00;
0,00;0,00;16,65;0,18;0,00;0,00;
0,00;0,00;19,83;0,13;0,00;0,00;
0,00;0,00;23,05;0,11;0,00;0,00;
0,00;0,00;26,25;0,13;0,00;0,00;
0,00;0,00;29,45;0,13;0,00;0,00;
0,00;0,00;32,65;0,16;0,00;0,00;
0,00;0,00;35,85;0,16;0,00;0,00;
0,00;0,00;39,05;0,11;0,00;0,00;
0,00;0,00;42,25;0,13;0,00;0,00;
0,00;0,00;45,45;0,11;0,00;0,00;
0,00;0,00;48,65;0,12;0,00;0,00;
0,00;0,00;51,85;0,13;0,00;0,00;
0,00;0,00;55,05;0,11;0,00;0,00;
0,00;0,00;58,25;0,13;0,00;0,00;
0,00;0,00;61,45;0,11;0,00;0,00;
0,00;0,00;64,65;0,16;0,00;0,00;
0,00;0,00;67,85;0,11;0,00;0,00;
0,00;0,00;71,05;0,13;0,00;0,00;
0,00;0,00;74,25;0,13;0,00;0,00;
0,00;0,00;77,45;0,13;0,00;0,00;
0,00;0,00;80,65;0,16;0,00;0,00;
0,00;0,00;83,85;0,13;0,00;0,00;
0,00;0,00;87,05;0,13;0,00;0,00;
0,00;0,00;90,25;0,16;0,00;0,00;
0,00;0,00;93,45;0,13;0,00;0,00;
0,00;0,00;96,65;0,16;0,00;0,00;
0,00;0,00;99,85;0,16;0,00;0,00;
0,00;0,00;103,05;0,11;0,00;0,00;
0,00;0,00;106,25;0,13;0,00;0,00;
0,00;0,00;109,45;0,13;0,00;0,00;
0,00;0,00;112,65;0,18;0,00;0,00;
0,00;0,00;115,85;0,11;0,00;0,00;
0,00;0,00;119,05;0,12;0,00;0,00;
0,00;0,00;122,25;0,13;0,00;0,00;
0,00;0,00;125,45;0,13;0,00;0,00;
0,00;0,00;128,65;0,13;0,00;0,00;
0,00;0,00;131,85;0,13;0,00;0,00;
0,00;0,00;135,05;0,09;0,00;0,00;
0,00;0,00;138,25;0,13;0,00;0,00;
0,00;0,00;141,45;0,13;0,00;0,00;
0,00;0,00;144,65;0,16;0,00;0,00;
0,00;0,00;147,85;0,09;0,00;0,00;
0,00;0,00;151,05;0,16;0,00;0,00;
0,00;0,00;154,25;0,13;0,00;0,00;
0,00;0,00;157,45;0,13;0,00;0,00;
0,00;0,00;160,65;0,18;0,00;0,00;
0,00;0,00;163,85;0,13;0,00;0,00;
0,00;0,00;167,05;0,13;0,00;0,00;
0,00;0,00;170,25;0,13;0,00;0,00;
0,00;0,00;173,28;0,05;0,00;0,00;
0,00;0,00;175,79;0,05;0,00;0,00;
0,00;0,00;177,86;0,07;0,00;0,00;
0,00;0,00;179,43;0,05;0,00;0,00;
0,00;0,00;180,48;0,02;0,00;0,00;
0,00;0,00;181,16;0,05;0,00;0,00;
0,00;0,00;181,21;0,05;0,00;0,00;
0,00;0,00;181,22;0,11;0,00;0,00;
0,00;0,00;181,38;0,02;0,00;0,00;
0,00;0,00;181,53;0,07;0,00;0,00;
0,00;0,00;181,69;0,07;0,00;0,00;
0,00;0,00;181,85;0,09;0,00;0,00;
0,00;0,00;182,01;0,12;0,00;0,00;
0,00;0,00;182,17;0,09;0,00;0,00;
0,00;0,00;182,33;0,07;0,00;0,00;
0,00;0,00;182,49;0,09;0,00;0,00;
0,00;0,00;182,65;0,12;0,00;0,00;
0,00;0,00;182,81;0,12;0,00;0,00;
0,00;0,00;182,97;0,12;0,00;0,00;
0,00;0,00;183,13;0,12;0,00;0,00;
0,00;0,00;183,29;0,12;0,00;0,00;
0,00;0,00;183,45;0,12;0,00;0,00;
0,00;0,00;183,61;0,12;0,00;0,00;
0,00;0,00;183,77;0,12;0,00;0,00;
0,00;0,00;183,93;0,09;0,00;0,00;
0,00;0,00;184,09;0,12;0,00;0,00;
0,00;0,00;184,25;0,09;0,00;0,00;
0,00;0,00;184,41;0,13;0,00;0,00;
0,00;0,00;184,57;0,27;0,00;0,00;
0,00;0,00;184,73;0,30;0,00;0,00;
0,00;0,00;184,89;0,56;0,00;0,00;
0,00;0,00;185,05;0,72;0,00;0,00;
0,00;0,00;185,20;0,75;0,00;0,00;
0,00;0,00;185,21;0,66;0,00;0,00;
0,00;0,00;185,20;0,48;0,00;0,00;
0,00;0,00;184,77;-0,02;0,00;0,00;
0,00;0,00;183,86;-0,09;0,00;0,00;
0,00;0,00;182,91;0,16;0,00;0,00;
0,00;0,00;182,42;0,11;0,00;0,00;
0,00;0,00;182,26;-0,02;0,00;0,00;
0,00;0,00;182,20;0,02;0,00;0,00;
0,00;0,00;182,20;0,02;0,00;0,00;
0,00;0,00;182,25;0,11;0,00;0,00;
0,00;0,00;182,40;0,12;0,00;0,00;
0,00;0,00;182,55;0,07;0,00;0,00;
0,00;0,00;182,72;0,07;0,00;0,00;
0,00;0,00;182,88;0,09;0,00;0,00;
0,00;0,00;183,05;0,09;0,00;0,00;
0,00;0,00;183,21;0,12;0,00;0,00;
0,00;0,00;183,37;0,12;0,00;0,00;
0,00;0,00;183,53;0,09;0,00;0,00;
0,00;0,00;183,69;0,12;0,00;0,00;
0,00;0,00;183,85;0,12;0,00;0,00;
0,00;0,00;184,01;0,12;0,00;0,00;
0,00;0,00;184,17;0,12;0,00;0,00;
0,00;0,00;184,33;0,12;0,00;0,00;
0,00;0,00;184,49;0,09;0,00;0,00;
0,00;0,00;184,65;0,12;0,00;0,00;
0,00;0,00;184,81;0,12;0,00;0,00;
0,00;0,00;184,97;0,27;0,00;0,00;
0,00;0,00;185,13;0,27;0,00;0,00;
0,00;0,00;185,29;0,81;0,00;0,00;
0,00;0,00;185,44;0,93;0,00;0,00;
0,00;0,00;185,61;0,97;0,00;0,00;
0,00;0,00;185,77;0,97;0,00;0,00;
0,00;0,00;185,93;1,06;0,00;0,00;
0,00;0,00;186,09;1,11;0,00;0,00;
0,00;0,00;186,25;1,20;0,00;0,00;
0,00;0,00;186,41;1,20;0,00;0,00;
0,00;0,00;186,57;1,36;0,00;0,00;
0,00;0,00;186,73;1,47;0,00;0,00;
0,00;0,00;186,89;1,49;0,00;0,00;
0,00;0,00;187,05;1,58;0,00;0,00;
0,00;0,00;187,21;1,65;0,00;0,00;
0,00;0,00;187,37;1,72;0,00;0,00;
0,00;0,00;187,53;1,83;0,00;0,00;
0,00;0,00;187,69;1,90;0,00;0,00;
0,00;0,00;187,85;1,94;0,00;0,00;
