7543;13.12.19 15:55:33;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20191213154514;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;70,25;0,05;0,00;0,00;
0,00;0,00;71,04;0,04;0,00;0,00;
0,00;0,00;72,33;0,03;0,00;0,00;
0,00;0,00;74,15;0,06;0,00;0,00;
0,00;0,00;76,47;0,04;0,00;0,00;
0,00;0,00;79,29;0,04;0,00;0,00;
0,00;0,00;82,62;0,06;0,00;0,00;
0,00;0,00;86,12;0,04;0,00;0,00;
0,00;0,00;89,65;0,03;0,00;0,00;
0,00;0,00;93,17;0,02;0,00;0,00;
0,00;0,00;96,69;0,03;0,00;0,00;
0,00;0,00;100,21;0,04;0,00;0,00;
0,00;0,00;103,72;0,03;0,00;0,00;
0,00;0,00;107,25;0,01;0,00;0,00;
0,00;0,00;110,77;0,02;0,00;0,00;
0,00;0,00;114,12;0,03;0,00;0,00;
0,00;0,00;117,01;0,01;0,00;0,00;
0,00;0,00;123,97;-0,01;0,00;0,00;
0,00;0,00;124,09;0,01;0,00;0,00;
0,00;0,00;124,32;0,01;0,00;0,00;
0,00;0,00;124,55;0,01;0,00;0,00;
0,00;0,00;124,88;0,01;0,00;0,00;
0,00;0,00;125,00;0,01;0,00;0,00;
0,00;0,00;125,22;0,01;0,00;0,00;
0,00;0,00;125,33;0,01;0,00;0,00;
0,00;0,00;125,56;0,01;0,00;0,00;
0,00;0,00;126,01;0,01;0,00;0,00;
0,00;0,00;126,12;0,01;0,00;0,00;
0,00;0,00;126,23;0,01;0,00;0,00;
0,00;0,00;126,34;0,01;0,00;0,00;
0,00;0,00;126,45;0,05;0,00;0,00;
0,00;0,00;126,56;0,09;0,00;0,00;
0,00;0,00;126,68;0,12;0,00;0,00;
0,00;0,00;126,79;0,14;0,00;0,00;
0,00;0,00;126,90;0,15;0,00;0,00;
0,00;0,00;127,01;0,17;0,00;0,00;
0,00;0,00;127,13;0,18;0,00;0,00;
0,00;0,00;127,24;0,20;0,00;0,00;
0,00;0,00;127,35;0,20;0,00;0,00;
0,00;0,00;127,46;0,22;0,00;0,00;
0,00;0,00;127,57;0,23;0,00;0,00;
0,00;0,00;127,69;0,23;0,00;0,00;
0,00;0,00;127,80;0,23;0,00;0,00;
0,00;0,00;127,91;0,26;0,00;0,00;
0,00;0,00;128,02;0,26;0,00;0,00;
0,00;0,00;128,13;0,27;0,00;0,00;
0,00;0,00;128,24;0,29;0,00;0,00;
0,00;0,00;128,36;0,29;0,00;0,00;
0,00;0,00;128,47;0,30;0,00;0,00;
0,00;0,00;128,58;0,32;0,00;0,00;
0,00;0,00;128,69;0,32;0,00;0,00;
0,00;0,00;128,81;0,33;0,00;0,00;
0,00;0,00;128,92;0,35;0,00;0,00;
0,00;0,00;129,03;0,35;0,00;0,00;
0,00;0,00;129,14;0,35;0,00;0,00;
0,00;0,00;129,25;0,36;0,00;0,00;
0,00;0,00;129,36;0,38;0,00;0,00;
0,00;0,00;129,48;0,38;0,00;0,00;
0,00;0,00;129,59;0,39;0,00;0,00;
0,00;0,00;129,70;0,41;0,00;0,00;
0,00;0,00;129,81;0,42;0,00;0,00;
0,00;0,00;129,92;0,43;0,00;0,00;
0,00;0,00;130,04;0,44;0,00;0,00;
0,00;0,00;130,15;0,47;0,00;0,00;
0,00;0,00;130,26;0,47;0,00;0,00;
0,00;0,00;130,37;0,47;0,00;0,00;
0,00;0,00;130,49;0,47;0,00;0,00;
0,00;0,00;130,60;0,50;0,00;0,00;
0,00;0,00;130,71;0,50;0,00;0,00;
0,00;0,00;130,82;0,50;0,00;0,00;
0,00;0,00;130,93;0,51;0,00;0,00;
0,00;0,00;131,05;0,53;0,00;0,00;
0,00;0,00;131,16;0,53;0,00;0,00;
0,00;0,00;131,27;0,53;0,00;0,00;
0,00;0,00;131,38;0,53;0,00;0,00;
0,00;0,00;131,49;0,55;0,00;0,00;
0,00;0,00;131,61;0,55;0,00;0,00;
0,00;0,00;131,72;0,55;0,00;0,00;
0,00;0,00;131,83;0,55;0,00;0,00;
0,00;0,00;131,94;0,56;0,00;0,00;
0,00;0,00;132,05;0,58;0,00;0,00;
0,00;0,00;132,16;0,58;0,00;0,00;
0,00;0,00;132,28;0,58;0,00;0,00;
0,00;0,00;132,39;0,58;0,00;0,00;
0,00;0,00;132,50;0,57;0,00;0,00;
0,00;0,00;132,61;0,58;0,00;0,00;
0,00;0,00;132,72;0,58;0,00;0,00;
0,00;0,00;132,84;0,58;0,00;0,00;
0,00;0,00;132,95;0,58;0,00;0,00;
0,00;0,00;133,06;0,58;0,00;0,00;
0,00;0,00;133,17;0,58;0,00;0,00;
0,00;0,00;133,29;0,59;0,00;0,00;
0,00;0,00;133,40;0,59;0,00;0,00;
0,00;0,00;133,51;0,59;0,00;0,00;
0,00;0,00;133,62;0,58;0,00;0,00;
0,00;0,00;133,73;0,60;0,00;0,00;
0,00;0,00;133,85;0,59;0,00;0,00;
0,00;0,00;133,96;0,58;0,00;0,00;
0,00;0,00;134,07;0,60;0,00;0,00;
0,00;0,00;134,18;0,59;0,00;0,00;
0,00;0,00;134,29;0,60;0,00;0,00;
0,00;0,00;134,41;0,61;0,00;0,00;
0,00;0,00;134,52;0,60;0,00;0,00;
0,00;0,00;134,63;0,61;0,00;0,00;
0,00;0,00;134,74;0,60;0,00;0,00;
0,00;0,00;134,85;0,61;0,00;0,00;
0,00;0,00;134,96;0,61;0,00;0,00;
0,00;0,00;135,08;0,61;0,00;0,00;
0,00;0,00;135,19;0,62;0,00;0,00;
0,00;0,00;135,30;0,63;0,00;0,00;
0,00;0,00;135,41;0,63;0,00;0,00;
0,00;0,00;135,53;0,63;0,00;0,00;
0,00;0,00;135,64;0,63;0,00;0,00;
0,00;0,00;135,75;0,62;0,00;0,00;
0,00;0,00;135,86;0,62;0,00;0,00;
0,00;0,00;135,97;0,62;0,00;0,00;
0,00;0,00;136,09;0,62;0,00;0,00;
0,00;0,00;136,20;0,61;0,00;0,00;
0,00;0,00;136,31;0,61;0,00;0,00;
0,00;0,00;136,42;0,62;0,00;0,00;
0,00;0,00;136,53;0,61;0,00;0,00;
0,00;0,00;136,65;0,61;0,00;0,00;
0,00;0,00;136,76;0,61;0,00;0,00;
0,00;0,00;136,87;0,61;0,00;0,00;
0,00;0,00;136,98;0,61;0,00;0,00;
0,00;0,00;137,09;0,61;0,00;0,00;
0,00;0,00;137,21;0,61;0,00;0,00;
0,00;0,00;137,32;0,60;0,00;0,00;
0,00;0,00;137,43;0,61;0,00;0,00;
0,00;0,00;137,54;0,61;0,00;0,00;
0,00;0,00;137,65;0,61;0,00;0,00;
0,00;0,00;137,76;0,61;0,00;0,00;
0,00;0,00;137,88;0,60;0,00;0,00;
0,00;0,00;137,99;0,58;0,00;0,00;
0,00;0,00;138,10;0,58;0,00;0,00;
0,00;0,00;138,21;0,59;0,00;0,00;
0,00;0,00;138,33;0,58;0,00;0,00;
0,00;0,00;138,44;0,58;0,00;0,00;
0,00;0,00;138,55;0,58;0,00;0,00;
0,00;0,00;138,66;0,60;0,00;0,00;
0,00;0,00;138,77;0,59;0,00;0,00;
0,00;0,00;138,88;0,59;0,00;0,00;
0,00;0,00;139,00;0,60;0,00;0,00;
0,00;0,00;139,11;0,58;0,00;0,00;
0,00;0,00;139,22;0,58;0,00;0,00;
0,00;0,00;139,33;0,58;0,00;0,00;
0,00;0,00;139,44;0,58;0,00;0,00;
0,00;0,00;139,56;0,58;0,00;0,00;
0,00;0,00;139,67;0,58;0,00;0,00;
0,00;0,00;139,78;0,58;0,00;0,00;
0,00;0,00;139,89;0,58;0,00;0,00;
0,00;0,00;140,00;0,58;0,00;0,00;
0,00;0,00;140,12;0,58;0,00;0,00;
0,00;0,00;140,23;0,58;0,00;0,00;
0,00;0,00;140,34;0,58;0,00;0,00;
0,00;0,00;140,45;0,58;0,00;0,00;
0,00;0,00;140,57;0,58;0,00;0,00;
0,00;0,00;140,68;0,58;0,00;0,00;
0,00;0,00;140,79;0,60;0,00;0,00;
0,00;0,00;140,90;0,58;0,00;0,00;
0,00;0,00;141,01;0,58;0,00;0,00;
0,00;0,00;141,13;0,57;0,00;0,00;
0,00;0,00;141,24;0,57;0,00;0,00;
0,00;0,00;141,35;0,58;0,00;0,00;
0,00;0,00;141,46;0,56;0,00;0,00;
0,00;0,00;141,57;0,58;0,00;0,00;
0,00;0,00;141,69;0,58;0,00;0,00;
0,00;0,00;141,80;0,56;0,00;0,00;
0,00;0,00;141,91;0,55;0,00;0,00;
0,00;0,00;142,02;0,57;0,00;0,00;
0,00;0,00;142,13;0,56;0,00;0,00;
0,00;0,00;142,25;0,57;0,00;0,00;
0,00;0,00;142,36;0,55;0,00;0,00;
0,00;0,00;142,47;0,56;0,00;0,00;
0,00;0,00;142,58;0,56;0,00;0,00;
0,00;0,00;142,69;0,55;0,00;0,00;
0,00;0,00;142,80;0,55;0,00;0,00;
0,00;0,00;142,92;0,55;0,00;0,00;
0,00;0,00;143,03;0,55;0,00;0,00;
0,00;0,00;143,14;0,55;0,00;0,00;
0,00;0,00;143,25;0,55;0,00;0,00;
0,00;0,00;143,36;0,55;0,00;0,00;
0,00;0,00;143,48;0,55;0,00;0,00;
0,00;0,00;143,59;0,56;0,00;0,00;
0,00;0,00;143,70;0,55;0,00;0,00;
0,00;0,00;143,81;0,55;0,00;0,00;
0,00;0,00;143,93;0,55;0,00;0,00;
0,00;0,00;144,04;0,55;0,00;0,00;
0,00;0,00;144,15;0,55;0,00;0,00;
0,00;0,00;144,26;0,54;0,00;0,00;
0,00;0,00;144,37;0,55;0,00;0,00;
0,00;0,00;144,49;0,54;0,00;0,00;
0,00;0,00;144,60;0,53;0,00;0,00;
0,00;0,00;144,71;0,54;0,00;0,00;
0,00;0,00;144,82;0,54;0,00;0,00;
0,00;0,00;144,93;0,53;0,00;0,00;
0,00;0,00;145,04;0,53;0,00;0,00;
0,00;0,00;145,16;0,53;0,00;0,00;
0,00;0,00;145,27;0,53;0,00;0,00;
0,00;0,00;145,38;0,53;0,00;0,00;
0,00;0,00;145,49;0,53;0,00;0,00;
0,00;0,00;145,61;0,53;0,00;0,00;
0,00;0,00;145,72;0,53;0,00;0,00;
0,00;0,00;145,83;0,53;0,00;0,00;
0,00;0,00;145,94;0,53;0,00;0,00;
0,00;0,00;146,05;0,52;0,00;0,00;
0,00;0,00;146,16;0,52;0,00;0,00;
0,00;0,00;146,28;0,52;0,00;0,00;
0,00;0,00;146,39;0,52;0,00;0,00;
0,00;0,00;146,50;0,52;0,00;0,00;
0,00;0,00;146,61;0,52;0,00;0,00;
0,00;0,00;146,73;0,52;0,00;0,00;
0,00;0,00;146,84;0,52;0,00;0,00;
0,00;0,00;146,95;0,51;0,00;0,00;
0,00;0,00;147,06;0,50;0,00;0,00;
0,00;0,00;147,17;0,52;0,00;0,00;
0,00;0,00;147,29;0,50;0,00;0,00;
0,00;0,00;147,40;0,50;0,00;0,00;
0,00;0,00;147,51;0,50;0,00;0,00;
0,00;0,00;147,62;0,50;0,00;0,00;
0,00;0,00;147,73;0,50;0,00;0,00;
0,00;0,00;147,84;0,49;0,00;0,00;
0,00;0,00;147,96;0,50;0,00;0,00;
0,00;0,00;148,07;0,50;0,00;0,00;
0,00;0,00;148,18;0,50;0,00;0,00;
0,00;0,00;148,29;0,50;0,00;0,00;
