11841;06.11.20 14:56:17;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20201106110132A0210;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;73,65;0,30;0,00;0,00;
0,00;0,00;74,11;0,23;0,00;0,00;
0,00;0,00;74,88;0,30;0,00;0,00;
0,00;0,00;76,03;0,53;0,00;0,00;
0,00;0,00;77,57;0,37;0,00;0,00;
0,00;0,00;79,50;0,22;0,00;0,00;
0,00;0,00;81,80;0,37;0,00;0,00;
0,00;0,00;84,14;0,31;0,00;0,00;
0,00;0,00;86,53;0,23;0,00;0,00;
0,00;0,00;88,94;0,31;0,00;0,00;
0,00;0,00;91,34;0,37;0,00;0,00;
0,00;0,00;93,74;0,31;0,00;0,00;
0,00;0,00;96,15;0,23;0,00;0,00;
0,00;0,00;98,54;0,23;0,00;0,00;
0,00;0,00;100,95;0,23;0,00;0,00;
0,00;0,00;103,35;0,37;0,00;0,00;
0,00;0,00;105,75;0,30;0,00;0,00;
0,00;0,00;108,15;0,16;0,00;0,00;
0,00;0,00;110,54;0,23;0,00;0,00;
0,00;0,00;112,95;0,23;0,00;0,00;
0,00;0,00;115,35;0,31;0,00;0,00;
0,00;0,00;117,75;0,23;0,00;0,00;
0,00;0,00;120,15;0,23;0,00;0,00;
0,00;0,00;122,55;0,23;0,00;0,00;
0,00;0,00;124,95;0,30;0,00;0,00;
0,00;0,00;127,35;0,23;0,00;0,00;
0,00;0,00;129,75;0,23;0,00;0,00;
0,00;0,00;132,15;0,16;0,00;0,00;
0,00;0,00;134,54;0,16;0,00;0,00;
0,00;0,00;136,95;0,23;0,00;0,00;
0,00;0,00;139,35;0,31;0,00;0,00;
0,00;0,00;141,75;0,23;0,00;0,00;
0,00;0,00;144,15;0,23;0,00;0,00;
0,00;0,00;146,55;0,31;0,00;0,00;
0,00;0,00;148,95;0,23;0,00;0,00;
0,00;0,00;151,35;0,31;0,00;0,00;
0,00;0,00;153,74;0,23;0,00;0,00;
