17401;16.03.21 10:00:15;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210315160939P0003;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;51,50;-0,01;0,00;0,00;
0,00;0,00;51,55;0,04;0,00;0,00;
0,00;0,00;52,09;0,03;0,00;0,00;
0,00;0,00;53,12;0,02;0,00;0,00;
0,00;0,00;54,68;0,04;0,00;0,00;
0,00;0,00;56,74;0,04;0,00;0,00;
0,00;0,00;59,32;0,02;0,00;0,00;
0,00;0,00;62,40;0,03;0,00;0,00;
0,00;0,00;65,88;0,02;0,00;0,00;
0,00;0,00;69,39;0,03;0,00;0,00;
0,00;0,00;72,91;0,03;0,00;0,00;
0,00;0,00;76,43;0,01;0,00;0,00;
0,00;0,00;79,95;0,03;0,00;0,00;
0,00;0,00;83,47;0,03;0,00;0,00;
0,00;0,00;86,99;0,04;0,00;0,00;
0,00;0,00;90,51;0,03;0,00;0,00;
0,00;0,00;94,03;0,03;0,00;0,00;
0,00;0,00;97,55;0,02;0,00;0,00;
0,00;0,00;101,07;0,02;0,00;0,00;
0,00;0,00;104,59;0,03;0,00;0,00;
0,00;0,00;108,11;0,01;0,00;0,00;
0,00;0,00;111,63;0,02;0,00;0,00;
0,00;0,00;115,15;0,01;0,00;0,00;
0,00;0,00;118,66;0,02;0,00;0,00;
0,00;0,00;122,19;0,02;0,00;0,00;
0,00;0,00;125,71;0,01;0,00;0,00;
0,00;0,00;129,23;0,02;0,00;0,00;
0,00;0,00;132,75;0,01;0,00;0,00;
0,00;0,00;136,27;0,01;0,00;0,00;
0,00;0,00;139,79;0,02;0,00;0,00;
0,00;0,00;143,31;0,02;0,00;0,00;
0,00;0,00;146,83;0,01;0,00;0,00;
0,00;0,00;150,28;-0,01;0,00;0,00;
0,00;0,00;153,27;0,02;0,00;0,00;
0,00;0,00;155,79;-0,01;0,00;0,00;
0,00;0,00;159,34;-0,02;0,00;0,00;
0,00;0,00;160,37;-0,01;0,00;0,00;
0,00;0,00;160,90;-0,03;0,00;0,00;
0,00;0,00;165,43;0,01;0,00;0,00;
0,00;0,00;168,70;0,01;0,00;0,00;
0,00;0,00;170,52;0,01;0,00;0,00;
0,00;0,00;171,29;0,01;0,00;0,00;
0,00;0,00;172,06;0,01;0,00;0,00;
0,00;0,00;172,35;0,01;0,00;0,00;
0,00;0,00;172,92;0,03;0,00;0,00;
0,00;0,00;173,01;0,10;0,00;0,00;
0,00;0,00;173,11;0,12;0,00;0,00;
0,00;0,00;173,21;0,14;0,00;0,00;
0,00;0,00;173,30;0,17;0,00;0,00;
0,00;0,00;173,40;0,17;0,00;0,00;
0,00;0,00;173,50;0,21;0,00;0,00;
0,00;0,00;173,59;0,23;0,00;0,00;
0,00;0,00;173,69;0,26;0,00;0,00;
0,00;0,00;173,78;0,27;0,00;0,00;
0,00;0,00;173,88;0,29;0,00;0,00;
