28184;14.09.21 11:48:13;21;Avvicinamento Pressata Finale;Alcun errore (0);20210910121104A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,12;0,08;0,00;0,00;
0,00;0,00;4,20;0,04;0,00;0,00;
0,00;0,00;8,82;0,08;0,00;0,00;
0,00;0,00;13,62;0,08;0,00;0,00;
0,00;0,00;18,42;0,04;0,00;0,00;
0,00;0,00;23,22;0,08;0,00;0,00;
0,00;0,00;28,02;0,08;0,00;0,00;
0,00;0,00;32,82;0,04;0,00;0,00;
0,00;0,00;37,62;0,04;0,00;0,00;
0,00;0,00;42,42;0,12;0,00;0,00;
0,00;0,00;47,22;0,08;0,00;0,00;
0,00;0,00;52,02;0,04;0,00;0,00;
0,00;0,00;56,82;0,04;0,00;0,00;
0,00;0,00;61,62;0,08;0,00;0,00;
0,00;0,00;71,22;0,08;0,00;0,00;
0,00;0,00;76,02;0,04;0,00;0,00;
0,00;0,00;80,82;0,04;0,00;0,00;
0,00;0,00;90,42;0,04;0,00;0,00;
0,00;0,00;95,22;0,08;0,00;0,00;
0,00;0,00;100,02;0,04;0,00;0,00;
0,00;0,00;104,82;0,04;0,00;0,00;
0,00;0,00;109,62;0,08;0,00;0,00;
0,00;0,00;114,42;0,04;0,00;0,00;
0,00;0,00;119,22;0,04;0,00;0,00;
0,00;0,00;124,02;0,04;0,00;0,00;
0,00;0,00;128,82;0,08;0,00;0,00;
0,00;0,00;133,62;0,08;0,00;0,00;
0,00;0,00;138,42;0,04;0,00;0,00;
0,00;0,00;143,22;0,04;0,00;0,00;
0,00;0,00;148,02;0,04;0,00;0,00;
0,00;0,00;152,82;0,08;0,00;0,00;
0,00;0,00;162,42;0,04;0,00;0,00;
0,00;0,00;167,22;0,04;0,00;0,00;
0,00;0,00;172,02;0,04;0,00;0,00;
0,00;0,00;176,82;0,08;0,00;0,00;
0,00;0,00;181,62;0,04;0,00;0,00;
0,00;0,00;186,42;0,04;0,00;0,00;
0,00;0,00;191,22;0,04;0,00;0,00;
0,00;0,00;196,02;0,04;0,00;0,00;
0,00;0,00;200,82;0,04;0,00;0,00;
0,00;0,00;205,62;0,04;0,00;0,00;
0,00;0,00;210,42;0,08;0,00;0,00;
0,00;0,00;214,45;-0,01;0,00;0,00;
0,00;0,00;216,61;-0,01;0,00;0,00;
0,00;0,00;216,98;0,08;0,00;0,00;
0,00;0,00;217,17;0,12;0,00;0,00;
0,00;0,00;217,36;0,12;0,00;0,00;
0,00;0,00;217,56;0,12;0,00;0,00;
0,00;0,00;217,75;0,12;0,00;0,00;
0,00;0,00;217,94;0,12;0,00;0,00;
0,00;0,00;218,13;0,17;0,00;0,00;
0,00;0,00;218,32;0,12;0,00;0,00;
0,00;0,00;218,52;0,08;0,00;0,00;
0,00;0,00;218,71;0,08;0,00;0,00;
0,00;0,00;218,90;0,12;0,00;0,00;
0,00;0,00;219,09;0,12;0,00;0,00;
0,00;0,00;219,28;0,08;0,00;0,00;
0,00;0,00;219,48;0,08;0,00;0,00;
0,00;0,00;219,67;0,08;0,00;0,00;
0,00;0,00;219,86;0,04;0,00;0,00;
0,00;0,00;220,05;0,12;0,00;0,00;
0,00;0,00;220,24;0,12;0,00;0,00;
0,00;0,00;220,44;0,08;0,00;0,00;
0,00;0,00;220,63;0,12;0,00;0,00;
0,00;0,00;220,82;0,12;0,00;0,00;
0,00;0,00;221,01;0,12;0,00;0,00;
0,00;0,00;221,20;0,08;0,00;0,00;
0,00;0,00;221,40;0,12;0,00;0,00;
0,00;0,00;221,59;0,04;0,00;0,00;
0,00;0,00;221,78;0,12;0,00;0,00;
0,00;0,00;221,97;0,08;0,00;0,00;
0,00;0,00;222,16;0,08;0,00;0,00;
