2956;21.09.20 13:58:28;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200921113112A0218;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;-0,04;0,20;0,00;0,00;
0,00;0,00;0,50;0,17;0,00;0,00;
0,00;0,00;1,52;0,17;0,00;0,00;
0,00;0,00;3,05;0,29;0,00;0,00;
0,00;0,00;5,10;0,16;0,00;0,00;
0,00;0,00;7,66;0,15;0,00;0,00;
0,00;0,00;10,70;0,20;0,00;0,00;
0,00;0,00;13,84;0,17;0,00;0,00;
0,00;0,00;17,01;0,20;0,00;0,00;
0,00;0,00;20,26;0,15;0,00;0,00;
0,00;0,00;23,44;0,11;0,00;0,00;
0,00;0,00;26,65;0,17;0,00;0,00;
0,00;0,00;29,85;0,11;0,00;0,00;
0,00;0,00;33,05;0,20;0,00;0,00;
0,00;0,00;36,25;0,17;0,00;0,00;
0,00;0,00;39,45;0,11;0,00;0,00;
0,00;0,00;42,65;0,17;0,00;0,00;
0,00;0,00;45,85;0,11;0,00;0,00;
0,00;0,00;49,05;0,20;0,00;0,00;
0,00;0,00;52,25;0,15;0,00;0,00;
0,00;0,00;55,45;0,09;0,00;0,00;
0,00;0,00;58,65;0,15;0,00;0,00;
0,00;0,00;61,85;0,11;0,00;0,00;
0,00;0,00;65,05;0,17;0,00;0,00;
0,00;0,00;68,25;0,15;0,00;0,00;
0,00;0,00;71,45;0,13;0,00;0,00;
0,00;0,00;74,65;0,17;0,00;0,00;
0,00;0,00;77,85;0,11;0,00;0,00;
0,00;0,00;81,05;0,17;0,00;0,00;
0,00;0,00;84,25;0,15;0,00;0,00;
0,00;0,00;87,45;0,16;0,00;0,00;
0,00;0,00;90,65;0,15;0,00;0,00;
0,00;0,00;93,85;0,13;0,00;0,00;
0,00;0,00;97,05;0,20;0,00;0,00;
0,00;0,00;100,25;0,20;0,00;0,00;
0,00;0,00;103,45;0,11;0,00;0,00;
0,00;0,00;106,65;0,17;0,00;0,00;
0,00;0,00;109,85;0,13;0,00;0,00;
0,00;0,00;113,05;0,20;0,00;0,00;
0,00;0,00;116,25;0,17;0,00;0,00;
0,00;0,00;119,45;0,13;0,00;0,00;
0,00;0,00;122,65;0,17;0,00;0,00;
0,00;0,00;125,85;0,13;0,00;0,00;
0,00;0,00;129,05;0,17;0,00;0,00;
0,00;0,00;132,25;0,15;0,00;0,00;
0,00;0,00;135,45;0,11;0,00;0,00;
0,00;0,00;138,65;0,15;0,00;0,00;
0,00;0,00;141,85;0,11;0,00;0,00;
0,00;0,00;145,05;0,20;0,00;0,00;
0,00;0,00;148,25;0,20;0,00;0,00;
0,00;0,00;151,22;0,04;0,00;0,00;
0,00;0,00;153,68;0,09;0,00;0,00;
0,00;0,00;155,71;0,09;0,00;0,00;
0,00;0,00;157,24;0,13;0,00;0,00;
0,00;0,00;158,25;0,02;0,00;0,00;
0,00;0,00;158,77;0,02;0,00;0,00;
0,00;0,00;158,88;0,11;0,00;0,00;
0,00;0,00;158,92;0,09;0,00;0,00;
0,00;0,00;158,98;0,17;0,00;0,00;
0,00;0,00;159,12;0,11;0,00;0,00;
0,00;0,00;159,27;0,09;0,00;0,00;
0,00;0,00;159,43;0,09;0,00;0,00;
0,00;0,00;159,59;0,11;0,00;0,00;
0,00;0,00;159,75;0,09;0,00;0,00;
0,00;0,00;159,91;0,09;0,00;0,00;
0,00;0,00;160,07;0,09;0,00;0,00;
0,00;0,00;160,23;0,09;0,00;0,00;
0,00;0,00;160,39;0,09;0,00;0,00;
0,00;0,00;160,55;0,09;0,00;0,00;
0,00;0,00;160,71;0,09;0,00;0,00;
0,00;0,00;160,87;0,24;0,00;0,00;
0,00;0,00;161,03;0,27;0,00;0,00;
0,00;0,00;161,19;0,34;0,00;0,00;
0,00;0,00;161,35;0,54;0,00;0,00;
0,00;0,00;161,50;0,81;0,00;0,00;
0,00;0,00;161,66;0,97;0,00;0,00;
0,00;0,00;161,83;1,03;0,00;0,00;
0,00;0,00;161,99;1,10;0,00;0,00;
0,00;0,00;162,15;1,17;0,00;0,00;
0,00;0,00;162,31;1,26;0,00;0,00;
0,00;0,00;162,47;1,35;0,00;0,00;
0,00;0,00;162,63;1,44;0,00;0,00;
0,00;0,00;162,79;1,54;0,00;0,00;
0,00;0,00;162,95;1,62;0,00;0,00;
0,00;0,00;163,11;1,72;0,00;0,00;
0,00;0,00;163,27;1,81;0,00;0,00;
0,00;0,00;163,43;1,89;0,00;0,00;
0,00;0,00;163,59;1,99;0,00;0,00;
0,00;0,00;163,75;2,07;0,00;0,00;
0,00;0,00;163,90;2,05;0,00;0,00;
0,00;0,00;163,91;1,92;0,00;0,00;
0,00;0,00;163,90;1,67;0,00;0,00;
0,00;0,00;163,49;0,04;0,00;0,00;
0,00;0,00;162,59;-0,09;0,00;0,00;
0,00;0,00;161,33;0,09;0,00;0,00;
0,00;0,00;160,51;-0,00;0,00;0,00;
0,00;0,00;160,05;-0,05;0,00;0,00;
0,00;0,00;159,93;0,02;0,00;0,00;
0,00;0,00;159,89;0,04;0,00;0,00;
0,00;0,00;159,98;0,06;0,00;0,00;
0,00;0,00;160,12;0,09;0,00;0,00;
0,00;0,00;160,29;0,09;0,00;0,00;
0,00;0,00;160,46;0,09;0,00;0,00;
0,00;0,00;160,62;0,09;0,00;0,00;
0,00;0,00;160,78;0,09;0,00;0,00;
0,00;0,00;160,94;0,09;0,00;0,00;
0,00;0,00;161,10;0,09;0,00;0,00;
0,00;0,00;161,27;0,09;0,00;0,00;
0,00;0,00;161,43;0,09;0,00;0,00;
0,00;0,00;161,59;0,09;0,00;0,00;
0,00;0,00;161,75;0,09;0,00;0,00;
0,00;0,00;161,91;0,09;0,00;0,00;
0,00;0,00;162,07;0,09;0,00;0,00;
0,00;0,00;162,23;0,09;0,00;0,00;
0,00;0,00;162,39;0,09;0,00;0,00;
0,00;0,00;162,55;0,09;0,00;0,00;
0,00;0,00;162,71;0,09;0,00;0,00;
0,00;0,00;162,87;0,09;0,00;0,00;
0,00;0,00;163,03;0,09;0,00;0,00;
0,00;0,00;163,19;0,09;0,00;0,00;
0,00;0,00;163,35;0,09;0,00;0,00;
0,00;0,00;163,51;0,09;0,00;0,00;
0,00;0,00;163,67;0,29;0,00;0,00;
0,00;0,00;163,83;0,29;0,00;0,00;
0,00;0,00;163,98;2,25;0,00;0,00;
0,00;0,00;164,13;2,30;0,00;0,00;
0,00;0,00;164,30;2,30;0,00;0,00;
0,00;0,00;164,46;2,39;0,00;0,00;
0,00;0,00;164,62;2,53;0,00;0,00;
0,00;0,00;164,79;2,62;0,00;0,00;
0,00;0,00;164,95;2,64;0,00;0,00;
0,00;0,00;165,11;2,75;0,00;0,00;
0,00;0,00;165,27;2,80;0,00;0,00;
0,00;0,00;165,43;2,89;0,00;0,00;
0,00;0,00;165,59;2,98;0,00;0,00;
0,00;0,00;165,75;2,98;0,00;0,00;
0,00;0,00;165,91;3,07;0,00;0,00;
0,00;0,00;166,07;3,18;0,00;0,00;
0,00;0,00;166,23;3,25;0,00;0,00;
0,00;0,00;166,39;3,34;0,00;0,00;
0,00;0,00;166,55;3,43;0,00;0,00;
0,00;0,00;166,71;3,45;0,00;0,00;
0,00;0,00;166,87;3,50;0,00;0,00;
0,00;0,00;167,03;3,59;0,00;0,00;
0,00;0,00;167,19;3,68;0,00;0,00;
0,00;0,00;167,35;3,70;0,00;0,00;
0,00;0,00;167,51;3,79;0,00;0,00;
0,00;0,00;167,67;3,84;0,00;0,00;
0,00;0,00;167,83;3,89;0,00;0,00;
0,00;0,00;167,99;3,97;0,00;0,00;
0,00;0,00;168,05;3,63;0,00;0,00;
0,00;0,00;168,06;3,79;0,00;0,00;
0,00;0,00;168,05;3,52;0,00;0,00;
0,00;0,00;167,66;-0,07;0,00;0,00;
0,00;0,00;166,77;-0,10;0,00;0,00;
0,00;0,00;165,36;-0,14;0,00;0,00;
0,00;0,00;163,43;-0,14;0,00;0,00;
0,00;0,00;161,00;-0,18;0,00;0,00;
0,00;0,00;158,07;-0,05;0,00;0,00;
0,00;0,00;154,90;-0,09;0,00;0,00;
0,00;0,00;151,76;-0,21;0,00;0,00;
0,00;0,00;148,50;-0,05;0,00;0,00;
0,00;0,00;145,32;-0,14;0,00;0,00;
0,00;0,00;142,11;-0,05;0,00;0,00;
0,00;0,00;138,91;-0,09;0,00;0,00;
0,00;0,00;135,71;-0,07;0,00;0,00;
0,00;0,00;132,51;0,02;0,00;0,00;
0,00;0,00;129,31;-0,09;0,00;0,00;
0,00;0,00;126,11;-0,05;0,00;0,00;
0,00;0,00;122,91;-0,09;0,00;0,00;
0,00;0,00;119,71;-0,09;0,00;0,00;
0,00;0,00;116,50;-0,00;0,00;0,00;
0,00;0,00;113,31;-0,09;0,00;0,00;
0,00;0,00;110,11;-0,03;0,00;0,00;
0,00;0,00;106,91;-0,09;0,00;0,00;
0,00;0,00;103,71;-0,09;0,00;0,00;
0,00;0,00;100,51;0,02;0,00;0,00;
0,00;0,00;97,30;-0,09;0,00;0,00;
0,00;0,00;94,11;-0,03;0,00;0,00;
0,00;0,00;90,91;-0,05;0,00;0,00;
0,00;0,00;87,70;-0,09;0,00;0,00;
0,00;0,00;84,50;-0,00;0,00;0,00;
0,00;0,00;81,31;-0,07;0,00;0,00;
0,00;0,00;78,11;-0,03;0,00;0,00;
0,00;0,00;74,90;-0,09;0,00;0,00;
0,00;0,00;71,71;-0,07;0,00;0,00;
0,00;0,00;68,50;-0,00;0,00;0,00;
0,00;0,00;65,30;-0,09;0,00;0,00;
0,00;0,00;62,11;-0,05;0,00;0,00;
0,00;0,00;58,91;-0,09;0,00;0,00;
0,00;0,00;55,70;-0,07;0,00;0,00;
0,00;0,00;52,50;-0,03;0,00;0,00;
0,00;0,00;49,31;-0,07;0,00;0,00;
0,00;0,00;46,56;-0,00;0,00;0,00;
0,00;0,00;44,25;0,02;0,00;0,00;
0,00;0,00;42,42;0,06;0,00;0,00;
0,00;0,00;41,10;0,06;0,00;0,00;
0,00;0,00;40,28;0,09;0,00;0,00;
0,00;0,00;39,97;0,06;0,00;0,00;
