2930;21.09.20 08:56:31;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200917082723P0028;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,26;0,17;0,00;0,00;
0,00;0,00;1,05;0,17;0,00;0,00;
0,00;0,00;2,32;0,13;0,00;0,00;
0,00;0,00;4,11;0,13;0,00;0,00;
0,00;0,00;6,41;0,20;0,00;0,00;
0,00;0,00;9,23;0,18;0,00;0,00;
0,00;0,00;12,39;0,09;0,00;0,00;
0,00;0,00;15,50;0,09;0,00;0,00;
0,00;0,00;18,75;-0,00;0,00;0,00;
0,00;0,00;21,94;0,11;0,00;0,00;
0,00;0,00;25,14;0,13;0,00;0,00;
0,00;0,00;28,35;0,06;0,00;0,00;
0,00;0,00;31,55;0,09;0,00;0,00;
0,00;0,00;34,74;0,09;0,00;0,00;
0,00;0,00;37,94;0,06;0,00;0,00;
0,00;0,00;41,15;0,15;0,00;0,00;
0,00;0,00;44,35;0,06;0,00;0,00;
0,00;0,00;47,55;0,11;0,00;0,00;
0,00;0,00;50,75;0,09;0,00;0,00;
0,00;0,00;53,95;0,11;0,00;0,00;
0,00;0,00;57,15;0,17;0,00;0,00;
0,00;0,00;60,35;0,04;0,00;0,00;
0,00;0,00;63,55;0,11;0,00;0,00;
0,00;0,00;66,75;0,11;0,00;0,00;
0,00;0,00;69,95;0,09;0,00;0,00;
0,00;0,00;73,15;0,15;0,00;0,00;
0,00;0,00;76,35;0,04;0,00;0,00;
0,00;0,00;79,55;0,13;0,00;0,00;
0,00;0,00;82,75;0,13;0,00;0,00;
0,00;0,00;85,95;0,11;0,00;0,00;
0,00;0,00;89,15;0,20;0,00;0,00;
0,00;0,00;92,35;0,06;0,00;0,00;
0,00;0,00;95,55;0,13;0,00;0,00;
0,00;0,00;98,75;0,11;0,00;0,00;
0,00;0,00;101,95;0,11;0,00;0,00;
0,00;0,00;105,15;0,15;0,00;0,00;
0,00;0,00;108,35;0,09;0,00;0,00;
0,00;0,00;111,55;0,11;0,00;0,00;
0,00;0,00;114,75;0,09;0,00;0,00;
0,00;0,00;117,95;0,09;0,00;0,00;
0,00;0,00;121,15;0,17;0,00;0,00;
0,00;0,00;124,35;0,06;0,00;0,00;
0,00;0,00;127,55;0,13;0,00;0,00;
0,00;0,00;130,75;0,09;0,00;0,00;
0,00;0,00;133,95;0,09;0,00;0,00;
0,00;0,00;137,15;0,17;0,00;0,00;
0,00;0,00;140,35;0,06;0,00;0,00;
0,00;0,00;143,55;0,11;0,00;0,00;
0,00;0,00;146,75;0,09;0,00;0,00;
0,00;0,00;149,95;0,11;0,00;0,00;
0,00;0,00;153,15;0,22;0,00;0,00;
0,00;0,00;155,97;0,02;0,00;0,00;
0,00;0,00;158,33;0,02;0,00;0,00;
0,00;0,00;160,22;0,04;0,00;0,00;
0,00;0,00;161,59;-0,00;0,00;0,00;
0,00;0,00;162,46;0,02;0,00;0,00;
0,00;0,00;162,90;0,04;0,00;0,00;
0,00;0,00;162,92;0,04;0,00;0,00;
0,00;0,00;162,93;0,09;0,00;0,00;
0,00;0,00;163,08;0,02;0,00;0,00;
0,00;0,00;163,23;0,04;0,00;0,00;
0,00;0,00;163,39;0,06;0,00;0,00;
0,00;0,00;163,55;0,09;0,00;0,00;
0,00;0,00;163,71;0,06;0,00;0,00;
0,00;0,00;163,87;0,06;0,00;0,00;
0,00;0,00;164,03;0,09;0,00;0,00;
0,00;0,00;164,19;0,09;0,00;0,00;
0,00;0,00;164,35;0,27;0,00;0,00;
0,00;0,00;164,51;0,27;0,00;0,00;
0,00;0,00;164,67;0,38;0,00;0,00;
0,00;0,00;164,83;0,63;0,00;0,00;
0,00;0,00;164,99;0,95;0,00;0,00;
0,00;0,00;165,14;1,20;0,00;0,00;
0,00;0,00;165,30;1,44;0,00;0,00;
0,00;0,00;165,46;1,62;0,00;0,00;
0,00;0,00;165,62;1,80;0,00;0,00;
0,00;0,00;165,78;1,96;0,00;0,00;
0,00;0,00;165,94;2,12;0,00;0,00;
0,00;0,00;166,10;2,26;0,00;0,00;
0,00;0,00;166,26;2,41;0,00;0,00;
0,00;0,00;166,43;2,55;0,00;0,00;
0,00;0,00;166,59;2,69;0,00;0,00;
0,00;0,00;166,75;2,84;0,00;0,00;
0,00;0,00;166,91;2,98;0,00;0,00;
0,00;0,00;167,07;3,11;0,00;0,00;
0,00;0,00;167,23;3,21;0,00;0,00;
0,00;0,00;167,25;3,03;0,00;0,00;
0,00;0,00;167,26;2,98;0,00;0,00;
0,00;0,00;167,20;1,62;0,00;0,00;
0,00;0,00;166,68;-0,21;0,00;0,00;
0,00;0,00;165,65;-0,09;0,00;0,00;
0,00;0,00;164,12;-0,07;0,00;0,00;
0,00;0,00;162,07;-0,25;0,00;0,00;
0,00;0,00;159,50;-0,23;0,00;0,00;
0,00;0,00;156,46;-0,11;0,00;0,00;
0,00;0,00;153,31;-0,07;0,00;0,00;
0,00;0,00;150,15;-0,11;0,00;0,00;
0,00;0,00;146,90;-0,11;0,00;0,00;
0,00;0,00;143,72;-0,16;0,00;0,00;
0,00;0,00;140,51;-0,07;0,00;0,00;
0,00;0,00;137,31;-0,14;0,00;0,00;
0,00;0,00;134,11;-0,07;0,00;0,00;
0,00;0,00;130,91;-0,14;0,00;0,00;
0,00;0,00;127,71;-0,16;0,00;0,00;
0,00;0,00;124,51;-0,05;0,00;0,00;
0,00;0,00;121,31;-0,14;0,00;0,00;
0,00;0,00;118,11;-0,07;0,00;0,00;
0,00;0,00;114,91;-0,16;0,00;0,00;
0,00;0,00;111,71;-0,11;0,00;0,00;
0,00;0,00;108,51;-0,07;0,00;0,00;
0,00;0,00;105,31;-0,14;0,00;0,00;
0,00;0,00;102,11;-0,09;0,00;0,00;
0,00;0,00;98,91;-0,11;0,00;0,00;
0,00;0,00;95,70;-0,14;0,00;0,00;
0,00;0,00;92,51;-0,05;0,00;0,00;
0,00;0,00;89,31;-0,14;0,00;0,00;
