23673;25.06.21 14:46:53;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210625130136P0037;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;11,76;0,03;0,00;0,00;
0,00;0,00;12,55;0,04;0,00;0,00;
0,00;0,00;13,84;0,04;0,00;0,00;
0,00;0,00;15,65;0,04;0,00;0,00;
0,00;0,00;17,97;0,02;0,00;0,00;
0,00;0,00;20,80;0,04;0,00;0,00;
0,00;0,00;24,14;0,04;0,00;0,00;
0,00;0,00;27,62;0,01;0,00;0,00;
0,00;0,00;31,15;0,01;0,00;0,00;
0,00;0,00;34,66;0,03;0,00;0,00;
0,00;0,00;38,19;0,03;0,00;0,00;
0,00;0,00;41,71;0,01;0,00;0,00;
0,00;0,00;45,23;0,01;0,00;0,00;
0,00;0,00;48,75;0,02;0,00;0,00;
0,00;0,00;52,27;0,02;0,00;0,00;
0,00;0,00;55,78;0,01;0,00;0,00;
0,00;0,00;59,31;0,02;0,00;0,00;
0,00;0,00;62,83;0,02;0,00;0,00;
0,00;0,00;66,35;0,02;0,00;0,00;
0,00;0,00;69,87;0,02;0,00;0,00;
0,00;0,00;73,39;0,02;0,00;0,00;
0,00;0,00;76,91;0,01;0,00;0,00;
0,00;0,00;80,43;0,02;0,00;0,00;
0,00;0,00;83,95;0,01;0,00;0,00;
0,00;0,00;87,47;0,02;0,00;0,00;
0,00;0,00;90,99;0,03;0,00;0,00;
0,00;0,00;94,51;0,01;0,00;0,00;
0,00;0,00;98,03;0,01;0,00;0,00;
0,00;0,00;101,55;0,01;0,00;0,00;
0,00;0,00;105,07;0,02;0,00;0,00;
0,00;0,00;108,58;0,03;0,00;0,00;
0,00;0,00;112,11;0,01;0,00;0,00;
0,00;0,00;115,63;0,01;0,00;0,00;
0,00;0,00;119,15;0,02;0,00;0,00;
0,00;0,00;122,50;-0,00;0,00;0,00;
0,00;0,00;129,67;-0,01;0,00;0,00;
0,00;0,00;131,06;-0,01;0,00;0,00;
0,00;0,00;131,96;-0,01;0,00;0,00;
0,00;0,00;132,37;-0,02;0,00;0,00;
0,00;0,00;132,41;-0,01;0,00;0,00;
0,00;0,00;132,45;0,01;0,00;0,00;
0,00;0,00;133,49;0,01;0,00;0,00;
0,00;0,00;135,57;0,01;0,00;0,00;
0,00;0,00;135,98;0,01;0,00;0,00;
0,00;0,00;136,29;0,01;0,00;0,00;
0,00;0,00;136,69;0,01;0,00;0,00;
0,00;0,00;138,29;0,01;0,00;0,00;
0,00;0,00;138,53;0,01;0,00;0,00;
0,00;0,00;138,61;0,01;0,00;0,00;
0,00;0,00;138,69;0,01;0,00;0,00;
