9125;04.09.20 15:18:09;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200903160815P0037;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;0,01;0,00;0,00;
0,00;0,00;0,26;0,05;0,00;0,00;
0,00;0,00;1,05;0,04;0,00;0,00;
0,00;0,00;2,34;0,05;0,00;0,00;
0,00;0,00;4,15;0,05;0,00;0,00;
0,00;0,00;6,47;0,04;0,00;0,00;
0,00;0,00;9,30;0,05;0,00;0,00;
0,00;0,00;12,64;0,06;0,00;0,00;
0,00;0,00;16,12;0,04;0,00;0,00;
0,00;0,00;19,65;0,04;0,00;0,00;
0,00;0,00;23,17;0,03;0,00;0,00;
0,00;0,00;26,69;0,04;0,00;0,00;
0,00;0,00;30,21;0,04;0,00;0,00;
0,00;0,00;33,73;0,04;0,00;0,00;
0,00;0,00;37,25;0,03;0,00;0,00;
0,00;0,00;40,77;0,03;0,00;0,00;
0,00;0,00;44,29;0,03;0,00;0,00;
0,00;0,00;47,81;0,04;0,00;0,00;
0,00;0,00;51,33;0,04;0,00;0,00;
0,00;0,00;54,85;0,02;0,00;0,00;
0,00;0,00;58,37;0,03;0,00;0,00;
0,00;0,00;61,89;0,04;0,00;0,00;
0,00;0,00;65,41;0,04;0,00;0,00;
0,00;0,00;68,93;0,04;0,00;0,00;
0,00;0,00;72,45;0,02;0,00;0,00;
0,00;0,00;75,97;0,03;0,00;0,00;
0,00;0,00;79,49;0,02;0,00;0,00;
0,00;0,00;83,01;0,04;0,00;0,00;
0,00;0,00;86,53;0,03;0,00;0,00;
0,00;0,00;90,05;0,03;0,00;0,00;
0,00;0,00;93,57;0,03;0,00;0,00;
0,00;0,00;97,09;0,04;0,00;0,00;
0,00;0,00;100,61;0,03;0,00;0,00;
0,00;0,00;104,13;0,04;0,00;0,00;
0,00;0,00;107,65;0,03;0,00;0,00;
0,00;0,00;111,17;0,02;0,00;0,00;
0,00;0,00;114,69;0,03;0,00;0,00;
0,00;0,00;118,21;0,04;0,00;0,00;
0,00;0,00;124,65;0,01;0,00;0,00;
0,00;0,00;127,17;0,01;0,00;0,00;
0,00;0,00;129,19;0,01;0,00;0,00;
0,00;0,00;130,72;0,01;0,00;0,00;
0,00;0,00;131,76;-0,01;0,00;0,00;
0,00;0,00;132,41;0,01;0,00;0,00;
0,00;0,00;132,41;0,01;0,00;0,00;
0,00;0,00;132,45;0,03;0,00;0,00;
0,00;0,00;132,53;0,01;0,00;0,00;
0,00;0,00;132,61;0,01;0,00;0,00;
0,00;0,00;132,69;0,01;0,00;0,00;
0,00;0,00;132,77;0,01;0,00;0,00;
0,00;0,00;132,85;0,01;0,00;0,00;
0,00;0,00;132,93;0,01;0,00;0,00;
0,00;0,00;133,01;0,01;0,00;0,00;
0,00;0,00;133,09;0,01;0,00;0,00;
0,00;0,00;133,17;0,01;0,00;0,00;
0,00;0,00;133,25;0,01;0,00;0,00;
0,00;0,00;133,33;0,01;0,00;0,00;
0,00;0,00;133,41;0,01;0,00;0,00;
0,00;0,00;133,49;0,01;0,00;0,00;
0,00;0,00;133,58;0,01;0,00;0,00;
0,00;0,00;133,65;0,01;0,00;0,00;
0,00;0,00;133,73;0,01;0,00;0,00;
0,00;0,00;133,82;0,01;0,00;0,00;
0,00;0,00;133,89;0,01;0,00;0,00;
0,00;0,00;133,97;0,01;0,00;0,00;
0,00;0,00;134,05;0,01;0,00;0,00;
0,00;0,00;134,14;0,01;0,00;0,00;
0,00;0,00;134,22;0,01;0,00;0,00;
0,00;0,00;134,29;0,01;0,00;0,00;
0,00;0,00;134,37;0,01;0,00;0,00;
0,00;0,00;134,45;0,02;0,00;0,00;
