1293;27.01.20 09:18:12;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200127085755;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,96;0,11;0,00;0,00;
0,00;0,00;40,50;0,09;0,00;0,00;
0,00;0,00;41,52;0,11;0,00;0,00;
0,00;0,00;43,04;0,23;0,00;0,00;
0,00;0,00;45,09;0,09;0,00;0,00;
0,00;0,00;47,65;0,11;0,00;0,00;
0,00;0,00;50,67;0,23;0,00;0,00;
0,00;0,00;53,85;0,09;0,00;0,00;
0,00;0,00;56,99;0,11;0,00;0,00;
0,00;0,00;60,28;-0,05;0,00;0,00;
0,00;0,00;63,42;0,07;0,00;0,00;
0,00;0,00;66,65;0,09;0,00;0,00;
0,00;0,00;69,83;0,07;0,00;0,00;
0,00;0,00;73,05;0,13;0,00;0,00;
0,00;0,00;76,25;0,13;0,00;0,00;
0,00;0,00;79,45;0,07;0,00;0,00;
0,00;0,00;82,65;0,18;0,00;0,00;
0,00;0,00;85,85;0,07;0,00;0,00;
0,00;0,00;89,05;0,13;0,00;0,00;
0,00;0,00;92,25;0,07;0,00;0,00;
0,00;0,00;95,45;0,09;0,00;0,00;
0,00;0,00;98,65;0,16;0,00;0,00;
0,00;0,00;101,85;0,05;0,00;0,00;
0,00;0,00;105,05;0,16;0,00;0,00;
0,00;0,00;108,25;0,09;0,00;0,00;
0,00;0,00;111,45;0,07;0,00;0,00;
0,00;0,00;114,65;0,16;0,00;0,00;
0,00;0,00;117,85;0,05;0,00;0,00;
0,00;0,00;121,05;0,16;0,00;0,00;
0,00;0,00;124,25;0,09;0,00;0,00;
0,00;0,00;127,45;0,09;0,00;0,00;
0,00;0,00;130,65;0,16;0,00;0,00;
0,00;0,00;133,85;0,05;0,00;0,00;
0,00;0,00;137,05;0,16;0,00;0,00;
0,00;0,00;140,25;0,11;0,00;0,00;
0,00;0,00;143,45;0,09;0,00;0,00;
0,00;0,00;146,65;0,11;0,00;0,00;
0,00;0,00;149,81;0,02;0,00;0,00;
0,00;0,00;152,50;0,07;0,00;0,00;
0,00;0,00;154,76;-0,02;0,00;0,00;
0,00;0,00;156,54;-0,09;0,00;0,00;
0,00;0,00;157,81;-0,07;0,00;0,00;
0,00;0,00;158,57;-0,05;0,00;0,00;
