12663;25.02.21 11:03:38;21;Avvicinamento Pressata Finale;Alcun errore (0);20210223154149P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;0,04;0,00;0,00;
0,00;0,00;33,30;0,08;0,00;0,00;
0,00;0,00;42,72;0,04;0,00;0,00;
0,00;0,00;57,12;-0,04;0,00;0,00;
0,00;0,00;61,92;0,04;0,00;0,00;
0,00;0,00;71,52;-0,04;0,00;0,00;
0,00;0,00;85,92;-0,04;0,00;0,00;
0,00;0,00;100,32;-0,04;0,00;0,00;
0,00;0,00;105,12;-0,04;0,00;0,00;
0,00;0,00;119,52;-0,04;0,00;0,00;
0,00;0,00;129,12;-0,04;0,00;0,00;
0,00;0,00;133,92;-0,04;0,00;0,00;
0,00;0,00;148,32;-0,04;0,00;0,00;
0,00;0,00;153,12;-0,04;0,00;0,00;
0,00;0,00;157,92;-0,04;0,00;0,00;
0,00;0,00;167,52;-0,04;0,00;0,00;
0,00;0,00;172,32;-0,04;0,00;0,00;
0,00;0,00;177,12;-0,04;0,00;0,00;
0,00;0,00;181,92;0,04;0,00;0,00;
0,00;0,00;186,72;0,04;0,00;0,00;
0,00;0,00;191,52;0,04;0,00;0,00;
0,00;0,00;201,12;0,04;0,00;0,00;
0,00;0,00;205,92;0,04;0,00;0,00;
0,00;0,00;210,72;0,04;0,00;0,00;
0,00;0,00;215,52;0,04;0,00;0,00;
0,00;0,00;220,32;0,04;0,00;0,00;
0,00;0,00;234,72;0,04;0,00;0,00;
0,00;0,00;239,52;0,04;0,00;0,00;
0,00;0,00;244,32;-0,04;0,00;0,00;
0,00;0,00;253,92;0,04;0,00;0,00;
0,00;0,00;258,72;-0,04;0,00;0,00;
0,00;0,00;263,52;0,04;0,00;0,00;
0,00;0,00;268,32;0,04;0,00;0,00;
0,00;0,00;277,92;-0,04;0,00;0,00;
0,00;0,00;282,72;0,04;0,00;0,00;
0,00;0,00;287,13;-0,04;0,00;0,00;
0,00;0,00;289,81;-0,04;0,00;0,00;
0,00;0,00;297,86;0,18;0,00;0,00;
0,00;0,00;298,18;0,18;0,00;0,00;
0,00;0,00;298,50;0,21;0,00;0,00;
0,00;0,00;298,82;0,18;0,00;0,00;
0,00;0,00;299,14;0,18;0,00;0,00;
0,00;0,00;299,46;0,04;0,00;0,00;
0,00;0,00;299,78;0,18;0,00;0,00;
0,00;0,00;300,10;0,74;0,00;0,00;
0,00;0,00;300,41;1,65;0,00;0,00;
0,00;0,00;300,74;1,57;0,00;0,00;
0,00;0,00;301,06;1,57;0,00;0,00;
0,00;0,00;301,37;1,82;0,00;0,00;
0,00;0,00;301,70;2,05;0,00;0,00;
0,00;0,00;302,02;2,09;0,00;0,00;
0,00;0,00;302,34;2,26;0,00;0,00;
0,00;0,00;302,66;2,44;0,00;0,00;
0,00;0,00;302,98;2,56;0,00;0,00;
0,00;0,00;303,30;2,74;0,00;0,00;
0,00;0,00;303,62;2,95;0,00;0,00;
0,00;0,00;303,93;3,09;0,00;0,00;
0,00;0,00;304,26;3,26;0,00;0,00;
0,00;0,00;304,58;3,30;0,00;0,00;
0,00;0,00;304,90;3,48;0,00;0,00;
0,00;0,00;305,22;3,57;0,00;0,00;
0,00;0,00;305,54;3,74;0,00;0,00;
0,00;0,00;305,86;3,96;0,00;0,00;
0,00;0,00;306,18;4,04;0,00;0,00;
0,00;0,00;306,50;4,04;0,00;0,00;
0,00;0,00;306,82;4,26;0,00;0,00;
0,00;0,00;307,14;4,26;0,00;0,00;
0,00;0,00;307,46;4,34;0,00;0,00;
0,00;0,00;307,78;4,38;0,00;0,00;
0,00;0,00;308,09;4,70;0,00;0,00;
0,00;0,00;308,41;5,43;0,00;0,00;
0,00;0,00;308,74;5,26;0,00;0,00;
0,00;0,00;309,06;5,13;0,00;0,00;
0,00;0,00;309,38;5,22;0,00;0,00;
0,00;0,00;309,69;5,43;0,00;0,00;
0,00;0,00;310,02;5,39;0,00;0,00;
0,00;0,00;310,34;5,43;0,00;0,00;
0,00;0,00;310,66;5,48;0,00;0,00;
0,00;0,00;310,98;5,60;0,00;0,00;
0,00;0,00;311,30;5,87;0,00;0,00;
0,00;0,00;311,62;5,91;0,00;0,00;
0,00;0,00;311,94;5,87;0,00;0,00;
0,00;0,00;312,26;5,87;0,00;0,00;
0,00;0,00;312,58;6,04;0,00;0,00;
0,00;0,00;312,90;6,08;0,00;0,00;
0,00;0,00;313,22;5,99;0,00;0,00;
0,00;0,00;313,54;6,04;0,00;0,00;
0,00;0,00;313,86;6,96;0,00;0,00;
0,00;0,00;313,94;10,09;0,00;0,00;
0,00;0,00;313,67;0,95;0,00;0,00;
0,00;0,00;311,57;-0,13;0,00;0,00;
0,00;0,00;307,46;-0,09;0,00;0,00;
0,00;0,00;302,74;-0,09;0,00;0,00;
0,00;0,00;297,93;-0,13;0,00;0,00;
0,00;0,00;293,13;-0,04;0,00;0,00;
0,00;0,00;288,33;-0,04;0,00;0,00;
0,00;0,00;283,53;-0,04;0,00;0,00;
0,00;0,00;278,73;-0,04;0,00;0,00;
0,00;0,00;273,93;-0,04;0,00;0,00;
0,00;0,00;269,13;-0,04;0,00;0,00;
0,00;0,00;264,33;-0,04;0,00;0,00;
0,00;0,00;259,53;-0,04;0,00;0,00;
0,00;0,00;254,73;-0,09;0,00;0,00;
