8863;09.07.20 16:22:19;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200708211344P0003;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;66,05;0,04;0,00;0,00;
0,00;0,00;66,59;0,04;0,00;0,00;
0,00;0,00;67,63;0,03;0,00;0,00;
0,00;0,00;69,18;0,04;0,00;0,00;
0,00;0,00;71,24;0,04;0,00;0,00;
0,00;0,00;73,82;0,04;0,00;0,00;
0,00;0,00;76,90;0,04;0,00;0,00;
0,00;0,00;80,38;0,02;0,00;0,00;
0,00;0,00;83,89;0,03;0,00;0,00;
0,00;0,00;87,41;0,03;0,00;0,00;
0,00;0,00;90,93;0,02;0,00;0,00;
0,00;0,00;94,45;0,02;0,00;0,00;
0,00;0,00;97,97;0,02;0,00;0,00;
0,00;0,00;101,49;0,02;0,00;0,00;
0,00;0,00;113,62;-0,01;0,00;0,00;
0,00;0,00;114,55;-0,01;0,00;0,00;
0,00;0,00;114,97;-0,01;0,00;0,00;
0,00;0,00;115,04;0,01;0,00;0,00;
0,00;0,00;115,15;0,01;0,00;0,00;
0,00;0,00;115,27;0,01;0,00;0,00;
0,00;0,00;115,38;0,01;0,00;0,00;
0,00;0,00;115,72;0,02;0,00;0,00;
0,00;0,00;115,83;0,02;0,00;0,00;
0,00;0,00;115,94;0,02;0,00;0,00;
0,00;0,00;116,05;0,01;0,00;0,00;
0,00;0,00;116,16;0,02;0,00;0,00;
0,00;0,00;116,28;0,02;0,00;0,00;
0,00;0,00;116,39;0,02;0,00;0,00;
0,00;0,00;116,50;0,02;0,00;0,00;
0,00;0,00;116,61;0,02;0,00;0,00;
0,00;0,00;116,73;0,02;0,00;0,00;
0,00;0,00;116,84;0,01;0,00;0,00;
0,00;0,00;116,95;0,01;0,00;0,00;
0,00;0,00;117,06;0,02;0,00;0,00;
0,00;0,00;117,17;0,02;0,00;0,00;
0,00;0,00;117,28;0,02;0,00;0,00;
0,00;0,00;117,40;0,02;0,00;0,00;
0,00;0,00;117,51;0,02;0,00;0,00;
0,00;0,00;117,62;0,02;0,00;0,00;
0,00;0,00;117,73;0,02;0,00;0,00;
0,00;0,00;117,84;0,02;0,00;0,00;
0,00;0,00;117,96;0,02;0,00;0,00;
0,00;0,00;118,07;0,02;0,00;0,00;
0,00;0,00;118,18;0,02;0,00;0,00;
0,00;0,00;118,29;0,02;0,00;0,00;
0,00;0,00;118,40;0,02;0,00;0,00;
0,00;0,00;118,52;0,02;0,00;0,00;
0,00;0,00;118,63;0,02;0,00;0,00;
0,00;0,00;118,74;0,02;0,00;0,00;
0,00;0,00;118,85;0,02;0,00;0,00;
0,00;0,00;118,96;0,01;0,00;0,00;
0,00;0,00;119,08;0,02;0,00;0,00;
0,00;0,00;119,19;0,01;0,00;0,00;
0,00;0,00;119,30;0,01;0,00;0,00;
0,00;0,00;119,41;0,02;0,00;0,00;
0,00;0,00;119,53;0,02;0,00;0,00;
0,00;0,00;119,64;0,02;0,00;0,00;
0,00;0,00;119,75;0,02;0,00;0,00;
0,00;0,00;119,86;0,01;0,00;0,00;
0,00;0,00;119,97;0,01;0,00;0,00;
0,00;0,00;120,09;0,02;0,00;0,00;
0,00;0,00;120,20;0,02;0,00;0,00;
0,00;0,00;120,31;0,02;0,00;0,00;
0,00;0,00;120,42;0,02;0,00;0,00;
0,00;0,00;120,53;0,02;0,00;0,00;
0,00;0,00;120,65;0,01;0,00;0,00;
0,00;0,00;120,76;0,02;0,00;0,00;
0,00;0,00;120,87;0,02;0,00;0,00;
0,00;0,00;120,98;0,02;0,00;0,00;
0,00;0,00;121,09;0,01;0,00;0,00;
0,00;0,00;121,20;0,02;0,00;0,00;
0,00;0,00;121,32;0,02;0,00;0,00;
0,00;0,00;121,43;0,02;0,00;0,00;
0,00;0,00;121,54;0,02;0,00;0,00;
0,00;0,00;121,65;0,02;0,00;0,00;
0,00;0,00;121,77;0,01;0,00;0,00;
0,00;0,00;121,88;0,02;0,00;0,00;
0,00;0,00;121,99;0,02;0,00;0,00;
0,00;0,00;122,10;0,02;0,00;0,00;
0,00;0,00;122,21;0,02;0,00;0,00;
0,00;0,00;122,33;0,04;0,00;0,00;
