6981;09.07.20 16:24:46;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20200708211344P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;44,18;0,23;0,00;0,00;
0,00;0,00;44,96;0,16;0,00;0,00;
0,00;0,00;46,23;0,13;0,00;0,00;
0,00;0,00;48,02;0,18;0,00;0,00;
0,00;0,00;50,32;0,23;0,00;0,00;
0,00;0,00;53,14;0,16;0,00;0,00;
0,00;0,00;56,30;0,06;0,00;0,00;
0,00;0,00;59,42;0,11;0,00;0,00;
0,00;0,00;62,64;0,13;0,00;0,00;
0,00;0,00;65,85;0,11;0,00;0,00;
0,00;0,00;69,05;0,09;0,00;0,00;
0,00;0,00;72,25;0,11;0,00;0,00;
0,00;0,00;75,45;0,11;0,00;0,00;
0,00;0,00;78,65;0,11;0,00;0,00;
0,00;0,00;81,85;0,09;0,00;0,00;
0,00;0,00;85,05;0,09;0,00;0,00;
0,00;0,00;88,25;0,13;0,00;0,00;
0,00;0,00;91,45;0,11;0,00;0,00;
0,00;0,00;94,65;0,13;0,00;0,00;
0,00;0,00;97,85;0,09;0,00;0,00;
0,00;0,00;101,05;0,11;0,00;0,00;
0,00;0,00;104,25;0,11;0,00;0,00;
0,00;0,00;107,45;0,09;0,00;0,00;
0,00;0,00;110,65;0,11;0,00;0,00;
0,00;0,00;113,85;0,09;0,00;0,00;
0,00;0,00;117,05;0,09;0,00;0,00;
0,00;0,00;120,25;0,13;0,00;0,00;
0,00;0,00;123,45;0,11;0,00;0,00;
0,00;0,00;126,65;0,13;0,00;0,00;
0,00;0,00;129,85;0,09;0,00;0,00;
0,00;0,00;133,05;0,09;0,00;0,00;
0,00;0,00;136,25;0,11;0,00;0,00;
0,00;0,00;139,45;0,11;0,00;0,00;
0,00;0,00;142,65;0,13;0,00;0,00;
0,00;0,00;145,85;0,11;0,00;0,00;
0,00;0,00;149,05;0,09;0,00;0,00;
0,00;0,00;152,08;-0,02;0,00;0,00;
0,00;0,00;156,66;0,02;0,00;0,00;
0,00;0,00;159,92;0,02;0,00;0,00;
0,00;0,00;160,06;0,07;0,00;0,00;
0,00;0,00;160,20;0,09;0,00;0,00;
0,00;0,00;160,36;0,09;0,00;0,00;
0,00;0,00;160,52;0,07;0,00;0,00;
0,00;0,00;160,68;0,05;0,00;0,00;
0,00;0,00;160,84;0,05;0,00;0,00;
0,00;0,00;161,00;0,05;0,00;0,00;
0,00;0,00;161,16;0,09;0,00;0,00;
0,00;0,00;161,32;0,09;0,00;0,00;
0,00;0,00;161,48;0,07;0,00;0,00;
0,00;0,00;161,64;0,07;0,00;0,00;
0,00;0,00;161,80;0,07;0,00;0,00;
0,00;0,00;161,96;0,05;0,00;0,00;
0,00;0,00;162,12;0,09;0,00;0,00;
0,00;0,00;162,28;0,07;0,00;0,00;
0,00;0,00;162,44;0,07;0,00;0,00;
0,00;0,00;162,60;0,07;0,00;0,00;
0,00;0,00;162,76;0,05;0,00;0,00;
0,00;0,00;162,92;0,07;0,00;0,00;
0,00;0,00;163,08;0,07;0,00;0,00;
0,00;0,00;163,24;0,07;0,00;0,00;
0,00;0,00;163,40;0,07;0,00;0,00;
0,00;0,00;163,56;0,02;0,00;0,00;
0,00;0,00;163,72;0,09;0,00;0,00;
0,00;0,00;163,88;0,07;0,00;0,00;
0,00;0,00;164,04;0,09;0,00;0,00;
0,00;0,00;164,20;0,07;0,00;0,00;
0,00;0,00;164,36;0,05;0,00;0,00;
0,00;0,00;164,52;0,07;0,00;0,00;
0,00;0,00;164,68;0,09;0,00;0,00;
0,00;0,00;164,84;0,02;0,00;0,00;
0,00;0,00;165,00;0,05;0,00;0,00;
0,00;0,00;165,16;0,09;0,00;0,00;
0,00;0,00;165,32;0,02;0,00;0,00;
0,00;0,00;165,48;0,09;0,00;0,00;
0,00;0,00;165,64;0,09;0,00;0,00;
0,00;0,00;165,80;0,09;0,00;0,00;
0,00;0,00;165,96;0,09;0,00;0,00;
0,00;0,00;166,12;0,07;0,00;0,00;
0,00;0,00;166,28;0,07;0,00;0,00;
0,00;0,00;166,44;0,05;0,00;0,00;
0,00;0,00;166,60;0,09;0,00;0,00;
0,00;0,00;166,76;0,05;0,00;0,00;
0,00;0,00;166,92;0,07;0,00;0,00;
0,00;0,00;167,08;0,09;0,00;0,00;
0,00;0,00;167,24;0,09;0,00;0,00;
0,00;0,00;167,40;0,09;0,00;0,00;
0,00;0,00;167,56;0,05;0,00;0,00;
0,00;0,00;167,72;0,07;0,00;0,00;
0,00;0,00;167,88;0,07;0,00;0,00;
0,00;0,00;168,04;0,07;0,00;0,00;
0,00;0,00;168,20;0,09;0,00;0,00;
0,00;0,00;168,36;0,05;0,00;0,00;
0,00;0,00;168,52;0,07;0,00;0,00;
0,00;0,00;168,68;0,07;0,00;0,00;
0,00;0,00;168,84;0,07;0,00;0,00;
0,00;0,00;169,00;0,05;0,00;0,00;
0,00;0,00;169,16;0,05;0,00;0,00;
0,00;0,00;169,32;0,07;0,00;0,00;
0,00;0,00;169,48;0,07;0,00;0,00;
0,00;0,00;169,64;0,07;0,00;0,00;
0,00;0,00;169,80;0,09;0,00;0,00;
0,00;0,00;169,96;0,02;0,00;0,00;
0,00;0,00;170,12;0,07;0,00;0,00;
0,00;0,00;170,28;0,05;0,00;0,00;
0,00;0,00;170,44;0,05;0,00;0,00;
0,00;0,00;170,60;0,07;0,00;0,00;
0,00;0,00;170,76;0,07;0,00;0,00;
0,00;0,00;170,92;0,02;0,00;0,00;
0,00;0,00;171,08;0,07;0,00;0,00;
0,00;0,00;171,24;0,09;0,00;0,00;
0,00;0,00;171,40;0,05;0,00;0,00;
0,00;0,00;171,56;0,05;0,00;0,00;
0,00;0,00;171,72;0,07;0,00;0,00;
0,00;0,00;171,88;0,05;0,00;0,00;
0,00;0,00;172,04;0,05;0,00;0,00;
0,00;0,00;172,20;0,07;0,00;0,00;
0,00;0,00;172,36;0,02;0,00;0,00;
0,00;0,00;172,52;0,07;0,00;0,00;
0,00;0,00;172,68;0,05;0,00;0,00;
0,00;0,00;172,84;0,05;0,00;0,00;
0,00;0,00;173,00;0,02;0,00;0,00;
0,00;0,00;173,16;0,07;0,00;0,00;
0,00;0,00;173,32;0,09;0,00;0,00;
0,00;0,00;173,48;0,09;0,00;0,00;
0,00;0,00;173,64;0,07;0,00;0,00;
0,00;0,00;173,80;0,05;0,00;0,00;
0,00;0,00;173,96;0,05;0,00;0,00;
0,00;0,00;174,12;0,07;0,00;0,00;
0,00;0,00;174,28;0,09;0,00;0,00;
0,00;0,00;174,44;0,09;0,00;0,00;
0,00;0,00;174,60;0,05;0,00;0,00;
0,00;0,00;174,76;0,09;0,00;0,00;
0,00;0,00;174,92;0,18;0,00;0,00;
0,00;0,00;175,08;0,25;0,00;0,00;
0,00;0,00;175,24;0,97;0,00;0,00;
0,00;0,00;175,37;4,91;0,00;0,00;
0,00;0,00;175,50;8,71;0,00;0,00;
0,00;0,00;175,63;12,16;0,00;0,00;
