9920;26.01.21 18:23:31;21;Avvicinamento Pressata Finale;Alcun errore (0);20210126133835A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;20,30;0,09;0,00;0,00;
0,00;0,00;21,12;0,04;0,00;0,00;
0,00;0,00;22,40;0,09;0,00;0,00;
0,00;0,00;24,20;0,09;0,00;0,00;
0,00;0,00;26,50;0,09;0,00;0,00;
0,00;0,00;28,82;0,04;0,00;0,00;
0,00;0,00;31,21;0,04;0,00;0,00;
0,00;0,00;33,62;0,09;0,00;0,00;
0,00;0,00;36,02;0,09;0,00;0,00;
0,00;0,00;40,82;0,04;0,00;0,00;
0,00;0,00;43,22;0,04;0,00;0,00;
0,00;0,00;45,62;0,04;0,00;0,00;
0,00;0,00;48,02;0,09;0,00;0,00;
0,00;0,00;52,82;0,04;0,00;0,00;
0,00;0,00;55,22;0,04;0,00;0,00;
0,00;0,00;60,02;0,04;0,00;0,00;
0,00;0,00;62,42;0,09;0,00;0,00;
0,00;0,00;67,22;0,04;0,00;0,00;
0,00;0,00;72,02;0,04;0,00;0,00;
0,00;0,00;74,42;0,09;0,00;0,00;
0,00;0,00;76,82;0,09;0,00;0,00;
0,00;0,00;79,22;0,04;0,00;0,00;
0,00;0,00;81,62;0,04;0,00;0,00;
0,00;0,00;84,02;0,04;0,00;0,00;
0,00;0,00;86,42;0,04;0,00;0,00;
0,00;0,00;88,82;0,04;0,00;0,00;
0,00;0,00;91,22;0,04;0,00;0,00;
0,00;0,00;93,62;0,09;0,00;0,00;
0,00;0,00;96,02;0,04;0,00;0,00;
0,00;0,00;98,42;0,04;0,00;0,00;
0,00;0,00;100,82;0,04;0,00;0,00;
0,00;0,00;103,22;0,04;0,00;0,00;
0,00;0,00;105,62;0,04;0,00;0,00;
0,00;0,00;108,02;0,09;0,00;0,00;
0,00;0,00;112,82;0,04;0,00;0,00;
0,00;0,00;115,22;0,04;0,00;0,00;
0,00;0,00;117,62;0,04;0,00;0,00;
0,00;0,00;120,02;0,04;0,00;0,00;
0,00;0,00;122,42;0,04;0,00;0,00;
0,00;0,00;124,82;0,04;0,00;0,00;
0,00;0,00;127,22;0,04;0,00;0,00;
0,00;0,00;129,62;0,04;0,00;0,00;
0,00;0,00;132,02;0,04;0,00;0,00;
0,00;0,00;134,42;0,04;0,00;0,00;
0,00;0,00;136,82;0,04;0,00;0,00;
0,00;0,00;139,22;0,04;0,00;0,00;
0,00;0,00;141,62;0,04;0,00;0,00;
0,00;0,00;144,02;0,04;0,00;0,00;
0,00;0,00;146,42;0,04;0,00;0,00;
0,00;0,00;148,82;0,04;0,00;0,00;
0,00;0,00;151,22;0,04;0,00;0,00;
0,00;0,00;153,62;0,13;0,00;0,00;
0,00;0,00;156,02;0,09;0,00;0,00;
0,00;0,00;158,42;0,04;0,00;0,00;
0,00;0,00;160,82;0,04;0,00;0,00;
0,00;0,00;168,02;0,09;0,00;0,00;
0,00;0,00;170,42;0,04;0,00;0,00;
0,00;0,00;172,82;0,04;0,00;0,00;
0,00;0,00;175,22;0,04;0,00;0,00;
0,00;0,00;177,62;0,04;0,00;0,00;
0,00;0,00;179,95;-0,09;0,00;0,00;
0,00;0,00;184,04;-0,04;0,00;0,00;
0,00;0,00;184,48;0,04;0,00;0,00;
0,00;0,00;184,51;0,09;0,00;0,00;
0,00;0,00;184,58;0,09;0,00;0,00;
0,00;0,00;184,67;0,04;0,00;0,00;
0,00;0,00;184,77;0,04;0,00;0,00;
0,00;0,00;184,86;0,04;0,00;0,00;
0,00;0,00;184,96;0,09;0,00;0,00;
0,00;0,00;185,06;0,09;0,00;0,00;
0,00;0,00;185,15;0,09;0,00;0,00;
0,00;0,00;185,25;0,09;0,00;0,00;
0,00;0,00;185,34;0,04;0,00;0,00;
0,00;0,00;185,44;0,09;0,00;0,00;
0,00;0,00;185,54;0,09;0,00;0,00;
0,00;0,00;185,63;0,09;0,00;0,00;
0,00;0,00;185,73;0,09;0,00;0,00;
0,00;0,00;185,82;0,09;0,00;0,00;
0,00;0,00;185,92;0,09;0,00;0,00;
0,00;0,00;186,02;0,09;0,00;0,00;
0,00;0,00;186,11;0,13;0,00;0,00;
0,00;0,00;186,21;0,09;0,00;0,00;
0,00;0,00;186,30;0,09;0,00;0,00;
0,00;0,00;186,40;0,09;0,00;0,00;
0,00;0,00;186,50;0,09;0,00;0,00;
0,00;0,00;186,59;0,13;0,00;0,00;
0,00;0,00;186,69;0,09;0,00;0,00;
0,00;0,00;186,78;0,13;0,00;0,00;
0,00;0,00;186,88;0,13;0,00;0,00;
0,00;0,00;186,98;0,13;0,00;0,00;
0,00;0,00;187,07;0,13;0,00;0,00;
0,00;0,00;187,17;0,04;0,00;0,00;
0,00;0,00;187,26;0,04;0,00;0,00;
0,00;0,00;187,36;0,04;0,00;0,00;
0,00;0,00;187,46;0,09;0,00;0,00;
0,00;0,00;187,55;0,04;0,00;0,00;
0,00;0,00;187,65;0,04;0,00;0,00;
0,00;0,00;187,74;0,09;0,00;0,00;
0,00;0,00;187,84;0,09;0,00;0,00;
0,00;0,00;187,94;0,09;0,00;0,00;
0,00;0,00;188,03;0,13;0,00;0,00;
0,00;0,00;188,13;0,09;0,00;0,00;
0,00;0,00;188,22;0,09;0,00;0,00;
0,00;0,00;188,32;0,04;0,00;0,00;
0,00;0,00;188,42;0,09;0,00;0,00;
0,00;0,00;188,51;0,04;0,00;0,00;
0,00;0,00;188,61;0,18;0,00;0,00;
0,00;0,00;188,70;0,04;0,00;0,00;
0,00;0,00;188,80;0,04;0,00;0,00;
0,00;0,00;188,90;0,18;0,00;0,00;
0,00;0,00;188,99;0,13;0,00;0,00;
0,00;0,00;189,09;0,04;0,00;0,00;
0,00;0,00;189,18;0,04;0,00;0,00;
0,00;0,00;189,28;0,09;0,00;0,00;
0,00;0,00;189,38;0,04;0,00;0,00;
0,00;0,00;189,47;0,09;0,00;0,00;
0,00;0,00;189,57;0,09;0,00;0,00;
0,00;0,00;189,66;0,13;0,00;0,00;
0,00;0,00;189,76;0,04;0,00;0,00;
0,00;0,00;189,86;0,04;0,00;0,00;
0,00;0,00;189,95;0,09;0,00;0,00;
0,00;0,00;190,05;0,09;0,00;0,00;
0,00;0,00;190,14;0,04;0,00;0,00;
0,00;0,00;190,24;0,09;0,00;0,00;
0,00;0,00;190,34;0,13;0,00;0,00;
0,00;0,00;190,43;0,13;0,00;0,00;
0,00;0,00;190,53;0,13;0,00;0,00;
0,00;0,00;190,62;0,09;0,00;0,00;
0,00;0,00;190,82;0,13;0,00;0,00;
0,00;0,00;190,91;0,18;0,00;0,00;
0,00;0,00;191,01;0,09;0,00;0,00;
0,00;0,00;191,10;0,13;0,00;0,00;
0,00;0,00;191,20;0,09;0,00;0,00;
0,00;0,00;191,30;0,04;0,00;0,00;
0,00;0,00;191,39;0,13;0,00;0,00;
0,00;0,00;191,49;0,09;0,00;0,00;
0,00;0,00;191,58;0,13;0,00;0,00;
0,00;0,00;191,68;0,04;0,00;0,00;
0,00;0,00;191,78;0,04;0,00;0,00;
0,00;0,00;191,87;0,04;0,00;0,00;
0,00;0,00;191,97;0,09;0,00;0,00;
0,00;0,00;192,06;0,09;0,00;0,00;
0,00;0,00;192,16;0,09;0,00;0,00;
0,00;0,00;192,26;0,18;0,00;0,00;
0,00;0,00;192,35;0,13;0,00;0,00;
0,00;0,00;192,45;0,09;0,00;0,00;
0,00;0,00;192,54;0,04;0,00;0,00;
0,00;0,00;192,64;0,04;0,00;0,00;
0,00;0,00;192,74;0,13;0,00;0,00;
0,00;0,00;192,83;0,13;0,00;0,00;
0,00;0,00;192,93;0,18;0,00;0,00;
0,00;0,00;193,02;0,13;0,00;0,00;
0,00;0,00;193,12;0,09;0,00;0,00;
0,00;0,00;193,22;0,09;0,00;0,00;
0,00;0,00;193,31;0,13;0,00;0,00;
0,00;0,00;193,41;0,18;0,00;0,00;
0,00;0,00;193,50;0,09;0,00;0,00;
0,00;0,00;193,60;0,13;0,00;0,00;
0,00;0,00;193,70;0,13;0,00;0,00;
0,00;0,00;193,79;0,13;0,00;0,00;
0,00;0,00;193,89;0,09;0,00;0,00;
0,00;0,00;193,98;0,09;0,00;0,00;
0,00;0,00;194,08;0,13;0,00;0,00;
0,00;0,00;194,18;0,13;0,00;0,00;
0,00;0,00;194,27;0,13;0,00;0,00;
0,00;0,00;194,37;0,18;0,00;0,00;
0,00;0,00;194,46;0,18;0,00;0,00;
0,00;0,00;194,56;0,13;0,00;0,00;
0,00;0,00;194,66;0,09;0,00;0,00;
0,00;0,00;194,75;0,13;0,00;0,00;
0,00;0,00;194,85;0,04;0,00;0,00;
0,00;0,00;194,94;0,04;0,00;0,00;
0,00;0,00;195,04;0,09;0,00;0,00;
0,00;0,00;195,14;0,13;0,00;0,00;
0,00;0,00;195,23;0,13;0,00;0,00;
0,00;0,00;195,33;0,18;0,00;0,00;
0,00;0,00;195,42;0,18;0,00;0,00;
0,00;0,00;195,52;0,09;0,00;0,00;
0,00;0,00;195,62;0,13;0,00;0,00;
0,00;0,00;195,71;0,13;0,00;0,00;
0,00;0,00;195,81;0,09;0,00;0,00;
0,00;0,00;195,90;0,04;0,00;0,00;
0,00;0,00;196,00;0,18;0,00;0,00;
0,00;0,00;196,10;0,18;0,00;0,00;
0,00;0,00;196,19;0,09;0,00;0,00;
0,00;0,00;196,29;0,13;0,00;0,00;
0,00;0,00;196,38;0,04;0,00;0,00;
0,00;0,00;196,48;0,09;0,00;0,00;
0,00;0,00;196,58;0,04;0,00;0,00;
0,00;0,00;196,67;0,13;0,00;0,00;
0,00;0,00;196,77;0,18;0,00;0,00;
0,00;0,00;196,86;0,18;0,00;0,00;
0,00;0,00;196,96;0,13;0,00;0,00;
0,00;0,00;197,06;0,09;0,00;0,00;
0,00;0,00;197,15;0,13;0,00;0,00;
0,00;0,00;197,25;0,13;0,00;0,00;
0,00;0,00;197,34;0,18;0,00;0,00;
0,00;0,00;197,44;0,13;0,00;0,00;
0,00;0,00;197,54;0,18;0,00;0,00;
0,00;0,00;197,63;0,13;0,00;0,00;
0,00;0,00;197,73;0,13;0,00;0,00;
0,00;0,00;197,82;0,18;0,00;0,00;
0,00;0,00;197,92;0,04;0,00;0,00;
0,00;0,00;198,02;0,13;0,00;0,00;
0,00;0,00;198,11;0,18;0,00;0,00;
0,00;0,00;198,21;0,18;0,00;0,00;
0,00;0,00;198,30;0,13;0,00;0,00;
0,00;0,00;198,40;0,13;0,00;0,00;
0,00;0,00;198,50;0,13;0,00;0,00;
0,00;0,00;198,59;0,13;0,00;0,00;
0,00;0,00;198,69;0,18;0,00;0,00;
0,00;0,00;198,78;0,09;0,00;0,00;
0,00;0,00;198,88;0,13;0,00;0,00;
0,00;0,00;198,98;0,18;0,00;0,00;
0,00;0,00;199,07;0,18;0,00;0,00;
0,00;0,00;199,17;0,13;0,00;0,00;
0,00;0,00;199,26;0,13;0,00;0,00;
0,00;0,00;199,36;0,09;0,00;0,00;
0,00;0,00;199,46;0,13;0,00;0,00;
0,00;0,00;199,55;0,13;0,00;0,00;
0,00;0,00;199,65;0,09;0,00;0,00;
0,00;0,00;199,74;0,09;0,00;0,00;
