31721;15.02.21 08:32:48;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210212095117A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;41,96;0,23;0,00;0,00;
0,00;0,00;42,50;0,18;0,00;0,00;
0,00;0,00;43,52;0,20;0,00;0,00;
0,00;0,00;45,05;0,20;0,00;0,00;
0,00;0,00;47,10;0,23;0,00;0,00;
0,00;0,00;49,66;0,20;0,00;0,00;
0,00;0,00;52,71;0,25;0,00;0,00;
0,00;0,00;55,85;0,16;0,00;0,00;
0,00;0,00;59,02;0,18;0,00;0,00;
0,00;0,00;62,25;0,13;0,00;0,00;
0,00;0,00;65,44;0,13;0,00;0,00;
0,00;0,00;68,65;0,16;0,00;0,00;
0,00;0,00;71,85;0,13;0,00;0,00;
0,00;0,00;75,05;0,13;0,00;0,00;
0,00;0,00;78,25;0,16;0,00;0,00;
0,00;0,00;81,45;0,18;0,00;0,00;
0,00;0,00;84,65;0,16;0,00;0,00;
0,00;0,00;87,85;0,13;0,00;0,00;
0,00;0,00;91,05;0,13;0,00;0,00;
0,00;0,00;94,25;0,13;0,00;0,00;
0,00;0,00;97,45;0,13;0,00;0,00;
0,00;0,00;100,65;0,20;0,00;0,00;
0,00;0,00;103,85;0,13;0,00;0,00;
0,00;0,00;107,05;0,16;0,00;0,00;
0,00;0,00;110,25;0,18;0,00;0,00;
0,00;0,00;113,45;0,16;0,00;0,00;
0,00;0,00;116,65;0,16;0,00;0,00;
0,00;0,00;119,85;0,18;0,00;0,00;
0,00;0,00;123,05;0,16;0,00;0,00;
0,00;0,00;126,25;0,13;0,00;0,00;
0,00;0,00;129,45;0,16;0,00;0,00;
0,00;0,00;132,65;0,18;0,00;0,00;
0,00;0,00;135,85;0,13;0,00;0,00;
0,00;0,00;139,05;0,11;0,00;0,00;
0,00;0,00;144,80;0,09;0,00;0,00;
0,00;0,00;146,98;0,09;0,00;0,00;
0,00;0,00;148,66;0,05;0,00;0,00;
0,00;0,00;149,82;0,05;0,00;0,00;
0,00;0,00;150,66;0,05;0,00;0,00;
0,00;0,00;150,71;0,05;0,00;0,00;
0,00;0,00;150,72;0,13;0,00;0,00;
0,00;0,00;150,88;0,07;0,00;0,00;
0,00;0,00;151,03;0,07;0,00;0,00;
0,00;0,00;151,19;0,09;0,00;0,00;
0,00;0,00;151,35;0,11;0,00;0,00;
0,00;0,00;151,51;0,09;0,00;0,00;
0,00;0,00;151,67;0,09;0,00;0,00;
0,00;0,00;151,83;0,09;0,00;0,00;
0,00;0,00;151,99;0,09;0,00;0,00;
0,00;0,00;152,15;0,09;0,00;0,00;
0,00;0,00;152,31;0,09;0,00;0,00;
0,00;0,00;152,47;0,09;0,00;0,00;
0,00;0,00;152,63;0,09;0,00;0,00;
0,00;0,00;152,79;0,09;0,00;0,00;
0,00;0,00;152,95;0,09;0,00;0,00;
0,00;0,00;153,11;0,09;0,00;0,00;
0,00;0,00;153,27;0,09;0,00;0,00;
0,00;0,00;153,43;0,09;0,00;0,00;
0,00;0,00;153,59;0,09;0,00;0,00;
0,00;0,00;153,75;0,09;0,00;0,00;
0,00;0,00;153,91;0,23;0,00;0,00;
0,00;0,00;154,07;0,27;0,00;0,00;
0,00;0,00;154,23;0,41;0,00;0,00;
0,00;0,00;154,39;0,90;0,00;0,00;
0,00;0,00;154,54;1,13;0,00;0,00;
0,00;0,00;154,70;1,31;0,00;0,00;
0,00;0,00;154,86;1,45;0,00;0,00;
0,00;0,00;155,03;1,63;0,00;0,00;
0,00;0,00;155,19;1,74;0,00;0,00;
0,00;0,00;155,35;1,86;0,00;0,00;
0,00;0,00;155,51;2,01;0,00;0,00;
0,00;0,00;155,67;2,10;0,00;0,00;
0,00;0,00;155,83;2,24;0,00;0,00;
0,00;0,00;155,99;2,37;0,00;0,00;
0,00;0,00;156,15;2,49;0,00;0,00;
0,00;0,00;156,31;2,63;0,00;0,00;
0,00;0,00;156,47;2,74;0,00;0,00;
0,00;0,00;156,63;2,82;0,00;0,00;
0,00;0,00;156,71;2,81;0,00;0,00;
0,00;0,00;156,71;2,71;0,00;0,00;
0,00;0,00;156,56;0,50;0,00;0,00;
0,00;0,00;155,91;-0,02;0,00;0,00;
0,00;0,00;154,83;-0,02;0,00;0,00;
