23644;13.01.21 09:35:48;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210112083141A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;41,96;0,16;0,00;0,00;
0,00;0,00;42,52;0,07;0,00;0,00;
0,00;0,00;43,54;0,11;0,00;0,00;
0,00;0,00;45,07;0,16;0,00;0,00;
0,00;0,00;47,11;0,13;0,00;0,00;
0,00;0,00;49,67;0,18;0,00;0,00;
0,00;0,00;52,72;0,13;0,00;0,00;
0,00;0,00;55,85;0,09;0,00;0,00;
0,00;0,00;59,03;0,11;0,00;0,00;
0,00;0,00;62,25;0,07;0,00;0,00;
0,00;0,00;65,45;0,06;0,00;0,00;
0,00;0,00;68,65;0,09;0,00;0,00;
0,00;0,00;71,85;0,09;0,00;0,00;
0,00;0,00;75,05;0,09;0,00;0,00;
0,00;0,00;78,25;0,09;0,00;0,00;
0,00;0,00;81,45;0,11;0,00;0,00;
0,00;0,00;84,65;0,11;0,00;0,00;
0,00;0,00;87,85;0,07;0,00;0,00;
0,00;0,00;91,05;0,09;0,00;0,00;
0,00;0,00;94,25;0,09;0,00;0,00;
0,00;0,00;97,45;0,06;0,00;0,00;
0,00;0,00;100,65;0,13;0,00;0,00;
0,00;0,00;103,85;0,07;0,00;0,00;
0,00;0,00;107,05;0,09;0,00;0,00;
0,00;0,00;110,25;0,09;0,00;0,00;
0,00;0,00;113,45;0,09;0,00;0,00;
0,00;0,00;116,65;0,11;0,00;0,00;
0,00;0,00;119,85;0,06;0,00;0,00;
0,00;0,00;123,05;0,07;0,00;0,00;
0,00;0,00;126,25;0,09;0,00;0,00;
0,00;0,00;129,45;0,07;0,00;0,00;
0,00;0,00;132,65;0,11;0,00;0,00;
0,00;0,00;135,85;0,07;0,00;0,00;
0,00;0,00;139,05;0,09;0,00;0,00;
0,00;0,00;142,18;-0,07;0,00;0,00;
0,00;0,00;144,80;0,05;0,00;0,00;
0,00;0,00;146,98;0,02;0,00;0,00;
0,00;0,00;149,82;-0,02;0,00;0,00;
0,00;0,00;150,48;-0,05;0,00;0,00;
0,00;0,00;150,66;0,02;0,00;0,00;
0,00;0,00;150,72;0,05;0,00;0,00;
0,00;0,00;151,19;0,02;0,00;0,00;
0,00;0,00;151,35;0,02;0,00;0,00;
0,00;0,00;151,51;0,02;0,00;0,00;
0,00;0,00;151,67;0,05;0,00;0,00;
0,00;0,00;152,15;0,02;0,00;0,00;
0,00;0,00;152,47;0,02;0,00;0,00;
0,00;0,00;152,63;0,05;0,00;0,00;
0,00;0,00;152,79;0,05;0,00;0,00;
0,00;0,00;153,11;0,05;0,00;0,00;
0,00;0,00;153,59;0,05;0,00;0,00;
0,00;0,00;153,91;0,07;0,00;0,00;
0,00;0,00;154,07;0,05;0,00;0,00;
0,00;0,00;154,23;0,20;0,00;0,00;
0,00;0,00;154,39;0,23;0,00;0,00;
0,00;0,00;154,55;0,36;0,00;0,00;
0,00;0,00;154,71;0,54;0,00;0,00;
0,00;0,00;154,87;0,68;0,00;0,00;
0,00;0,00;155,03;0,82;0,00;0,00;
0,00;0,00;155,19;0,90;0,00;0,00;
0,00;0,00;155,35;1,02;0,00;0,00;
0,00;0,00;155,51;1,13;0,00;0,00;
0,00;0,00;155,67;1,25;0,00;0,00;
0,00;0,00;155,83;1,31;0,00;0,00;
0,00;0,00;155,99;1,43;0,00;0,00;
0,00;0,00;156,15;1,49;0,00;0,00;
0,00;0,00;156,31;1,58;0,00;0,00;
0,00;0,00;156,47;1,65;0,00;0,00;
0,00;0,00;156,63;1,74;0,00;0,00;
0,00;0,00;156,71;1,68;0,00;0,00;
0,00;0,00;156,71;1,61;0,00;0,00;
0,00;0,00;156,56;0,20;0,00;0,00;
0,00;0,00;155,89;-0,32;0,00;0,00;
0,00;0,00;154,81;-0,05;0,00;0,00;
0,00;0,00;154,14;-0,09;0,00;0,00;
0,00;0,00;153,81;-0,05;0,00;0,00;
0,00;0,00;153,79;0,02;0,00;0,00;
0,00;0,00;153,93;0,07;0,00;0,00;
0,00;0,00;154,09;0,05;0,00;0,00;
0,00;0,00;154,75;0,05;0,00;0,00;
0,00;0,00;155,23;0,02;0,00;0,00;
0,00;0,00;155,39;0,05;0,00;0,00;
0,00;0,00;155,55;0,05;0,00;0,00;
0,00;0,00;155,87;0,02;0,00;0,00;
