4946;25.11.20 16:00:21;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20201125141441A0218;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;0,02;0,00;0,00;
0,00;0,00;0,05;0,13;0,00;0,00;
0,00;0,00;0,59;0,11;0,00;0,00;
0,00;0,00;1,62;0,09;0,00;0,00;
0,00;0,00;3,15;0,11;0,00;0,00;
0,00;0,00;5,20;0,16;0,00;0,00;
0,00;0,00;7,76;0,18;0,00;0,00;
0,00;0,00;13,95;0,05;0,00;0,00;
0,00;0,00;17,10;0,20;0,00;0,00;
0,00;0,00;20,36;0,02;0,00;0,00;
0,00;0,00;23,53;0,06;0,00;0,00;
0,00;0,00;26,74;0,06;0,00;0,00;
0,00;0,00;29,94;0,05;0,00;0,00;
0,00;0,00;33,15;0,11;0,00;0,00;
0,00;0,00;36,35;0,02;0,00;0,00;
0,00;0,00;39,55;0,09;0,00;0,00;
0,00;0,00;42,75;0,05;0,00;0,00;
0,00;0,00;45,94;0,05;0,00;0,00;
0,00;0,00;49,15;0,09;0,00;0,00;
0,00;0,00;55,55;0,07;0,00;0,00;
0,00;0,00;58,75;0,07;0,00;0,00;
0,00;0,00;61,95;0,07;0,00;0,00;
0,00;0,00;65,15;0,13;0,00;0,00;
0,00;0,00;71,55;0,07;0,00;0,00;
0,00;0,00;74,75;0,07;0,00;0,00;
0,00;0,00;77,95;0,09;0,00;0,00;
0,00;0,00;81,15;0,11;0,00;0,00;
0,00;0,00;87,55;0,05;0,00;0,00;
0,00;0,00;90,75;0,07;0,00;0,00;
0,00;0,00;93,95;0,05;0,00;0,00;
0,00;0,00;97,15;0,09;0,00;0,00;
0,00;0,00;103,55;0,09;0,00;0,00;
0,00;0,00;106,75;0,05;0,00;0,00;
0,00;0,00;109,95;0,05;0,00;0,00;
0,00;0,00;113,15;0,11;0,00;0,00;
0,00;0,00;116,35;0,05;0,00;0,00;
0,00;0,00;119,55;0,09;0,00;0,00;
0,00;0,00;122,75;0,09;0,00;0,00;
0,00;0,00;125,95;0,07;0,00;0,00;
0,00;0,00;129,15;0,11;0,00;0,00;
0,00;0,00;132,35;0,02;0,00;0,00;
0,00;0,00;135,55;0,09;0,00;0,00;
0,00;0,00;138,75;0,05;0,00;0,00;
0,00;0,00;141,95;0,05;0,00;0,00;
0,00;0,00;145,15;0,16;0,00;0,00;
0,00;0,00;148,35;0,05;0,00;0,00;
0,00;0,00;151,55;0,05;0,00;0,00;
0,00;0,00;154,74;0,05;0,00;0,00;
0,00;0,00;157,95;0,05;0,00;0,00;
0,00;0,00;160,91;-0,05;0,00;0,00;
0,00;0,00;163,37;-0,05;0,00;0,00;
0,00;0,00;165,37;-0,02;0,00;0,00;
0,00;0,00;166,86;-0,02;0,00;0,00;
0,00;0,00;167,83;-0,02;0,00;0,00;
0,00;0,00;168,29;-0,09;0,00;0,00;
0,00;0,00;168,40;0,02;0,00;0,00;
0,00;0,00;168,65;0,02;0,00;0,00;
0,00;0,00;168,81;0,02;0,00;0,00;
0,00;0,00;168,97;0,02;0,00;0,00;
0,00;0,00;169,13;0,02;0,00;0,00;
0,00;0,00;169,45;0,02;0,00;0,00;
0,00;0,00;169,61;0,02;0,00;0,00;
0,00;0,00;169,77;0,02;0,00;0,00;
0,00;0,00;169,93;0,02;0,00;0,00;
0,00;0,00;170,09;0,02;0,00;0,00;
0,00;0,00;170,25;0,02;0,00;0,00;
0,00;0,00;170,41;0,16;0,00;0,00;
0,00;0,00;170,57;0,20;0,00;0,00;
0,00;0,00;170,73;0,27;0,00;0,00;
0,00;0,00;170,89;0,72;0,00;0,00;
0,00;0,00;171,04;1,09;0,00;0,00;
0,00;0,00;171,20;1,20;0,00;0,00;
0,00;0,00;171,36;1,15;0,00;0,00;
0,00;0,00;171,53;1,11;0,00;0,00;
0,00;0,00;171,69;1,11;0,00;0,00;
0,00;0,00;171,85;1,09;0,00;0,00;
0,00;0,00;172,01;1,11;0,00;0,00;
0,00;0,00;172,17;1,11;0,00;0,00;
0,00;0,00;172,33;1,20;0,00;0,00;
0,00;0,00;172,49;1,24;0,00;0,00;
0,00;0,00;172,65;1,29;0,00;0,00;
0,00;0,00;172,81;1,29;0,00;0,00;
0,00;0,00;172,97;1,33;0,00;0,00;
0,00;0,00;173,13;1,38;0,00;0,00;
0,00;0,00;173,29;1,36;0,00;0,00;
0,00;0,00;173,45;1,47;0,00;0,00;
0,00;0,00;173,61;1,58;0,00;0,00;
0,00;0,00;173,77;1,65;0,00;0,00;
0,00;0,00;173,93;1,72;0,00;0,00;
0,00;0,00;174,09;1,74;0,00;0,00;
0,00;0,00;174,25;1,74;0,00;0,00;
0,00;0,00;174,40;1,69;0,00;0,00;
0,00;0,00;174,41;1,47;0,00;0,00;
0,00;0,00;174,41;1,24;0,00;0,00;
0,00;0,00;173,99;-0,05;0,00;0,00;
0,00;0,00;173,12;-0,07;0,00;0,00;
0,00;0,00;172,64;-0,07;0,00;0,00;
0,00;0,00;172,49;-0,07;0,00;0,00;
