14672;28.10.20 09:05:53;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20201027155734A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;41,96;0,18;0,00;0,00;
0,00;0,00;42,51;0,11;0,00;0,00;
0,00;0,00;43,53;0,13;0,00;0,00;
0,00;0,00;45,06;0,16;0,00;0,00;
0,00;0,00;47,10;0,15;0,00;0,00;
0,00;0,00;49,67;0,20;0,00;0,00;
0,00;0,00;52,72;0,18;0,00;0,00;
0,00;0,00;55,85;0,15;0,00;0,00;
0,00;0,00;59,03;0,11;0,00;0,00;
0,00;0,00;62,24;0,11;0,00;0,00;
0,00;0,00;65,44;0,11;0,00;0,00;
0,00;0,00;68,65;0,13;0,00;0,00;
0,00;0,00;71,85;0,11;0,00;0,00;
0,00;0,00;75,05;0,09;0,00;0,00;
0,00;0,00;78,25;0,09;0,00;0,00;
0,00;0,00;81,45;0,09;0,00;0,00;
0,00;0,00;84,65;0,13;0,00;0,00;
0,00;0,00;87,85;0,09;0,00;0,00;
0,00;0,00;91,05;0,09;0,00;0,00;
0,00;0,00;94,25;0,11;0,00;0,00;
0,00;0,00;97,45;0,11;0,00;0,00;
0,00;0,00;100,65;0,09;0,00;0,00;
0,00;0,00;103,85;0,09;0,00;0,00;
0,00;0,00;107,05;0,09;0,00;0,00;
0,00;0,00;110,25;0,11;0,00;0,00;
0,00;0,00;113,45;0,11;0,00;0,00;
0,00;0,00;116,65;0,09;0,00;0,00;
0,00;0,00;119,85;0,06;0,00;0,00;
0,00;0,00;123,05;0,06;0,00;0,00;
0,00;0,00;126,25;0,11;0,00;0,00;
0,00;0,00;129,45;0,06;0,00;0,00;
0,00;0,00;132,65;0,09;0,00;0,00;
0,00;0,00;135,85;0,11;0,00;0,00;
0,00;0,00;139,05;0,09;0,00;0,00;
0,00;0,00;142,18;-0,02;0,00;0,00;
0,00;0,00;144,80;0,04;0,00;0,00;
0,00;0,00;146,98;0,02;0,00;0,00;
0,00;0,00;149,83;-0,02;0,00;0,00;
0,00;0,00;150,66;0,02;0,00;0,00;
0,00;0,00;150,72;0,06;0,00;0,00;
0,00;0,00;151,02;0,02;0,00;0,00;
0,00;0,00;151,51;0,04;0,00;0,00;
0,00;0,00;151,67;0,02;0,00;0,00;
0,00;0,00;151,83;0,04;0,00;0,00;
0,00;0,00;151,99;0,02;0,00;0,00;
0,00;0,00;152,15;0,04;0,00;0,00;
0,00;0,00;152,47;0,02;0,00;0,00;
0,00;0,00;152,63;0,04;0,00;0,00;
0,00;0,00;152,79;0,04;0,00;0,00;
0,00;0,00;152,95;0,04;0,00;0,00;
0,00;0,00;153,27;0,02;0,00;0,00;
0,00;0,00;153,43;0,02;0,00;0,00;
0,00;0,00;153,59;0,02;0,00;0,00;
0,00;0,00;153,75;0,04;0,00;0,00;
0,00;0,00;153,91;0,22;0,00;0,00;
0,00;0,00;154,07;0,24;0,00;0,00;
0,00;0,00;154,23;0,47;0,00;0,00;
0,00;0,00;154,39;0,97;0,00;0,00;
0,00;0,00;154,54;1,33;0,00;0,00;
0,00;0,00;154,70;1,54;0,00;0,00;
0,00;0,00;154,86;1,67;0,00;0,00;
0,00;0,00;155,02;1,85;0,00;0,00;
0,00;0,00;155,18;2,05;0,00;0,00;
0,00;0,00;155,34;2,22;0,00;0,00;
0,00;0,00;155,50;2,42;0,00;0,00;
0,00;0,00;155,66;2,58;0,00;0,00;
0,00;0,00;155,82;2,73;0,00;0,00;
0,00;0,00;155,98;2,91;0,00;0,00;
0,00;0,00;156,14;3,12;0,00;0,00;
0,00;0,00;156,30;3,30;0,00;0,00;
0,00;0,00;156,46;3,46;0,00;0,00;
0,00;0,00;156,62;3,57;0,00;0,00;
0,00;0,00;156,70;3,53;0,00;0,00;
0,00;0,00;156,70;3,36;0,00;0,00;
0,00;0,00;156,56;0,84;0,00;0,00;
0,00;0,00;155,91;-0,16;0,00;0,00;
0,00;0,00;154,83;-0,02;0,00;0,00;
0,00;0,00;154,15;-0,02;0,00;0,00;
0,00;0,00;153,82;0,02;0,00;0,00;
0,00;0,00;153,70;-0,02;0,00;0,00;
0,00;0,00;153,79;0,04;0,00;0,00;
0,00;0,00;153,93;0,06;0,00;0,00;
0,00;0,00;154,09;0,09;0,00;0,00;
0,00;0,00;154,26;0,06;0,00;0,00;
0,00;0,00;154,59;0,02;0,00;0,00;
0,00;0,00;154,75;0,04;0,00;0,00;
0,00;0,00;154,91;0,04;0,00;0,00;
0,00;0,00;155,07;0,06;0,00;0,00;
0,00;0,00;155,23;0,04;0,00;0,00;
0,00;0,00;155,39;0,06;0,00;0,00;
0,00;0,00;155,55;0,06;0,00;0,00;
0,00;0,00;155,71;0,02;0,00;0,00;
0,00;0,00;155,87;0,06;0,00;0,00;
0,00;0,00;156,03;0,06;0,00;0,00;
0,00;0,00;156,19;0,06;0,00;0,00;
0,00;0,00;156,35;0,24;0,00;0,00;
0,00;0,00;156,51;0,24;0,00;0,00;
0,00;0,00;156,66;2,10;0,00;0,00;
0,00;0,00;156,80;3,84;0,00;0,00;
0,00;0,00;156,96;3,98;0,00;0,00;
0,00;0,00;157,13;4,16;0,00;0,00;
0,00;0,00;157,29;4,29;0,00;0,00;
0,00;0,00;157,46;4,47;0,00;0,00;
0,00;0,00;157,62;4,63;0,00;0,00;
0,00;0,00;157,78;4,77;0,00;0,00;
0,00;0,00;157,94;4,88;0,00;0,00;
0,00;0,00;158,10;5,09;0,00;0,00;
0,00;0,00;158,26;5,27;0,00;0,00;
0,00;0,00;158,42;5,40;0,00;0,00;
0,00;0,00;158,58;5,63;0,00;0,00;
0,00;0,00;158,74;5,76;0,00;0,00;
0,00;0,00;158,90;5,94;0,00;0,00;
0,00;0,00;159,06;6,10;0,00;0,00;
0,00;0,00;159,22;6,28;0,00;0,00;
0,00;0,00;159,38;6,42;0,00;0,00;
0,00;0,00;159,55;6,62;0,00;0,00;
0,00;0,00;159,70;6,78;0,00;0,00;
0,00;0,00;159,86;6,89;0,00;0,00;
0,00;0,00;160,02;7,08;0,00;0,00;
0,00;0,00;160,18;7,28;0,00;0,00;
0,00;0,00;160,34;7,46;0,00;0,00;
0,00;0,00;160,50;7,62;0,00;0,00;
0,00;0,00;160,66;7,80;0,00;0,00;
