13533;20.07.21 12:02:30;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210720104149A0218;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;-0,10;-0,02;0,00;0,00;
0,00;0,00;-0,04;0,16;0,00;0,00;
0,00;0,00;0,50;0,13;0,00;0,00;
0,00;0,00;1,53;0,16;0,00;0,00;
0,00;0,00;3,05;0,23;0,00;0,00;
0,00;0,00;5,10;0,13;0,00;0,00;
0,00;0,00;7,67;0,16;0,00;0,00;
0,00;0,00;10,71;0,16;0,00;0,00;
0,00;0,00;13,85;0,16;0,00;0,00;
0,00;0,00;17,02;0,18;0,00;0,00;
0,00;0,00;20,26;0,11;0,00;0,00;
0,00;0,00;23,44;0,06;0,00;0,00;
0,00;0,00;26,65;0,16;0,00;0,00;
0,00;0,00;29,85;0,09;0,00;0,00;
0,00;0,00;33,05;0,13;0,00;0,00;
0,00;0,00;36,25;0,13;0,00;0,00;
0,00;0,00;39,45;0,07;0,00;0,00;
0,00;0,00;42,65;0,11;0,00;0,00;
0,00;0,00;45,85;0,09;0,00;0,00;
0,00;0,00;49,05;0,16;0,00;0,00;
0,00;0,00;52,25;0,11;0,00;0,00;
0,00;0,00;55,45;0,09;0,00;0,00;
0,00;0,00;58,65;0,11;0,00;0,00;
0,00;0,00;61,85;0,09;0,00;0,00;
0,00;0,00;65,05;0,13;0,00;0,00;
0,00;0,00;68,25;0,13;0,00;0,00;
0,00;0,00;71,45;0,07;0,00;0,00;
0,00;0,00;74,65;0,11;0,00;0,00;
0,00;0,00;77,85;0,09;0,00;0,00;
0,00;0,00;81,05;0,13;0,00;0,00;
0,00;0,00;84,25;0,09;0,00;0,00;
0,00;0,00;87,45;0,11;0,00;0,00;
0,00;0,00;90,65;0,14;0,00;0,00;
0,00;0,00;93,85;0,09;0,00;0,00;
0,00;0,00;97,05;0,16;0,00;0,00;
0,00;0,00;100,25;0,13;0,00;0,00;
0,00;0,00;103,45;0,05;0,00;0,00;
0,00;0,00;106,65;0,11;0,00;0,00;
0,00;0,00;109,85;0,09;0,00;0,00;
0,00;0,00;113,05;0,18;0,00;0,00;
0,00;0,00;116,25;0,13;0,00;0,00;
0,00;0,00;119,45;0,05;0,00;0,00;
0,00;0,00;122,65;0,11;0,00;0,00;
0,00;0,00;125,85;0,07;0,00;0,00;
0,00;0,00;129,05;0,16;0,00;0,00;
0,00;0,00;132,25;0,14;0,00;0,00;
0,00;0,00;135,45;0,07;0,00;0,00;
0,00;0,00;138,65;0,11;0,00;0,00;
0,00;0,00;141,85;0,09;0,00;0,00;
0,00;0,00;145,05;0,16;0,00;0,00;
0,00;0,00;148,25;0,11;0,00;0,00;
0,00;0,00;153,68;0,07;0,00;0,00;
0,00;0,00;155,71;0,05;0,00;0,00;
0,00;0,00;157,23;0,05;0,00;0,00;
0,00;0,00;158,25;-0,02;0,00;0,00;
0,00;0,00;158,76;-0,05;0,00;0,00;
0,00;0,00;158,87;0,07;0,00;0,00;
0,00;0,00;158,92;0,05;0,00;0,00;
0,00;0,00;158,97;0,11;0,00;0,00;
0,00;0,00;159,12;0,07;0,00;0,00;
0,00;0,00;159,27;0,07;0,00;0,00;
0,00;0,00;159,43;0,07;0,00;0,00;
0,00;0,00;159,59;0,07;0,00;0,00;
0,00;0,00;159,75;0,07;0,00;0,00;
0,00;0,00;159,91;0,07;0,00;0,00;
0,00;0,00;160,07;0,07;0,00;0,00;
0,00;0,00;160,23;0,07;0,00;0,00;
0,00;0,00;160,39;0,07;0,00;0,00;
0,00;0,00;160,55;0,11;0,00;0,00;
0,00;0,00;160,71;0,25;0,00;0,00;
0,00;0,00;160,87;0,25;0,00;0,00;
0,00;0,00;161,03;0,41;0,00;0,00;
0,00;0,00;161,19;0,50;0,00;0,00;
0,00;0,00;161,35;0,59;0,00;0,00;
0,00;0,00;161,51;0,70;0,00;0,00;
0,00;0,00;161,67;0,79;0,00;0,00;
0,00;0,00;161,83;0,88;0,00;0,00;
0,00;0,00;161,99;0,99;0,00;0,00;
0,00;0,00;162,15;1,09;0,00;0,00;
0,00;0,00;162,31;1,15;0,00;0,00;
0,00;0,00;162,47;1,25;0,00;0,00;
0,00;0,00;162,63;1,36;0,00;0,00;
0,00;0,00;162,79;1,43;0,00;0,00;
0,00;0,00;162,95;1,54;0,00;0,00;
0,00;0,00;163,11;1,63;0,00;0,00;
0,00;0,00;163,27;1,70;0,00;0,00;
0,00;0,00;163,43;1,78;0,00;0,00;
0,00;0,00;163,59;1,88;0,00;0,00;
0,00;0,00;163,75;1,97;0,00;0,00;
0,00;0,00;163,90;1,99;0,00;0,00;
0,00;0,00;163,91;1,95;0,00;0,00;
0,00;0,00;163,90;1,67;0,00;0,00;
0,00;0,00;162,59;-0,11;0,00;0,00;
0,00;0,00;161,32;0,07;0,00;0,00;
0,00;0,00;160,51;-0,07;0,00;0,00;
0,00;0,00;160,05;-0,02;0,00;0,00;
0,00;0,00;159,90;0,05;0,00;0,00;
0,00;0,00;159,98;0,05;0,00;0,00;
0,00;0,00;160,12;0,07;0,00;0,00;
0,00;0,00;160,29;0,07;0,00;0,00;
0,00;0,00;160,46;0,07;0,00;0,00;
0,00;0,00;160,62;0,07;0,00;0,00;
0,00;0,00;160,78;0,07;0,00;0,00;
0,00;0,00;160,94;0,07;0,00;0,00;
0,00;0,00;161,11;0,07;0,00;0,00;
0,00;0,00;161,27;0,07;0,00;0,00;
0,00;0,00;161,43;0,07;0,00;0,00;
0,00;0,00;161,59;0,07;0,00;0,00;
0,00;0,00;161,75;0,07;0,00;0,00;
0,00;0,00;161,91;0,07;0,00;0,00;
0,00;0,00;162,07;0,07;0,00;0,00;
0,00;0,00;162,23;0,07;0,00;0,00;
0,00;0,00;162,39;0,07;0,00;0,00;
0,00;0,00;162,55;0,07;0,00;0,00;
0,00;0,00;162,71;0,07;0,00;0,00;
0,00;0,00;162,87;0,07;0,00;0,00;
0,00;0,00;163,03;0,07;0,00;0,00;
0,00;0,00;163,19;0,07;0,00;0,00;
0,00;0,00;163,35;0,07;0,00;0,00;
0,00;0,00;163,51;0,07;0,00;0,00;
0,00;0,00;163,67;0,25;0,00;0,00;
0,00;0,00;163,83;0,25;0,00;0,00;
0,00;0,00;163,98;2,15;0,00;0,00;
0,00;0,00;164,13;2,24;0,00;0,00;
0,00;0,00;164,30;2,26;0,00;0,00;
0,00;0,00;164,46;2,33;0,00;0,00;
0,00;0,00;164,62;2,44;0,00;0,00;
0,00;0,00;164,79;2,60;0,00;0,00;
0,00;0,00;164,95;2,64;0,00;0,00;
0,00;0,00;165,11;2,74;0,00;0,00;
0,00;0,00;165,27;2,82;0,00;0,00;
0,00;0,00;165,43;2,87;0,00;0,00;
0,00;0,00;165,59;3,03;0,00;0,00;
0,00;0,00;165,75;3,05;0,00;0,00;
0,00;0,00;165,91;3,14;0,00;0,00;
0,00;0,00;166,07;3,26;0,00;0,00;
0,00;0,00;166,23;3,37;0,00;0,00;
0,00;0,00;166,39;3,44;0,00;0,00;
0,00;0,00;166,55;3,50;0,00;0,00;
0,00;0,00;166,71;3,60;0,00;0,00;
0,00;0,00;166,87;3,68;0,00;0,00;
0,00;0,00;167,03;3,78;0,00;0,00;
0,00;0,00;167,19;3,86;0,00;0,00;
0,00;0,00;167,35;3,95;0,00;0,00;
0,00;0,00;167,51;4,05;0,00;0,00;
0,00;0,00;167,67;4,13;0,00;0,00;
0,00;0,00;167,83;4,20;0,00;0,00;
0,00;0,00;167,99;4,32;0,00;0,00;
0,00;0,00;168,04;4,07;0,00;0,00;
0,00;0,00;168,05;4,23;0,00;0,00;
0,00;0,00;168,05;3,93;0,00;0,00;
0,00;0,00;167,66;-0,05;0,00;0,00;
0,00;0,00;166,77;-0,11;0,00;0,00;
0,00;0,00;165,36;-0,16;0,00;0,00;
0,00;0,00;163,43;-0,11;0,00;0,00;
