7842;12.02.20 11:37:02;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200212110634;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,50;-0,01;0,00;0,00;
0,00;0,00;1,75;0,06;0,00;0,00;
0,00;0,00;2,55;0,06;0,00;0,00;
0,00;0,00;3,84;0,05;0,00;0,00;
0,00;0,00;5,64;0,05;0,00;0,00;
0,00;0,00;7,96;0,04;0,00;0,00;
0,00;0,00;10,79;0,06;0,00;0,00;
0,00;0,00;14,13;0,05;0,00;0,00;
0,00;0,00;17,62;0,03;0,00;0,00;
0,00;0,00;21,15;0,03;0,00;0,00;
0,00;0,00;24,67;0,04;0,00;0,00;
0,00;0,00;28,19;0,04;0,00;0,00;
0,00;0,00;31,71;0,03;0,00;0,00;
0,00;0,00;35,23;0,03;0,00;0,00;
0,00;0,00;38,75;0,03;0,00;0,00;
0,00;0,00;42,27;0,04;0,00;0,00;
0,00;0,00;45,79;0,04;0,00;0,00;
0,00;0,00;49,31;0,02;0,00;0,00;
0,00;0,00;52,83;0,02;0,00;0,00;
0,00;0,00;56,35;0,02;0,00;0,00;
0,00;0,00;59,87;0,03;0,00;0,00;
0,00;0,00;63,39;0,04;0,00;0,00;
0,00;0,00;66,91;0,01;0,00;0,00;
0,00;0,00;70,43;0,02;0,00;0,00;
0,00;0,00;73,95;0,02;0,00;0,00;
0,00;0,00;77,47;0,05;0,00;0,00;
0,00;0,00;80,98;0,05;0,00;0,00;
0,00;0,00;84,51;0,02;0,00;0,00;
0,00;0,00;88,03;0,01;0,00;0,00;
0,00;0,00;91,55;0,02;0,00;0,00;
0,00;0,00;95,07;0,04;0,00;0,00;
0,00;0,00;98,58;0,04;0,00;0,00;
0,00;0,00;102,11;0,04;0,00;0,00;
0,00;0,00;105,63;0,01;0,00;0,00;
0,00;0,00;108,79;0,01;0,00;0,00;
0,00;0,00;111,50;-0,01;0,00;0,00;
0,00;0,00;113,69;0,01;0,00;0,00;
0,00;0,00;115,39;-0,01;0,00;0,00;
0,00;0,00;116,59;-0,01;0,00;0,00;
0,00;0,00;117,29;-0,01;0,00;0,00;
0,00;0,00;117,50;-0,01;0,00;0,00;
0,00;0,00;117,52;0,01;0,00;0,00;
0,00;0,00;117,52;0,01;0,00;0,00;
0,00;0,00;117,58;0,02;0,00;0,00;
0,00;0,00;117,67;0,02;0,00;0,00;
0,00;0,00;117,75;0,03;0,00;0,00;
0,00;0,00;117,83;0,01;0,00;0,00;
0,00;0,00;117,91;0,02;0,00;0,00;
0,00;0,00;118,00;0,02;0,00;0,00;
0,00;0,00;118,07;0,02;0,00;0,00;
0,00;0,00;118,15;0,03;0,00;0,00;
0,00;0,00;118,23;0,01;0,00;0,00;
0,00;0,00;118,31;0,01;0,00;0,00;
0,00;0,00;118,40;0,02;0,00;0,00;
0,00;0,00;118,47;0,03;0,00;0,00;
0,00;0,00;118,55;0,02;0,00;0,00;
0,00;0,00;118,63;0,01;0,00;0,00;
0,00;0,00;118,71;0,03;0,00;0,00;
0,00;0,00;118,80;0,01;0,00;0,00;
0,00;0,00;118,87;0,03;0,00;0,00;
0,00;0,00;118,95;0,03;0,00;0,00;
