62550;27.09.21 14:27:13;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210927120500P0045;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,26;0,14;0,00;0,00;
0,00;0,00;74,71;0,06;0,00;0,00;
0,00;0,00;75,48;0,06;0,00;0,00;
0,00;0,00;76,63;0,22;0,00;0,00;
0,00;0,00;78,18;0,22;0,00;0,00;
0,00;0,00;80,10;0,14;0,00;0,00;
0,00;0,00;82,40;0,14;0,00;0,00;
0,00;0,00;84,74;0,14;0,00;0,00;
0,00;0,00;87,13;0,06;0,00;0,00;
0,00;0,00;94,34;0,06;0,00;0,00;
0,00;0,00;96,74;0,06;0,00;0,00;
0,00;0,00;103,95;0,06;0,00;0,00;
0,00;0,00;106,35;0,06;0,00;0,00;
0,00;0,00;118,35;0,14;0,00;0,00;
0,00;0,00;120,75;0,06;0,00;0,00;
0,00;0,00;130,35;0,06;0,00;0,00;
0,00;0,00;132,74;0,06;0,00;0,00;
0,00;0,00;142,35;0,14;0,00;0,00;
0,00;0,00;144,75;0,06;0,00;0,00;
0,00;0,00;151,95;0,14;0,00;0,00;
0,00;0,00;154,35;0,30;0,00;0,00;
0,00;0,00;156,74;0,14;0,00;0,00;
0,00;0,00;159,15;0,22;0,00;0,00;
0,00;0,00;161,54;0,14;0,00;0,00;
0,00;0,00;163,95;0,14;0,00;0,00;
0,00;0,00;166,35;0,30;0,00;0,00;
0,00;0,00;168,75;0,22;0,00;0,00;
0,00;0,00;171,15;0,14;0,00;0,00;
0,00;0,00;173,54;0,14;0,00;0,00;
0,00;0,00;175,80;-0,02;0,00;0,00;
0,00;0,00;177,67;0,06;0,00;0,00;
0,00;0,00;179,23;0,06;0,00;0,00;
0,00;0,00;180,40;-0,08;0,00;0,00;
0,00;0,00;181,18;-0,08;0,00;0,00;
0,00;0,00;182,06;0,06;0,00;0,00;
0,00;0,00;185,64;-0,31;0,00;0,00;
0,00;0,00;185,19;-0,31;0,00;0,00;
