45531;14.06.21 08:22:23;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210611160302P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,20;-0,08;0,00;0,00;
0,00;0,00;74,44;0,06;0,00;0,00;
0,00;0,00;75,05;0,06;0,00;0,00;
0,00;0,00;76,01;0,14;0,00;0,00;
0,00;0,00;77,35;0,06;0,00;0,00;
0,00;0,00;79,09;0,06;0,00;0,00;
0,00;0,00;81,21;0,06;0,00;0,00;
0,00;0,00;102,74;0,06;0,00;0,00;
0,00;0,00;105,15;-0,02;0,00;0,00;
0,00;0,00;114,74;0,06;0,00;0,00;
0,00;0,00;124,35;0,06;0,00;0,00;
0,00;0,00;138,74;-0,08;0,00;0,00;
0,00;0,00;150,74;-0,08;0,00;0,00;
0,00;0,00;153,15;-0,08;0,00;0,00;
0,00;0,00;162,75;-0,08;0,00;0,00;
0,00;0,00;172,35;0,06;0,00;0,00;
0,00;0,00;174,74;-0,08;0,00;0,00;
0,00;0,00;184,32;-0,02;0,00;0,00;
0,00;0,00;186,31;-0,08;0,00;0,00;
0,00;0,00;188,01;-0,16;0,00;0,00;
0,00;0,00;189,33;-0,08;0,00;0,00;
0,00;0,00;190,28;-0,23;0,00;0,00;
0,00;0,00;190,85;-0,16;0,00;0,00;
0,00;0,00;191,05;-0,23;0,00;0,00;
0,00;0,00;191,11;-0,16;0,00;0,00;
0,00;0,00;191,12;-0,23;0,00;0,00;
0,00;0,00;191,16;-0,02;0,00;0,00;
0,00;0,00;191,32;-0,08;0,00;0,00;
0,00;0,00;191,46;-0,08;0,00;0,00;
0,00;0,00;191,95;-0,08;0,00;0,00;
0,00;0,00;194,35;-0,08;0,00;0,00;
0,00;0,00;196,75;-0,08;0,00;0,00;
0,00;0,00;199,95;0,37;0,00;0,00;
0,00;0,00;200,10;1,67;0,00;0,00;
0,00;0,00;200,09;1,51;0,00;0,00;
0,00;0,00;200,10;1,51;0,00;0,00;
0,00;0,00;199,96;-0,09;0,00;0,00;
0,00;0,00;199,43;-0,39;0,00;0,00;
0,00;0,00;198,57;-0,39;0,00;0,00;
0,00;0,00;197,32;-0,39;0,00;0,00;
0,00;0,00;195,68;-0,39;0,00;0,00;
0,00;0,00;193,66;-0,39;0,00;0,00;
0,00;0,00;191,31;-0,39;0,00;0,00;
0,00;0,00;188,97;-0,31;0,00;0,00;
0,00;0,00;186,57;-0,39;0,00;0,00;
0,00;0,00;184,16;-0,31;0,00;0,00;
0,00;0,00;181,76;-0,31;0,00;0,00;
0,00;0,00;179,35;-0,31;0,00;0,00;
0,00;0,00;176,96;-0,23;0,00;0,00;
0,00;0,00;174,55;-0,31;0,00;0,00;
0,00;0,00;172,15;-0,31;0,00;0,00;
0,00;0,00;169,75;-0,31;0,00;0,00;
0,00;0,00;167,35;-0,31;0,00;0,00;
0,00;0,00;164,96;-0,31;0,00;0,00;
0,00;0,00;162,55;-0,31;0,00;0,00;
0,00;0,00;160,15;-0,31;0,00;0,00;
0,00;0,00;157,75;-0,31;0,00;0,00;
0,00;0,00;155,35;-0,31;0,00;0,00;
0,00;0,00;152,95;-0,31;0,00;0,00;
0,00;0,00;150,55;-0,31;0,00;0,00;
0,00;0,00;148,15;-0,31;0,00;0,00;
0,00;0,00;145,75;-0,31;0,00;0,00;
0,00;0,00;143,35;-0,31;0,00;0,00;
0,00;0,00;140,96;-0,31;0,00;0,00;
0,00;0,00;138,55;-0,31;0,00;0,00;
0,00;0,00;136,15;-0,31;0,00;0,00;
0,00;0,00;133,75;-0,31;0,00;0,00;
0,00;0,00;131,35;-0,31;0,00;0,00;
0,00;0,00;128,96;-0,31;0,00;0,00;
0,00;0,00;126,55;-0,31;0,00;0,00;
0,00;0,00;124,15;-0,31;0,00;0,00;
0,00;0,00;121,75;-0,31;0,00;0,00;
0,00;0,00;119,35;-0,31;0,00;0,00;
0,00;0,00;116,96;-0,31;0,00;0,00;
0,00;0,00;114,55;-0,31;0,00;0,00;
0,00;0,00;112,15;-0,31;0,00;0,00;
0,00;0,00;109,75;-0,23;0,00;0,00;
0,00;0,00;107,35;-0,31;0,00;0,00;
0,00;0,00;104,96;-0,31;0,00;0,00;
0,00;0,00;102,55;-0,31;0,00;0,00;
0,00;0,00;100,15;-0,31;0,00;0,00;
0,00;0,00;97,75;-0,31;0,00;0,00;
0,00;0,00;95,35;-0,31;0,00;0,00;
0,00;0,00;92,96;-0,31;0,00;0,00;
0,00;0,00;90,55;-0,31;0,00;0,00;
0,00;0,00;88,15;-0,31;0,00;0,00;
0,00;0,00;85,75;-0,31;0,00;0,00;
0,00;0,00;83,35;-0,31;0,00;0,00;
0,00;0,00;80,96;-0,31;0,00;0,00;
0,00;0,00;78,86;-0,23;0,00;0,00;
0,00;0,00;77,09;-0,23;0,00;0,00;
0,00;0,00;75,66;-0,23;0,00;0,00;
0,00;0,00;74,62;-0,23;0,00;0,00;
0,00;0,00;73,96;-0,31;0,00;0,00;
0,00;0,00;73,67;-0,08;0,00;0,00;
0,00;0,00;73,60;-0,16;0,00;0,00;
0,00;0,00;73,58;-0,31;0,00;0,00;
