3643;31.01.20 15:34:46;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200131152710;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,10;-0,08;0,00;0,00;
0,00;0,00;74,34;0,31;0,00;0,00;
0,00;0,00;74,95;0,31;0,00;0,00;
0,00;0,00;75,90;0,37;0,00;0,00;
0,00;0,00;77,25;0,23;0,00;0,00;
0,00;0,00;78,99;0,23;0,00;0,00;
0,00;0,00;81,10;0,16;0,00;0,00;
0,00;0,00;83,47;0,23;0,00;0,00;
0,00;0,00;85,82;0,31;0,00;0,00;
0,00;0,00;88,24;0,23;0,00;0,00;
0,00;0,00;90,64;0,31;0,00;0,00;
0,00;0,00;93,05;0,16;0,00;0,00;
0,00;0,00;95,44;0,23;0,00;0,00;
0,00;0,00;97,84;0,23;0,00;0,00;
0,00;0,00;100,25;0,23;0,00;0,00;
0,00;0,00;102,64;0,16;0,00;0,00;
0,00;0,00;105,05;0,23;0,00;0,00;
0,00;0,00;107,45;0,16;0,00;0,00;
0,00;0,00;109,85;0,16;0,00;0,00;
0,00;0,00;112,25;0,31;0,00;0,00;
0,00;0,00;114,64;0,31;0,00;0,00;
0,00;0,00;117,05;0,16;0,00;0,00;
0,00;0,00;119,45;0,16;0,00;0,00;
0,00;0,00;121,85;0,23;0,00;0,00;
0,00;0,00;124,25;0,23;0,00;0,00;
0,00;0,00;126,65;0,08;0,00;0,00;
0,00;0,00;129,05;0,16;0,00;0,00;
0,00;0,00;131,45;0,23;0,00;0,00;
0,00;0,00;133,85;0,16;0,00;0,00;
0,00;0,00;136,25;0,23;0,00;0,00;
0,00;0,00;138,64;0,23;0,00;0,00;
0,00;0,00;141,05;0,16;0,00;0,00;
0,00;0,00;143,45;0,23;0,00;0,00;
0,00;0,00;145,85;0,16;0,00;0,00;
0,00;0,00;148,25;0,31;0,00;0,00;
0,00;0,00;150,64;0,23;0,00;0,00;
0,00;0,00;153,05;0,16;0,00;0,00;
0,00;0,00;155,45;0,08;0,00;0,00;
0,00;0,00;157,85;0,16;0,00;0,00;
0,00;0,00;160,25;0,08;0,00;0,00;
0,00;0,00;162,64;0,23;0,00;0,00;
0,00;0,00;165,05;0,16;0,00;0,00;
0,00;0,00;169,53;0,16;0,00;0,00;
0,00;0,00;171,29;0,23;0,00;0,00;
0,00;0,00;172,69;0,08;0,00;0,00;
0,00;0,00;174,31;0,16;0,00;0,00;
0,00;0,00;174,55;0,08;0,00;0,00;
0,00;0,00;174,62;0,08;0,00;0,00;
0,00;0,00;174,62;0,08;0,00;0,00;
0,00;0,00;174,66;0,16;0,00;0,00;
0,00;0,00;174,82;0,16;0,00;0,00;
0,00;0,00;174,96;0,16;0,00;0,00;
0,00;0,00;175,13;0,16;0,00;0,00;
0,00;0,00;175,29;0,16;0,00;0,00;
0,00;0,00;175,45;0,16;0,00;0,00;
0,00;0,00;175,61;0,16;0,00;0,00;
0,00;0,00;175,77;0,16;0,00;0,00;
0,00;0,00;175,93;0,16;0,00;0,00;
0,00;0,00;176,09;0,16;0,00;0,00;
0,00;0,00;176,25;0,16;0,00;0,00;
0,00;0,00;176,41;0,16;0,00;0,00;
0,00;0,00;176,57;0,16;0,00;0,00;
0,00;0,00;176,73;0,16;0,00;0,00;
0,00;0,00;176,89;0,16;0,00;0,00;
0,00;0,00;177,05;0,16;0,00;0,00;
0,00;0,00;177,21;0,16;0,00;0,00;
0,00;0,00;177,37;0,16;0,00;0,00;
0,00;0,00;177,53;0,16;0,00;0,00;
0,00;0,00;177,69;0,16;0,00;0,00;
0,00;0,00;177,85;0,16;0,00;0,00;
0,00;0,00;178,01;0,16;0,00;0,00;
0,00;0,00;178,17;0,23;0,00;0,00;
0,00;0,00;178,33;0,16;0,00;0,00;
0,00;0,00;178,49;0,16;0,00;0,00;
0,00;0,00;178,65;0,16;0,00;0,00;
0,00;0,00;178,81;0,16;0,00;0,00;
0,00;0,00;178,97;0,16;0,00;0,00;
0,00;0,00;179,13;0,16;0,00;0,00;
0,00;0,00;179,29;0,16;0,00;0,00;
0,00;0,00;179,45;0,16;0,00;0,00;
0,00;0,00;179,61;0,16;0,00;0,00;
0,00;0,00;179,77;0,31;0,00;0,00;
0,00;0,00;179,93;0,16;0,00;0,00;
0,00;0,00;180,09;0,16;0,00;0,00;
0,00;0,00;180,25;0,23;0,00;0,00;
0,00;0,00;180,41;0,23;0,00;0,00;
0,00;0,00;180,57;0,16;0,00;0,00;
0,00;0,00;180,73;0,16;0,00;0,00;
0,00;0,00;180,89;0,23;0,00;0,00;
0,00;0,00;181,05;0,23;0,00;0,00;
0,00;0,00;181,21;0,23;0,00;0,00;
0,00;0,00;181,37;0,16;0,00;0,00;
0,00;0,00;181,53;0,23;0,00;0,00;
0,00;0,00;181,69;0,16;0,00;0,00;
0,00;0,00;181,85;0,31;0,00;0,00;
0,00;0,00;182,01;0,16;0,00;0,00;
0,00;0,00;182,17;0,23;0,00;0,00;
0,00;0,00;182,33;0,31;0,00;0,00;
0,00;0,00;182,49;0,23;0,00;0,00;
0,00;0,00;182,65;0,16;0,00;0,00;
0,00;0,00;182,81;0,16;0,00;0,00;
0,00;0,00;182,97;0,23;0,00;0,00;
0,00;0,00;183,13;0,23;0,00;0,00;
0,00;0,00;183,29;0,23;0,00;0,00;
0,00;0,00;183,45;0,16;0,00;0,00;
0,00;0,00;183,61;0,23;0,00;0,00;
0,00;0,00;183,77;0,16;0,00;0,00;
0,00;0,00;183,93;0,16;0,00;0,00;
0,00;0,00;184,09;0,16;0,00;0,00;
0,00;0,00;184,25;0,16;0,00;0,00;
0,00;0,00;184,41;0,16;0,00;0,00;
0,00;0,00;184,57;0,23;0,00;0,00;
0,00;0,00;184,73;0,23;0,00;0,00;
0,00;0,00;184,89;0,16;0,00;0,00;
0,00;0,00;185,05;0,39;0,00;0,00;
0,00;0,00;185,21;0,23;0,00;0,00;
0,00;0,00;185,37;0,23;0,00;0,00;
0,00;0,00;185,53;0,16;0,00;0,00;
0,00;0,00;185,69;0,16;0,00;0,00;
0,00;0,00;185,85;0,16;0,00;0,00;
0,00;0,00;186,01;0,31;0,00;0,00;
0,00;0,00;186,17;0,23;0,00;0,00;
0,00;0,00;186,33;0,16;0,00;0,00;
0,00;0,00;186,49;0,23;0,00;0,00;
0,00;0,00;186,65;0,23;0,00;0,00;
0,00;0,00;186,81;0,23;0,00;0,00;
0,00;0,00;186,97;0,23;0,00;0,00;
0,00;0,00;187,13;0,16;0,00;0,00;
0,00;0,00;187,29;0,23;0,00;0,00;
0,00;0,00;187,45;0,23;0,00;0,00;
0,00;0,00;187,61;0,23;0,00;0,00;
0,00;0,00;187,77;0,31;0,00;0,00;
0,00;0,00;187,93;0,16;0,00;0,00;
0,00;0,00;188,09;0,16;0,00;0,00;
0,00;0,00;188,25;0,16;0,00;0,00;
0,00;0,00;188,41;0,16;0,00;0,00;
0,00;0,00;188,57;0,31;0,00;0,00;
0,00;0,00;188,73;0,16;0,00;0,00;
0,00;0,00;188,89;0,23;0,00;0,00;
0,00;0,00;189,05;0,16;0,00;0,00;
0,00;0,00;189,21;0,23;0,00;0,00;
0,00;0,00;189,37;0,23;0,00;0,00;
0,00;0,00;189,53;0,31;0,00;0,00;
0,00;0,00;189,69;2,21;0,00;0,00;
0,00;0,00;189,84;2,66;0,00;0,00;
0,00;0,00;190,00;2,66;0,00;0,00;
0,00;0,00;190,17;2,60;0,00;0,00;
0,00;0,00;190,33;2,60;0,00;0,00;
0,00;0,00;190,49;2,90;0,00;0,00;
0,00;0,00;190,65;3,05;0,00;0,00;
0,00;0,00;190,81;3,21;0,00;0,00;
0,00;0,00;190,97;3,50;0,00;0,00;
0,00;0,00;191,13;3,82;0,00;0,00;
0,00;0,00;191,29;4,11;0,00;0,00;
0,00;0,00;191,45;4,35;0,00;0,00;
0,00;0,00;191,61;4,72;0,00;0,00;
0,00;0,00;191,77;5,03;0,00;0,00;
0,00;0,00;191,93;5,33;0,00;0,00;
0,00;0,00;192,09;5,72;0,00;0,00;
0,00;0,00;192,25;6,01;0,00;0,00;
0,00;0,00;192,41;6,40;0,00;0,00;
0,00;0,00;192,57;6,78;0,00;0,00;
